title,plot,genre
higher learning,"Malik (Omar Epps) is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge (Ice Cube), a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",drama
clueless,"Cher and Dionne are best friends who live in Beverly Hills. They are popular, rich, pretty, and charming. One day, they spot a new girl at school, Tai, and decides to do a makeover on her. They are very successful, but Cher realizes that she needed a makeover herself in a spiritual way. With this makeover, she learns about caring for others, going through pain, and love.",comedy
waterworld,"Imagine a future without dry land. A future where the earth, covered in water, has evolved into a gritty, nautical society held together by determination and ingenuity. The inhabitants of this once-flourishing planet cling to life on incredible floating cities, their existence constantly threatened by Smokers-- bands of marauding pirates who roam the featureless surface of Waterworld.",action
jumanji,"Young Alan Parrish (Adam Hann-Byrd) discovered the ornate Jumanji board in 1969, when he was just twelve. When he sits down to play it for the first time with his reluctant friend Sarah (Laura Bell-Bundy), strange things immediately begin to happen. After Alan rolls a certain number on the dice, he is transported into the jungle realm of Jumanji, disappearing before Sarah's startled eyes. Because Sarah is too frightened to finish the game, Alan remains trapped in the rainforests of Jumanji for...",adventure
mortal kombat,"For nine generations, Shang Tsung, and evil sorcerer, has led a powerful prince to victory against his mortal enemies. Should he win the tenth Mortal Kombat tournament, the darkness and despair that has flourished in his Outworld will reign over Earth forever. Now, guided into battle by a mighty and powerful God, three human warriors must delve deep within their souls to discover the power they need to conquer a host of insurmountable events and superhuman foes.",action
braveheart,"William Wallace is a Scottish rebel who leads an uprising against the cruel English ruler Edward the Longshanks, who wishes to inherit the crown of Scotland for himself. When he was a young boy, William Wallace's father and brother, along with many others, lost their lives trying to free Scotland. Once he loses another of his loved ones, William Wallace begins his long quest to make Scotland free once and for all, along with the assistance of Robert the Bruce.",action
toy story,"The art of animation goes ""to infinity and beyond"" as Walt Disney Pictures and Pixar Animation Studios, a Northern California-based pioneer in computer graphics, join creative forces on the infinitely entertaining ""Toy Story,"" the first full-length animated feature to be created entirely by artists using computer tools and technology. Four years in the making, this delightfully irreverent new comedy-adventure combines an imaginative story and great characters with the visual excitement of 3-D...",animation
heat,"Hunters and their prey--Neil and his professional criminal crew hunt to score big money targets (banks, vaults, armored cars) and are, in turn, hunted by Captain Vincent Hanna and his team of cops in the Robbery/Homicide police division. A botched job puts Hanna onto their trail while they regroup and try to put together one last big 'retirement' score. Neil and Vincent are similar in many ways, including their troubled personal lives. At a crucial moment in his life, Neil disobeys the dictum...",action
apollo 13,"At first, it seemed the perfect mission--too perfect, even, to make headlines. After three days in space, three Apollo astronauts--Jim Lovell (two- time Academy Award winner Tom Hanks), Fred Haise (Bill Paxton) and Jack Swigert (Kevin Bacon)--were finally approaching a long-cherished destination. Apollo 13 was going to the Moon.",adventure
goldeneye,"Ian Fleming's James Bond is back! Pierce Brosnan takes on the role of legendary Agent 007, as the most successful film franchise in history once again explodes onto the big screen",action
showgirls,"Nomi Malone (Elizabeth Berkley) is a fiercely independent young woman who comes to Las Vegas running from a troubled past. Looking for a break on the Las Vegas Strip, she lands a job as an erotic dancer at the Cheetah Club. But, to make ends meet, she also works as a lap dancer in the club's back room. Possessed of a raw and riveting dancing talent, Nomi is soon introduced to the vastly different world of the big Las Vegas shows--and the powerful men and women who run them. Zack (Kyle...",drama
friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do. Encounters with neighbors and other friends over the course of the day and night, and their ensuing antics, make up the rest of the movie.",comedy
batman forever,"Gotham City's caped crusader faces two new villians: Two-Face and The Riddler. Formerly District Attorney, Harvey Dent, Two-Face believes that Batman caused the courtroom accident that left him disfigured and has begun to retalliate against Gotham. He is joined by Edward Nygma who, as The Riddler, has come up with a method to drain the information from all the brains in Gotham.Joining Batman in his fight against these new threats are Dick Grayson who, after his family is killed by Two-Face,...",action
species,"In 1974, humans relayed a message into space that contained information about earth and its inhabitants, including the DNA sequences that make up the human cell. Twenty years later, a reply was received that contained another DNA sequence and friendly instructions to combine it with our own. The result of this combination is a beautiful, sensual woman that is also a fierce killing machine bent on spawning a new race above humans on the food chain.",action
congo,"Greed is bad, this simple morality tale cautions. A megalomaniacal C.E.O. sends his son into the dangerous African Congo on a quest for a source of diamonds large enough and pure enough to function as powerful laser communications transmitters (or is it laser weapons?). When contact is lost with his son and the team, his sometime daughter- in-law is sent after them. She is a former CIA operative and, accompanied by gee-whiz gadgetry and a few eccentric characters (including a mercenary, a...",action
ghost in the shell,"The year is 2029. The world has become intensively information oriented and humans are well-connected to the network. Crime has developed into a sophisticated stage by hacking into the interactive network. To prevent this, Section 9 is formed. These are cyborgs with incredible strengths and abilities that can access any network on Earth.",animation
empire records,"Empire Records is an independent music store in dire trouble of being sold out to a large chain. After a failed attempt by Lucas, one of it's employee's, to raise money to buy the store--using revenues from a day of business, they all have to band together to stage a wild party and raise the cash. However, throughout this seemingly normal day they also must come to terms with who they are and who they want to be. It's a tale of love, personal tragedy, and finding ones true self-- with the added...",comedy
leaving las vegas,"Ben Sanderson, a hard-core alcoholic, drives to Las Vegas after being fired from his film production job and divesting himself of all possessions. He plans to drink himself to death within four weeks. He meets Sera, a prostitute; they fall in love and he moves in with her. Each pledges not to try to change the other's chosen destiny, and they carry on a romance over Ben's last weeks.",drama
casper,"Who says there are no such things as ghosts? The citizens of Friendship, Maine, have long suspected that the abandoned and desolate Whipstaff Manor is haunted.Then, one day, two new visitors show up on the doorstep of the drafty old mansion: Kat Harvey and her eccentric dad, Dr. James Harvey, a self-styled ""ghost therapist."" Whipstaff's scheming owner, Carrigan Crittenden, has hired Dr. Harvey to exorcise the house's live-in apparitions--a friendly but lonely young ghost named Casper and his...",comedy
a walk in the clouds,"After returning from the war, Paul and a young Hispanic-American woman meet on a bus as she's headed home from college to help with the grape harvest and face her Old World domineering dad. The woman has not married but is pregnant and she thinks her father is going to kill her. Paul proposes to pose as her husband to help her face her father. When their passion for each other is finally ignited and explodes, they realize they must overcome all odds to be together.",drama
bad boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",action
before sunrise,"A dialogue marathon of a film, this fairy tail love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",drama
sense and sensibility,"When Henry Dashwood (Tom Wilkinson) dies unexpectedly, his estate must pass by law to his son from his first marriage, John (James Fleet) and wife Fanny (Harriet Walter). But these circumstances leave Mr. Dashwood's current wife (Gemma Jones), and daughters Elinor (Emma Thompson), Marianne (Kate Winslet) and Margaret (Emilie Francois), without a home and with barely enough money to live on.The sisters struggle for economic survival and search for romantic fulfillment in a society obsessed...",drama
hackers,"A renegade group of elite computer hackers zip through New York City on their rollerblades by day and ride the information highway by night. When one of their laptop invasions makes them the prime suspects in a high-stakes industrial conspiracy, they recruit the best of the cybernet underground to help clear their names.",action
tank girl,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",action
major payne,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch or ragtag losers with no hope.",comedy
first knight,"A romantic fantasy-adventure based on the classic King Arthur (Sean Connery) story, but with a fresh twist -- it's told from the perspective of the rogue knight, Lancelot (Richard Gere) whose love for the beautiful Lady Guinevere (Julia Ormond) clouds his judgement and seals his fate.",adventure
pocahontas,"""Pocahontas"" is set in 1607, just as a new age of exploration has begun. A group of British adventurers led by the greedy governor of the Virginia Company, John Ratcliffe, and including a fearless soldier named John Smith, have set sail for the New World aboard The Susan Constant, seeking gold and other treasures. Meanwhile, in Virginia, a beautiful young Native American woman named Pocahontas, the daughter of Chief Powhatan, ponders her path in life and dreams about what lies ""just around the...",animation
billy madison,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",comedy
desperado,"We pick up the story as a continuation of ""El Mariachi,"" where an itinerant musician, looking for work, gets mistaken for a hitman and thereby entangled in a web of love, corruption, and death. This time, he is out to avenge the murder of his lover and the maiming of his fretting hand, which occurred at the end of the earlier movie. However, the plot is recapitulated, and again, a case of mistaken identity leads to a very high body count, involvement with a beautiful woman who works for the...",action
tommy boy,"Party animal Tommy Callahan is a few cans short of a six-pack. But when the family business starts tanking, it's up to Tommy and number-cruncher Richard Hayden to save the day.",comedy
die hard: with a vengeance,"Things aren't going well for John McClane: his marriage is breaking up, he's been suspended from the force and now the brother of Hans Gruber, the German terrorist he threw off a building a few years back, is threatening to blow up a school if McClane doesn't run around the city solving his demeaning and dangerous puzzles. With the help of Zeus, a Harlem electrician, McClane discovers Gruber's plot to distract the NYPD while he clears the federal bank of billions of dollars of gold.",action
four rooms,"Twelve outrageous guests. Four scandalous requests. And one lone bellhop, in his first day on the job, who's in for the wildest New year's Eve of his life.",comedy
a little princess,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.",drama
outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an overreaction by the White House.",action
mallrats,"When a couple of well-meaning slackers, T.S. (Jeremy London) and Brodie (Jason Lee), lose their girlfriends, they set about trying to reclaim their pride (and their ladies) in the most obvious of places--the mall. Once there, the pair push the limits of decency and mall etiquette, encountering an array of mall denizens, including Jay and Silent Bob from CLERKS and legendary comic book creator Stan Lee. A surprising number of misadventures ensue, bringing the boys the possibility of regaining...",comedy
the hate,"Abdel, a local hoodlum, is hospitalized after a riot, where a policeman lost his gun. His friend Vinz finds it and claims he will kill a cop if Abdel dies.",drama
the bridges of madison county,"Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson, for four days in the 1960s. They fall in love, but she's married with children.",drama
"to wong foo, thanks for everything! julie newmar","Noxeema Jackson (Wesley Snipes), Vida Boheme Patrick Swayze) and Chi Chi Rodriguez (John Leguizamo) are gonna show America a thing or two about being fabulous. Dressed to kill, with their Dynel tresses tossing in the breeze behind them, these three stars of New York's drag-queen beauty pageant circuit have hit the open road in a 1967 Cadillac convertible. Destination: Hollywood.",comedy
the indian in the cupboard,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,family
ace ventura: when nature calls,"Summoned from an ashram in Tibet where he has retreated to seek spiritual guidance after failing to save the life of a stranded raccoon, Ace finds himself thrust into the most challenging case of his career. He embarks on a perilous journey into the jungles of Africa with his constant companion, Spike the monkey, to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess (SOPHIE OKONEDO) to the prince of the...",comedy
