title,plot,genre
a woman of paris: a drama of fate,"Marie St. Clair believes she has been jilted by her artist fiance Jean when he fails to meet her at the railway station. She goes off to Paris alone. A year later, mistress of wealthy Pierre Revel, she meets Jean again. Misinterpreting events she bounces back and forth between apparent security and true love. Also misinterpreting, Jean commits suicide..",drama
ashes of vengeance,"This historical piece, set in the Huguenot days of France, is Norma Talmadge's 37th feature film and the longest to date at two hours. The plot involves a man forced into servitude who falls in love with the sister of his persecutor. It was Ms. Talmadge's fourth involvement with director, Frank Lloyd and the cast included future star, Wallace Beery.",drama
black oxen,"A Manhattan playboy falls for a mysterious European woman, whom he notices is an exact double for a famous socialite who disappeared at the turn of the century. At first he thinks it's just a coincidence, as the beautiful young woman he's romancing is much younger than the woman who vanished, who would be in her late 50s or early 60s by now. Soon, however, he begins to believe that maybe it's not such a coincidence after all.",drama
good luck," Morris Brown, a New York gambler acquainted more with his checkbook than his prayer book, returns to Galicia with his very American daughter, Mollie (Molly Picon) for a family wedding. But Mollie, whose exuberant antics fill the film, unexpectedly meets her match--an engaging young yeshiva scholar who forsake tradition and joins the secular world to win her heart. Written by National Center for Jewish Film ",drama
haldane of the secret service,"Heath Haldane (Houdini) tracks down a vicious gang of counterfeiters, narrowly missing death several times. He must rescue Adele Ormsby, whom he loves despite her pending marriage.",adventure
la roue,"Sisif, a railwayman, and his son Elie fall in love with the beautiful Norma (whom Sisif rescued from a train crash when a baby and raised as his daughter), with tragic results. Originally running over nine hours, its recent editions have been cut to about four hours.",drama
oranges and lemons," After getting into a scuffle with his boss and some co-workers, an orange packer tries to help another co-worker, only to wind up in a conflict with him as well. Trying to elude his boss, he heads inside the packing house, and visits with the women who are packing fruit into cases. Then he heads to a storage area, and tries to use the machinery to escape his pursuers. Written by Snow Leopard ",comedy
our hospitality,"A man returns to his Appalachian homestead. On the trip, he falls for a young woman. The only problem is her family has vowed to kill every member of his family.",comedy
rhythmus 21,Black and white rectangular images fade in and out of the screen. Their movement make them sometimes look like they're panning from side to side. Their movement also make the black and white individually change from foreground to background and visa versa.  - Written byHuggo ,animation
safety last!,"When a store clerk organizes a contest to climb the outside of a tall building, circumstances force him to make the perilous climb himself.",comedy
salomé,"Salome, the daughter of Herodias, seduces her step-father/uncle Herod, governor of Judea, with a salacious dance. In return, he promises her the head of the prophet John the Baptist.  - Written byJim Beaver <[email protected]> ",horror
the blizzard,"Gunnar Hede is raised by a strict mother, who wants him to become respectable to match his family’s wealth. He is more interested in his grandfather, who started as an itinerant violin player, but got rich by leading a herd of wild reindeer south to market. He falls for a violinist working with a married couple of traveling performers and renounces his fortune to go with them. He then tries to earn a fortune by driving reindeer to market, but it doesn’t work out and he goes insane. He is...",drama
the covered wagon,"Two wagon caravans converge at what is now Kansas City, and combine for the westward push to Oregon. On their quest the pilgrims will experience desert heat, mountain snow, hunger, and indian attack. To complicate matters further, a love triangle develops, as pretty Molly must chose between Sam, a brute, and Will, the dashing captain of the other caravan. Can Will overcome the skeleton in his closet and win Molly's heart?",adventure
the day of faith,"Jane Maynard opens a mission in memory of philanthropist Bland Hendricks. John Anstell, son of a powerful and selfish millionaire, Michael Anstell, falls in love with Jane, to the old man's disapproval. Anstell tries to undermine Jane's work by hiring reporter Tom Barnett to write an unfavorable story about the mission.",drama
the eternal city,War drama - Fitzmaurice was able to film King Victor Emmanuel III and Benito Mussolini reviewing Italian troops. As with many silents directed by George Fitzmaurice this film is now a lost film.,drama
the extra girl,"Sue Graham is a small town girl who wants to be a motion picture star. She wins a contract when a picture of a very pretty girl is sent to a studio instead of her picture. When she arrives in Hollywood, the mistake is discovered and she starts working in the props department of the studio instead. Her parents then come out to California and invest some money with a very shifty individual.",comedy
the green goddess,"The Green Goddess is a 1923 American silent adventure film based on the play The Green Goddess by William Archer. Set during the British Raj, it stars George Arliss as the Rajah of Rukh, into whose land arrive three British subjects, played by Alice Joyce, David Powell, and Harry T. Morey.",adventure
the hunchback of notre dame,"Clopin bought Esmeralda from the gypsies when she was young. Dancing in the square at the festival, Esmeralda is spotted by Jehan, the evil brother of the good archdeacon Claude Frollo. When he sets Quasimodo out to kidnap Esmeralda, Phoebus, Captain of the Guards, rescues her and captures Quasimodo. The courts sentence Quasimodo to be flogged, and the only one who will give him water while he is tied in the square is Esmeralda. After Clopin forces Esmeralda to leave Phoebus at the ball, she...",drama
the ten commandments," The first part tells the story of Moses leading the Jews from Egypt to the Promised Land, his receipt of the tablets and the worship of the golden calf. The second part shows the efficacy of the commandments in modern life through a story set in San Francisco. Two brothers, rivals for the love of Mary, also come into conflict when John discovers Dan used shoddy materials to construct a cathedral. Written by Ed Stephan <[email protected]> ",drama
the white sister,"Lillian Gish is the daughter of a rich Italian count who is killed in a fall from his horse. Though Lillian stands to inherit a large estate, her older half-sister burns the will and thus inherits the property herself, throwing Lillian into poverty. Fortunately, she is engaged to marry the dashing officer Ronald Coleman, but he is captured by Arabs on an expedition to Africa. Dedicating her life to his memory, Lillian becomes a nun, unaware that her lover has escaped his captors and returning...",drama
