title,plot,genre
from here to eternity,"It's 1941. Robert E. Lee Prewitt has requested Army transfer and has ended up at Schofield in Hawaii. His new captain, Dana Holmes, has heard of his boxing prowess and is keen to get him to represent the company. However, 'Prew' is adamant that he doesn't box anymore, so Captain Holmes gets his subordinates to make his life a living hell. Meanwhile Sergeant Warden starts seeing the captain's wife, who has a history of seeking external relief from a troubled marriage. Prew's friend Maggio has a...",drama
roman holiday,"Cosseted European princess who goes AWOL in Rome and is soon taken under the wing of tabloid journalist Joe Peck and his photographer sidekick, Irving Radovich. She thinks the boys don't suspect who she really is, but they're onto her -- and sense a sensational story if they can just keep Princess Ann handlers from retrieving her too soon.",comedy
peter pan,"Based upon Sir James M. Barrie's 1904 play about the boy who refuses to grow up, this film begins in the London nursery of Wendy, John and Michael Darling. The three children are visited by Peter Pan, the boy who refuses to grow up. With the help of his tiny friend, the fairy Tinkerbell, Peter takes the three children on a magical flight to Never Land. This enchanted island is home to Peter, Tink, the Lost Boys, Tiger Lily and her Indian tribe, and the scheming Captain Hook who is as intent on...",animation
niagara,"On a delayed honeymoon, Ray and Polly Cutler (Showalter and Peters) arrive at their Niagara Falls cottage for some romance and relaxation. However, when they arrive they find out that their reserved cabin is occupied by another couple, George and Rose Loomis (Cotten and Monroe). They politely offer to take another cabin, but the two couples become unavoidably tangled as time goes on.",drama
shane,"A weary gunfighter attempts to settle down with a homestead family, but a smoldering settler/rancher conflict forces him to act.",drama
hondo,"Army despatch rider Hondo Lane discovers a woman and her son living in the midst of warring Apaches, and he becomes their protector.",drama
tôkyô monogatari,"Two elderly parents Shukichi and Tomi Hirayama, from the small seaside town of Onomichi in southwest Japan, pay a visit to their busy children in Tokyo and Osaka. Only their youngest unmarried daughter lives with them: Kyoko, a schoolteacher. After the day-long journey from Onomichi to Tokyo, the couple finds themselves neglected by their children. Their eldest son, Koichi, is a district pediatrician with two boys. Their eldest daughter, Shige, is a hairdresser. The children wish to spend time...",drama
the robe,"Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus. Drunk, he wins Jesus' homespun robe after the crucifixion. He is tormented by nightmares and delusions after the event. Hoping to find a way to live with what he has done, and still not believing in Jesus, he returns to Palestine to try and learn what he can of the man he killed.",drama
gentlemen prefer blondes,Gentlemen Prefer Blondes is a romantic comedy based on a successful musical and starring Marilyn Manroe in her last role in a film.,comedy
kiss me kate,"Howard Keel, and Kathryn Grayson, and Ann Miller star in this film version of the musical based on William Shakespeare's comedy ""The Taming of the Shrew"".",comedy
le salaire de la peur,"In a squalid South American oil town, four desperate men sign on for a suicide mission to drive trucks loaded with nitroglycerin over a treacherous mountain route. As they ferry their explosive cargo to a faraway oil fire, each bump and jolt tests their courage, their friendship, and their nerves. The result is one of the greatest thrillers ever committed to celluloid, a white-knuckle ride from France’s legendary master of suspense, Henri-Georges Clouzot.",adventure
the war of the worlds,H.G. Well's classic novel is brought to life is this tale of alien invasion. The resisdents of a small town are excited when a flaming meteor lands in the hills. Thier joy is tempered some what when they discover it has passengers who are not very friendly. The movie itself is understood better when you consider it was made at the height of the Cold War - just replace Martian with Russian...,action
stalag 17,Stalag 17 is a war time film from director Billy Wilder set in a German prison camp. The story follows a group of Americans that want to break out and a cynical serviceman who has to prove he's not an informer.,comedy
house of wax,"A horribly disfigured sculptor opens up the House of Wax in New York, using the wax-covered bodies of his victims as his displays.",horror
the wild one,"A gang of forty motorcyclists, the Black Rebels Motorcycle Club, gate-crash a legitimate motorcycle race. They are eventually thrown out, but one of the gang steals the second prize trophy and gives it to their leader, Johnny.",drama
