title,plot,genre
snow white and the seven dwarfs,"A jealous and wicked quee attempts to kill her beautiful step-daughter who is deemed ""fairer"" than the queen.Left in the forest, she encounters and seeks refuge with seven dwarfs in their forest home. When the queen makes further attempts on her life, Snow White is put into an everlasting sleep by a poisoned apple and she remains asleep until a Prince sees her in her glass coffin and awakens her with a kiss.",animation
a star is born,"From maverick filmmaker William A. Wellman (The Public Enemy, Nothing Sacred) comes the original, timeless tale of Hollywood fantasy and heartbreak. Esther Blodgett (Janet Gaynor) comes to Hollywood with dreams of stardom only to have them shattered by a ruthless, cold-hearted town without pity, where the chances of finding fame are one in a hundred thousand. Enter falling (and falling down drunk) movie star Norman Maine (Fredric March), whom Esther meets at a Hollywood party. Maine gets...",drama
a damsel in distress,"Lady Alyce Marshmorton must marry soon, and the staff of Tottney Castle have laid bets on who she'll choose, with young Albert wagering on ""Mr. X."" After Alyce goes to London to meet a beau (bumping into dancer Jerry Halliday, instead), she is restricted to the castle to curb her scandalous behavior. Albert then summons Jerry to Alyce's aid in order to ""protect his investment.""",comedy
a day at the races,"Doctor Hugo Hackenbush, Tony, and Stuffy try and save Judy's farm by winning a big race with her horse. There are a few problems. Hackenbush runs a high priced clinic for the wealthy who don't know he has his degree in Veterinary Medicine.",comedy
a family affair," In this is the entry into the Andy Hardy series about a small town depression era family, Judge Hardy faces problems at work and at home. Powerful men in town are upset with his decisions and want to see him impeached; his daughters, Joan and Marion, have romantic problems; and his son, Andy discovers Polly Benedict. As usual, Judge Hardy is concerned with everyone in the family and lends wisdom and calmness to all. Written by SM <[email protected]> ",comedy
adventure's end,Pacific pearl diver Duke Slade escapes angry natives by joining a whaler whose dying captain persuades him to marry his daughter who is already being wooed by the first mate.,adventure
another dawn,"Colonel John Wister, on duty with the British army in the desert region of Dubik, returns to England on leave. There he falls in love with Julia Ashton, who cares deeply for him but believes herself incapable of love following the death of her fiancé; some time before. Wister convinces her that he loves her enough to live without her romantic love and that she should marry him. She does so and returns to Dubik with him. There she meets his adjutant, Captain Denny Roark. Roark is a dashing...",adventure
atlantic flight,"Famous pioneer aviator Dick Merrill was front-page news in the 1930s, so it's understandable that he was summoned to Hollywood to star in his own film. In ""Atlantic Flight"" he's top-billed as a pilot who undertakes a dangerous mission to transport medicine to an ailing friend. Monogram.",action
black aces,When Len Stoddard wins Ted Ames ranch in a poker game he sends his brother Jake along with Ted to take over the ranch. When Jake is found murdered he offers a reward for the capture of Ted who now is believed to be a member of the Black Aces gang. Ted finds the probable location of the gang's hideout and sets out to clear himself.,action
boots and saddles,"Young Englishman inherits ranch which he wants to sell, but Gene's gonna turn him into a real westerner instead. When new owner Spud arrives from England, Autry convinces him not to sell the ranch but to raise horses for the Army. When both Autry's and Neale's bids are the same, the Colonel calls for a race to decide the winner. But that night Neale has Autry's stable burned.",action
bulldog drummond comes back, The girlfriend of Captain Drummond has been kidnapped by an enemy of Drummond who seeks revenge. But Drummond and his friend Colonel Nielsen at once follow his trail... Written by Volker Boehm ,adventure
bulldog drummond's revenge, Captain Drummond travels to Switzerland in order to marry his girlfriend but the disappearance of a dangerous cargo of explosives makes him delay his plans. Written by Volker Boehm ,adventure
café metropole," Victor Lobard, the smooth and nimble owner of the Café Metropole in Paris, has only ten days to replace a small fortune he embezzled from the business; he and a clerk face prison if he fails. He thinks he's won the money at a casino then learns he's in possession of a rubber check written by Alexander Brown, a well-mannered but penniless Yank. Lobard cooks up a scheme: to have Brown pretend to be a Russian prince, woo a visiting American, and get her rich father to give Brown...",comedy
california straight ahead!,Former school bus driver Biff Smith manages a trucking company which has its fleet pitted against a freight train in a race to deliver aviation parts to the Pacific coast.,action
captains courageous,"Harvey, the arrogant and spoiled son of an indulgent absentee-father, falls overboard from a transatlantic steamship and is rescued by a fishing vessel on the Grand Banks. Harvey fails to persuade them to take him ashore, nor convince the crew of his wealth. The captain offers him a low-paid job, until they return to port, as part of the crew that turns him into a mature, considerate young man.",adventure
charlie chan at monte carlo,"Although Charlie and Lee are in Monaco for an art exhibit, they become caught up in a feud between rival financiers which involves the Chans in a web of blackmail and murder.",comedy
charlie chan on broadway,"Returning from European exile where she avoided testifying against her criminal associates, a former singer with a tell-all diary is murdered to insure her silence.",comedy
conquest," After a brief informal meeting two months earlier when they were impressed with each other, Countess Marie Walewska formally meets Napoleon Bonaparte at a ball in Warsaw. When Napoleon notes her husband is three times her age, and as he is taken with her charms, he unsuccessfully tries to seduce her. She ignores his frequent letters and flowers until a few grim Polish leaders led by Senator Malachowski urge her to give into his desires as a personal sacrifice in order to save Poland. She goes...",drama
don't tell the wife," Arch schemer Major Manning is fresh from prison but eager to hatch another ""deal"". He concocts a plan with his associates to sell stock in a worthless gold mine and skip with the profits. But first they need to establish the proper front. With money they borrow from Steve's wife--who thinks the money is being used to start a legitimate business--they rent a posh office, hire seasoned telemarketers to make the pitch and convince a dim newspaper columnist to lend the organization...",comedy
double or nothing," A dying millionaire instructs his lawyer to drop four purses on the streets of New York City. Four honest people find them and return them to the lawyer. Under the terms of the will, each of them is given $1,000,000, which they must double within 30 days in order to claim his entire estate. However, the greedy relatives cut from the will are determined to thwart each one's plans. Written by Daniel Bubbeo <[email protected]> ",comedy
double wedding," Waldo and Irene have been living with Margit for the four years that they have been engaged. Margit has planned the wedding and the honeymoon - in fact, Margit plans everything down to what they will have for breakfast every day. The only problem is that Waldo is a milquetoast and Irene does not want to be married to a milquetoast. So she says she is in love with Charlie, a bohemian artist/producer who lives in a trailer behind Spike's Place. When Margit confronts Charlie about giving up...",comedy
easy living," J.B. Ball, a rich financier, gets fed up with his free-spending family. He takes his wife's just-bought (very expensive) sable coat and throws it out the window, it lands on poor hard-working girl Mary Smith. But it isn't so easy to just give away something so valuable, as he soon learns. Written by Ken Yousten <[email protected]> ",comedy
elephant boy," This black and white movie is based on Rudyard Kipling's ""Toomai, of the Elephants"", in which a small native lad claims he knows the congregating place of the elephant hordes. Written by Marcos Eduardo Acosta Aldrete ",adventure
ever since eve," Marge is a capable secretary, but her bosses are more interested in her than her abilities. This causes her to be frequently unemployed. To get a job, she changes her look to make herself unattractive. This gets her work with a writer named Freddy, who has a deadline fast approaching for his new book. Unfortunately, Freddy takes every opportunity not to work on the book and even falls for Marge when he sees her as she really looks. But as the unattractive secretary, he barely notices her and...",comedy
every day's a holiday,"Mae West portrays a turn-of-century confidence trickster who poses as a famous French chanteuse to avoid arrest. In this guise, she manages to expose crooked police chief Lloyd Nolan and smooths the path for reform mayoral candidate Edmund Lowe...",comedy
fire over england," Queen Elizabeth is running this show. The men in her court should be thinking about how to add to the glory of the Elizabethan Age and how to foil those pesky Spanish who got far too much influence in England when her older sister Mary was on the throne after their father Henry VIII was succeeded by their sickly half brother. Elizabeth thinks Michael Ingolby can do great things. Michael is mostly thinking about one of Elizabeth's ladies in waiting, Cynthia. Soon his mind is on survival...",adventure
"gabriele eins, zwei, drei","Gabriele Bordersen, a woman from a good home, wants to see what real life is like among the common folk. With her stewardess Fanny Flint and the tour guide Simikry, she goes off to visit a sailors' bar. Fanny and Gabriele change clothes, which allows the stewardess to introduce herself as a fine lady. When Gabriele asks Fanny to leave with her, Fanny begs her to give her an hour more out of fear of embarrassment. Gabriele, however, is thrown out of the bar by the owner without money and papers;...",comedy
girls can play,"The Hollywood Post's sports writer, Jimmy Jones (Charles Quigley), yearns to be a crime reporter, and thus looks for foul play on even the most routine assignments. In writing a piece about a girl's softball team, Jimmy discovers that their sponsor, Foy Harris (John Gallaudet), is a notorious racketeer who has supposedly gone straight. Jimmy suspects Foy is still up to no good. He begins hanging around the team to do a bit of snooping, and also to be near the cute new pitcher, Ann Casey...",drama
git along little dogies,"When war breaks out between oilmen and cattle ranchers, Gene sides with the ranchers until he learns that oil will bring a railraod to town.",romance
god's country and the man," Filled with long-and-medium archive-footage shots from an earlier John Wayne Lone Star/Monogram western, especially in the riding-and-and-chase sequences. Red Gentry robs a store and kills the owner, whose son, Jim Reid, swears revenge. Gentry deserts his sweetheart, Roxey, and heads north. Jim and Roxey meet while both are trailing Gentry, and Jim suspects a relationship between her and Gentry and tries to gain her confidence. Bot stop to rest in a Montana town and Sandy Briggs, local...",action
green fields," Ulmer's soulful, open-air adaptation of Peretz Hirshbein's classic play heralded the Golden Age of Yiddish cinema. When an ascetic young scholar ventures into the countryside, searching for the city of ""true Jews,"" he learns some unexpected lessons from the Jewish peasants who take him in as a tutor for their children. Written by National Center for Jewish Film ",comedy
harvest,"In the 30s, a small village in the Provence is losing its inhabitants because young people prefer to go to the city to find easy jobs and escape from being farmers living in relative poverty. Only a few old people and the poacher Panturle remain. Panturle dreams of bringing the village back to life, finding a wife, founding a family and work as a farmer. One day, the village is visited by a traveling knife-grinder, Urbain Gedemus and a young woman, Arsule. Gedemus treats Arsule like a slave,...",drama
heidi," Eight-year-old Heidi is orphaned and her selfish maternal Aunt Dete takes her to the mountains to live with Adolph Kramer, her grumpy, old, outcast, survivalist paternal grandfather. Heidi brings her grandfather back into mountain society through her angelic ways, sheer love, and adorable personality. When Aunt Dete steals Heidi away to be the companion of a rich man's invalid daughter, the grandfather is enraged and sets out to get her back. Back in Frankfurt, loved and adored by...",family
hell town,"Dare Rudd takes a shine to his cattleman cousin Tom's girlfriend who asks Tom to hire Dare to head the big cattle drive. Dare loses the money for the drive to cardsharps, but Tom wins it back, but Dare must save Tom's life.",action
hollywood cowboy,"Just after Kramer goes to Wyoming to start his protection racket, cowboy actor Jeff Carson finishes a picture and goes camping. Attracted to Joyce Butler, he hires on at her ranch and quickly gets caught up in Butler's conflict with Kramer. When the Butlers refuse to buy his service, he has their cattle stampeded.",action
hollywood hotel," Ronny Bowers, a saxophonist in Benny Goodman's band has won a talent contest an got a ten week contract with a film studio. On his first evening he is supposed to go with the studio's star Mona Marshall to a movie premiere. But this lady doesn't want to go, so the bosses decide to use for Mona a double, Virginia. When Mona finds out next morning that happened, she insisted to fire her double and Ronny. Ronny finds work as singing waiter in a drive in, and is spotted by a...",comedy
hotel haywire,"A dentist named Parkhouse (Lynne Overman) plays a practical joke on a poker-playing buddy by sending him home with a lady's chemise stuffed in his coat pocket. The gag backfires, whereupon Parkhouse finds himself in hot water with his own wife (Spring Byington). Threatened with divorce, Parkhouse is advised by a zany astrologer to frame Mrs. P. in a compromising situation at the Hotel Haywire, enlisting amateur detectives Bert and Genevieve Sterns (Baker and Lyons) in his scheme.",comedy
i cover the war," Bob Adams, ace newsreel cameraman, is told by his boss, ""Get the picture---we can't screen alibis."" He heads for Samari, a desert hot-bed of tribal unrest in Africa, to do just that, which includes getting footage of El Kadar, bandit and rebel leader. He gets his pictures but only after a romance with the Colonel's daughter Pamela, saving his wimpy, hacked-off brother Don from being a dupe of the gun-runners, and run-ins with spies and throat-cutting tribesman. For a...",action
idol of the crowds," Retired hockey player Johnny Hansen, in order to make money to enlarge his chicken farm, returns to the game and leads his team into the championship series. Just before the series starts, he is offered a bribe to throw the games but refuses. An attempt is made on his life which results in Bobby, the team's mascot, being injured. Written by Les Adams <[email protected]> ",drama
island captives,A murdered businessman's daughter is shipwrecked on a jungle island with the son of the man who killed her father. Both are threatened by a smuggling ring that uses the island as its headquarters.,adventure
king solomon's mines," Fortune hunter Patrick O'Brien has left his daughter Kathy and guide Umbopa to trek across the desert in hopes of finding the fabled diamond mines of Solomon. Worried about her father, Kathy persuades hunter Allan Quartermain to lead a party to rescue him. After surviving the desert they are found by natives and brought to their chief, Twala. Umbopa reveals himself to be the true heir to the tribal throne, having been exiled years earlier by Twala and the tribal witch, Gagool....",action
la grande illusion,"During the thick of World War I, a German POW camp holds a group of French prisoners, including the aristocratic Boieldieu (Fresnay), Maréchal the foreman (Gabin) and the Jewish banker Rosenthal (Dalio). The trio prepares to make their escape, but is soon moved to a seemingly impenetrable fortress.",drama
lost horizon,The movie is based on the book of the same name by James Hinton The survivors of of an air crash in the Himalayas are rescued by the inhabitants of Shangri-La.,adventure
love from a stranger," Carol wins the lottery, but unfortunately her sudden wealth leads to a disagreement with her fiancé Ronald, and the two break up. Carol quickly falls in love with the romantic and mysterious Gerald, and marries him despite the warnings of her friends. It is not long before Carol begins to see that Gerald is disturbed and perhaps even dangerous, and she soon realizes that she is in great peril. Written by Snow Leopard ",drama
maid of salem," Young lovers fall afoul of repressive society as Salem elders get caught up in the witch hunts and trials of 17th century Massachusetts. One family in particular uses the hysteria to its advantage, getting even with everyone for every slight--real or imagined. Written by Ed Lorusso <[email protected]> ",drama
make way for tomorrow,"At a family reunion, the Cooper clan find that their parents' home is being foreclosed. ""Temporarily,"" Ma moves in with son George's family, Pa with daughter Cora. But the parents are like sand in the gears of their middle-aged children's well regulated households. Can the old folks take matters into their own hands?",drama
married before breakfast," After a leading razor company pays inventor Tom Wakefield a quarter of a million dollars not to publicize a hair-removing shaving cream that makes razors obsolete, he takes his socialite fiancé June Baylin on a glamorous world cruise, only to fall into all sorts of romantic intrigue while onboard. Written by Anonymous ",comedy
marry the girl,Frantic screwball comedy about a meek personal assistant (Frank McHugh) who is promoted to managing editor of a newspaper features syndicate that is owned by and staffed with cuckoos.,comedy
moonlight sonata," In this romantic tale Paderewski, the famed pianist, and two other plane crash survivors are guests of a Swedish baroness. Interwoven throughout this gentle and charming story are exquisite piano solos performed superbly by the elderly pianist, Paderewski. Written by Lora64 ",romance
mystery of the hooded horsemen,"Tex is up against a group of hooded outlaws. When he shoots one, he uses the hood to infiltrate the gang. Almost caught by them, he escapes only to be arrested by the Sheriff who thinks he's one of the gang.",action
new faces of 1937,"A crooked producer tries to link his backers by producing a flop and disapearing with the money. Patricia, one of the chorus girls has given her money, too and after the disappearing of the producer one of the backers is in charge of production, trying the same trick. But Patricia tries to convince him to give the show a chance.",comedy
night must fall," Crotchety old Mrs. Bransom hires a charming young man named Danny as a live-in companion. Less charmed by Danny is Mrs. Bransom's niece, Olivia, a repressed young woman who suspects Danny of foul play. When news of a local murder is revealed, Olivia suspects Danny. Although repulsed by the thought he may have committed the crime, Olivia also finds herself becoming increasingly attracted to him at the same time. Written by Daniel Bubbeo <[email protected]> ",drama
north of the rio grande," Hoppy arives posing as an outlaw to avenge his brother's killing by Plunkett. After robbing a train and killing Plunkett, he gets to meet the boss known as the Lone Wolf and lead his next job. Seeking help from Stoneman to capture the outlaws, he realizes too late that Stoneman is the Lone Wolf and is captured. Written by Maurice VanAuken <[email protected]> ",action
one hundred men and a girl," The daughter of a struggling musician forms a symphony orchestra made up of his unemployed friends and through persistence, charm and a few misunderstandings, is able to get Leopold Stokowski to lead them in a concert that leads to a radio contract. Written by Herman Seifer <[email protected]> ",comedy
personal property,Raymond Dabney returns to his family after trouble with the law. He convinces the sheriff to give him a job watching the house and furniture of widow Crystal Wetherby without knowing she is engaged to his brother.,comedy
