title,plot,genre
titanic,"Titanic is an epic, action-packed romance set against the ill-fated maiden voyage of the R.M.S. Titanic, the pride and joy of the White Star Line and, at the time, the largest moving object ever built. She was the most luxurious liner of her era -- the ship of dreams -- which ultimately carried over 1,500 people to their death in the ice cold waters of the North Atlantic in the early hours of April 15, 1912. In 3D at select locations.",drama
the fifth element,"Every five thousand years, a door opens between the dimensions. In one dimension lies the universe and all of its multitude of varied life forms. In another exists an element made not of earth, air, fire or water, but of anti-energy, anti-life. This ""thing,"" this darkness, waits patiently at the threshold of the universe for an opportunity to extinguish all life and all light.",action
good will hunting,"Will Hunting (Matt Damon) is twenty years old, and already stands out in his rough, working-class neighborhood in South Boston. He's never been to college, except to scrub floors as a janitor at MIT. Yet he can summon obscure historical references from a photographic memory, and almost instantly solve math problems that frustrate Nobel Prize winning professors. The one thing this remarkably bright, impossibly angry young man can't do - after his latest bar fight - is talk his way out of a...",drama
men in black,"Men in Black follows the exploits of agents Kay (Jones) and Jay (Smith), members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist (Vincent D'Onofrio) who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just...",comedy
the lost world: jurassic park,"Four years after the nightmare at the Jurassic Park theme park, John Hammond mounts another expedition to document the behavior of the dinosaurs at another, previously undisclosed, location.Dr. Ian Malcolm grudgingly goes along on the expedition after he finds out his girlfriend, Dr. Sarah Harding, is already there with a wildlife videographer. Making matters more difficult, an unscrupulous big-game hunter is on the island hoping to ""bag"" a unique kill and, generally, stirring up mayhem among...",action
life is beautiful,"A Chaplinesque fable about the power of imagination set against the stark reality of World War II Europe. Life is Beautiful (La Vita E Bella) combines satire, physical comedy, social commentary and a touch of the surreal into a uniquely moving story of love.",comedy
austin powers: international man of mystery,"Austin Powers, a British secret agent from the swinging 60s, is brought out of cryofreeze to take on his arch nemisis in the 1990s.",comedy
rosewood,"This is a story based on an actual incident, an American tragedy that everyone involved tried to forget or deny... During the first week of January, 1923, Rosewood, a flourishing black town in central Florida, was burned to the ground by whites from the neighboring, less prosperous, town of Sumner. Fueled by a white woman's falsified story that she was assaulted and beaten by a black stranger, a mob of Sumner men declared war on their unsuspecting neighbors. Many of Rosewood's inhabitants...",action
starship troopers,"The time is the future. Johnny Rico joins the military after graduation to become a citizen and for the love of his high school sweetheart. In the war against the bug aliens of Klendathu, the military is a very dangerous place to be. Johnny works his way through several battles and with the help of his friends and comrades, helps turn the tide of the war, and save the human race.",action
boogie nights,"A dark comedy following the rise and fall of Eddie Adams, a handsome, uneducated teenager who works in the kitchen of a popular San Fernando Valley nightclub. Back at home, Eddie has to face the oppressive company of a passive father and a domineering mother who keeps reminding him he's stupid and a failure. But when he's spotted at the club by Jack Horner, a successful porn producer, Eddie is instantly lured to a promising career in the adult entertainment industry.",drama
batman & robin,"There's a chill over Gotham City. A new nemesis has unleashed a cold front of crime on the beleaguered metropolis. And once again, the citizenry turns to its one hope, its lone nocturnal guardian, to free it from the icy grip of crime. Summoned by the glowing moon of the Bat-signal hovering against the night sky, Batman (GEORGE CLOONEY) roars from the reconstructed Batcave in a sleek, remodeled Batmobile towards the city.Only now, he doesn't travel alone -- his daredevil partner, Robin (CHRIS...",action
hercules,"Hercules journeys from ""zero to hero"" as he discovers what it means to be a true hero and seeks to regain his rightful place among the gods of Mount Olympus. Along the way, he matches wits with the cunning and comical hot-headed Hades, who will stop at nothing to take control of the Universe.",animation
cube,The claustrophobic debut of Canadian director Vincenzo Natali takes seven strangers out of their daily lives and places them mysteriously in a deadly cube where they all agree they must find their way out. A mix of thriller and psychodrama and a small budget film that gained cult status.,horror
as good as it gets,"Melvin Udall (Jack Nicholson) is the most dysfunctional of men, an acid-tongued romance novelist who suffers from obsessive-compulsive disorder. Never one to avoid confrontations, he takes pride in his ability to affront, repulse, offend and wound. His targets are random; his aim reckless. Leave an elevator in which he stands; cross a street on which he walks. He is to be avoided at all costs, but some victims just cannot escape. As part of Melvin's unwavering daily schedule, he consumes an...",comedy
the devil's advocate,"Kevin Lomax is a success in the courtroom and out of it, a young Florida defense attorney who's never lost a case. Lomax enjoys a happy marriage with his sexy young wife, Mary Ann, and even has a good relationship with his straitlaced, churchgoing mother. In fact, things seem just about perfect for Kevin - nearly Heaven on Earth. But not exactly. After winning a most distasteful victory for his client, a convicted child-molester, Lomax is invited to join a prestigous New York law firm and...",drama
mortal kombat: annihilation,"A band of fearless fighters have defeated the evil warlords from Outworld in the life-or-death tournament of Mortal Kombat, saving Earth from destruction for another generation. But as the celebrants rejoice in their triumphant victory, the portals leading to Outworld are ripped asunder, and a giant figure with the face of Death declares that the battle has just begun. Shao-Kahn, the feared Emperor of Outworld, has broken the sacred rules of Mortal Kombat and is coming in person with his...",action
the game,"Nicholas Van Orton is a very wealthy San Francisco banker, but he is an absolute loner, even spending his birthday alone. In the year of his 48th birthday (the age his father committed suicide) his brother Conrad, who has gone long ago and surrendered to addictions of all kinds, suddenly returns and gives Nicholas a card giving him entry to unusual entertainment provided by something called Consumer Recreation Services (CRS). Giving up to curiosity, Nicholas visits CRS and all kinds of weird...",drama
