title,plot,genre
brief encounter,"At a railway station cafe, housewife Laura Jesson meets doctor Alec Harvey. Both of them are already married, but they continue to meet at the cafe every Thursday despite the knowledge that their blossoming love is impossible.",romance
leave her to heaven,"A young novelist, Richard Harland, meets beautiful Ellen Berent on a train where they fall in love and are soon married. When tragedies take first his handicapped young brother, then his unborn son from him, Harland gradually realises that his wife's insane jealousy may be the cause of the tragedies in his life. Yet another shock awaits them all, as Ellen's emotions become uncontrollable.",drama
the picture of dorian gray,"Dorian Gray, wishing to remain young and handsome for eternity, essentially sells his soul so that a portrait can age instead of him. Over the course of the years, Dorian commits every sort of sin, heavily influenced by his friend Lord Henry Wotton. But as his life goes on, he slowly realises the emptiness and evil which he has succumbed to.",drama
the lost weekend,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",drama
'i know where i'm going!',"Joan Webster is an ambitious and stubborn middle-class English woman determined to move forward since her childhood. She meets her father in a fancy restaurant to tell him that she will marry the wealthy middle-aged industrial Robert Bellinger in Kiloran island, in Hebricles, Scotland. She travels from Manchester to the island of Mull, where she stays trapped due to the windy weather. While in the island, she meets Torquil McNeil and along the days they fall in love for each other.",drama
a bell for adano,"Director Henry King's WWII drama about American soldiers occupying a tiny Italian village stars John Hodiak, Gene Tierney, William Bendix, Richard Conte, Glenn Langan, Harry Morgan and Eduardo Ciannelli.",drama
a game of death,"A remake of Richard Connell's famous short story, ""The Most Dangerous Game,"" about a madman who hunts human prey on his personal island habitat.",adventure
a tree grows in brooklyn,"Encouraged by her idealistic if luckless father, a bright and imaginative young woman comes of age in a Brooklyn tenement during the early 1900s.",drama
a walk in the sun,"In the 1943 invasion of Italy, one American platoon lands, digs in, then makes its way inland to attempt to take a fortified farmhouse, as tension and casualties mount. Unusually realistic picture of war as long quiet stretches of talk, punctuated by sharp, random bursts of violent action whose relevance to the big picture is often unknown to the soldiers.",drama
adventures of kitty o'day," Dragging along her spineless boyfriend Johnny, hare-brained secretary Kitty O'Day is unstoppable as she tries to determine her boss's murderer. In her exuberance she and Johnny keep running into more corpses, as well as the unbelievabley inept team of Inspector Clancy and his sergeant, Mike. Their luck seems to run out, though, as they deliver themselves right into the hands of the murderer. Written by Doug Sederberg <[email protected]> ",comedy
adventures of rusty,"Fearing that his recently-acquired step-mother, Ann Dennis, is competing with him for his father's affections, and saddened by the death of his dog, young Danny Mitchell, in the first film of the long-running ""Rusty"" series, seeks consolation in the companionship of a ferocious, Nazi-trained police dog, Rusty, brought to the U.S. by a returning WWII-veteran. The step-mother, with tender understanding, eventually wins Danny over while Danny pacifies his new dog.",drama
along came jones,"An easy-going cowboy is mistaken by the townsfolk for a notorious gunman. The cowboy decides it would be best to leave town, until he meets the gunman's girlfriend.",comedy
along the navajo trail, U.S. Deputy Marshal Roy investigates the disappearance of a government agent who has come to Dale's father's Ladder A Ranch. The bad guys want the land the ranch sits on because they know an oil pipeline is planned through this location. Written by Ed Stephan <[email protected]> ,romance
anchors aweigh,"Two sailors, Joe (Kelly) and Clarence (Sinatra) have four days shore leave in spend their shore leave trying to get a girl for Clarence. Clarence has his eye on a girl with musical aspirations, and before Joe can stop him, promises to get her an audition with José Iturbi. But the trouble really starts when Joe realizes he's falling for his buddy's girl.",comedy
back to bataan, The US Army's defense of its Philippines colony and the allied Malay countries/colonies behind it counted on its island fortress of Corregidor on Luzon -and a few others- but loses it in the 6 May 1942 Japanese combined forces attack. Colonel Joseph Madden is among the escaping survivors who are ordered by general Douglas McArthur to organize a guerrilla. As he finds many native Filipinos inclined to resist the occupier's vision of returning to the South Asian fold under a...,drama
bedside manner," A beautiful female doctor visits her small hometown on her way back to Chicago. Her overworked uncle, who is the town's doctor, wants her to stay and help him, and he and a macho test pilot who's fallen for her come up with a plan that involves the pilot faking an illness and being treated by her, with her uncle's ""help"". Written by [email protected] ",comedy
beyond the pecos,"Lew Remington returns to find the feud between his family and another going strong. Eventually he realizes the feud is being caused by a third party, John Heydrick. When Heydrick poisons a man, Lew is accused. Fleeing from the posse Lew learns why Heydrick wants the Remington ranch. He has found oil there that no one else has spotted. Examining Heydrick's house, Lew finds the poison and hopes it will clear him and convict Heydrick.",romance
blithe spirit,"An English mystery novelist invites a medium over for dinner in the hopes of gathering enough material for his latest book, as well as exposing her as a charlatan. However, a series of incidents occur during the course of the evening, which result in a chain of supernatural events being set in motion which wreak havoc on his present marriage.",comedy
blonde from brooklyn,"A brash young singer and an unemployed ""jukebox girl"" hire an elderly Confederate ""colonel"" to teach them to be ""southern"" so they can land a radio gig for sponsor Plantation Coffee. Comedy.",comedy
brewster's millions," Monty Brewster is a pennyless, former U.S. Army soldier back from World War II Europe who learns that he has inherited $8 million from a distant relative. But there's a catch: he must spend $1 million of that money in less than two months before his 30th birthday in order to inherit the rest. But since he cannot tell anyone about him spending the money as part of the agreement, everyone thinks that Brewster has flipped when he practically knocks himself out on a spending spree to get rid...",comedy
bud abbott and lou costello in hollywood,"When two bumbling barbers act as agents for a talented but unknown singer, they stage a phony murder in order to get him a plum role.",comedy
christmas in connecticut,A magazine columnist totally devoid of the homemaking skills espoused in her column had better get some fast: her boss has invited himself and a recently returned war hero to her home for Christmas.,comedy
conflict,"Filmed some 18 months before its release, Conflict is one of two melodramas in which Humphrey Bogart self-consciously portrayed a wife murderer (the other was The Two Mrs. Carrolls). Bogie plays unhappily married Richard Mason, who concocts a meticulous scheme to kill his shrewish wife, Kathryn (Rose Hobart), so that he'll be free to marry her sister, Evelyn (Alexis Smith).",drama
