title,plot,genre
jurassic park,"Universal Pictures will release Steven Spielberg's groundbreaking masterpiece Jurassic Park in 3D on April 5, 2013. With his remastering of the epic into a state-of-the-art 3D format, Spielberg introduces the three-time Academy Award®-winning blockbuster to a new generation of moviegoers and allows longtime fans to experience the world he envisioned in a way that was unimaginable during the film's original release.",adventure
tombstone,"After success cleaning up Dodge City, Wyatt Earp moves to Tombstone, Arizona, and wishes to get rich in obscurity. He meets his brothers there, as well as his old friend Doc Holliday. A band of outlaws that call themselves The Cowboys are causing problems in the region with various acts of random violence, and inevitably come into confrontation with Holliday and the Earps, which leads to a shoot-out at the OK Corral.",action
poetic justice,"In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",drama
dazed and confused,"In a small Texas enclave, highlights the rites of passage on the last day of school in 1976 for the new, incoming freshmen at the hands of the class of '77 at Robert E. Lee High School. Freshman boys are physically punished, while the girls largely face the brunt of verbal abuse and humiliation. Two main figures emerge. Incoming freshman Mitch Kramer comes to a new realization in his role as a major target of senior hazing. And, among the seniors is Randall ""Pink"" Floyd, the school's star...",comedy
super mario bros.,"This is the story of two hard working Italian plumber brothers named Mario Mario and Luigi Mario, who befriends a young paleontologist named Daisy. She uncovers a massive find of mysterious new dinosaur bones. While exploring the tunnels where dinosaur fossils lay, saboteurs hired by the Mario Bros. rival businessman, Anthony Scapelli, to break some underground pipes. Meanwhile, in a hidden world called Dino-world, King Koopa's land is running out of water and going through problems so he sends...",adventure
the fugitive,"Dr. Richard Kimble is falsely accused and convicted of his wife's murder. While Kimble is being transported to prison, another convict causes a massive wreck on the transport bus.Kimble escapes, but is hunted by a tough and effective U.S. Marshal, Sam Gerard. As Kimble attempts to evade Gerard and his team, he is also trying to solve the murder and bring to justice his wife's real killer.",action
mrs. doubtfire,"An irresponsible and out-of-work father is barred from seeing his kids after he and his wife divorce.In order to be near his children, he disguises himself as a female housekeeper and is hired by his ex-wife to help her run her home and watch the kids.",comedy
sister act 2: back in the habit,"The sisters come back to Delores's show to get her back as Sister Mary Clarence to teach music to a group of students in their parochial school which is doomed for closure. One of the girls, who is the most talented of the bunch, is forbidden to sing by her mother, although the choir has made it to the state championship. A group of stereotypical incompetent monks tries to stop them.",comedy
the sandlot,"Scotty Smalls moves to a new neighborhood with his mom and stepdad, and wants to learn to play baseball. The neighborhood baseball guru Rodriquez takes Smalls under his wing. They fall into adventures involving baseball, treehouse sleep-ins, the desirous lifeguard at the local pool, the snooty rival ball team, and the travelling fair.",comedy
groundhog day,"A weather man is reluctantly sent to cover a story about a weather forecasting ""rat"" (as he calls it). This is his fourth year on the story, and he makes no effort to hide his frustration. On awaking the 'following' day he discovers that it's Groundhog Day again, and again, and again. First he uses this to his advantage, then comes the realisation that he is doomed to spend the rest of eternity in the same place, seeing the same people do the same thing EVERY day.",comedy
