title,plot,genre
sherlock jr.,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",comedy
aelita: queen of mars," This is called the first Soviet science fiction film because of its ""futuristic"" sets on Mars, although most of it takes place in Moscow. The movie is set at the beginning of the NEP (New Economic Policy) in December, 1921. A mysterious radio message is beamed around the world, and among the engineers who receive it are Los, the hero, and his colleague Spiridonov. Los is an individualist dreamer. Aelita is the daughter of Tuskub, the ruler of a totalitarian state on Mars in which the...",adventure
barbara frietchie,"Two lovers in a small town in Maryland are torn apart by the Civil War--she is loyal to the south while he heads north to join the federal army, determined to protect the Union. Eventually his unit arrives in his hometown and he is reunited with his lover, but things aren't the way they used to be.",drama
beau brummel,"George Bryan Brummel, a British military officer, loves Lady Margery, the betrothed of Lord Alvanley. Despite her own desperate love for Brummel, she submits to family pressure and marries Lord Alvanley. Brummel, broken-hearted, embarks upon a life of revelry.",drama
captain blood,"Young Irish physician Peter Blood is exiled as a slave to Barbados, where he and his friend Jeremy are purchased by Colonel Bishop at the behest of his niece Arabella. With other slaves he captures a Spanish galleon and becomes the terror of the Caribbean privateers until offered a commission in the English Navy. He defeats the French at Port Royal, and as a reward he is named governor of Jamaica and marries Arabella.",action
captain january,A lighthouse keeper finds a little girl who is washed ashore tied to some wreckage. He adopts her and they become inseparable. Eventually her real family finds her and tries to take her away.,drama
dangerous money,Dangerous Money is a lost 1924 silent film drama produced by Famous Players-Lasky and distributed by Paramount Pictures. It was directed by Frank Tuttle and starred popular Bebe Daniels.,drama
dante's inferno,"The tactics of a vicious slumlord and greedy businessman finally drive a distraught man to commit suicide. The businessman is tried for murder and executed, and is afterward taken by demons to the Hell where he will spend the rest of eternity. .",horror
der letzte mann,"An aging doorman, after being fired from his prestigious job at a luxurious Hotel is forced to face the scorn of his friends, neighbours and society.",drama
die nibelungen: siegfried,"Siegfried, son of King Sigmund, hears of the beautiful sister of Gunter, King of Worms, Kriemhild. On his way to Worms, he kills a dragon and finds a treasure, the Hort. He helps Gunther to win Krimhild, a mask that makes him invisible proves to be very useful. But because Brunhild is cursing Kriemhild, she tells her what really happened. Now Brunhild wants Siegfried's head.",fantasy
dorothy vernon of haddon hall,"In the year 1550, Sir George Vernon agrees to have his young daughter Dorothy betrothed to John Manners, the son of the Earl of Rutland. Sir George signs a contract, promising that the marriage will take place on Dorothy's 18th birthday, or else he will have to pay a large penalty to Rutland. But when the two children have grown older, rumors of John's wild behavior in France provoke Sir George to call off the engagement, and to pledge his daughter instead to her cousin Malcolm. Rutland now...",drama
finances of the grand duke," The likeable and carefree Grand Duke of Abacco is in dire straits. There is no money left to service the State's debt; the main creditor is looking forward to expropriating the entire Duchy. The marriage with Olga, Grand Duchess of Russia, would solve everything, but a crucial letter of hers about the engagement has been stolen. Besides, a bunch of revolutionaries and a dubious businessman have other plans regarding the Grand Duke. With the intrusion of adventurer Philipp Collins into the...",comedy
girl shy,"Harold Meadows (Lloyd) is a shy, stuttering bachelor working in a tailor shop, who is writing a guide book for other bashful young men, ""The Secret of Making Love,"" chapters from which are portrayed as fantasy sequences. Fate has him meet rich girl, Mary (Ralston), and they fall in love. But she is about to wed an already married man, so our hero embarks upon a hair-raising daredevil ride to prevent the wedding.",comedy
he who gets slapped,"Story of an inventor who, suffering betrayal in life, makes a career of it by becoming a clown whose act consists of getting slapped by all the other clowns. He falls in love with another circus performer, and those who betrayed him enter his life yet again.",drama
