title,plot,genre
nosferatu,"An unauthorized production of Bram Stoker's work with enough preserved to recognize, but enough changed to be legal (names changed to protect the innocent?). Count Orlok's move to Bremen brings the plague traceable to his dealings with the realtor Thomas Hutter, and the Count's obsession with Hutter's wife, Ellen the only one with the power to end the evil.",horror
beauty's worth,"Prudence Cole is an unsophisticated Quaker girl being raised by her two aunts. Prudence is flirted with by snobbish Henry Garrison, who actually disdains the girl for her lack of worldliness and savoir faire. When Henry and his friends try to embarrass her at a posh resort, Prudence turns the tables on them.",drama
blood and sand,"Juan is the son of a poor widow in Seville. Against his mother's wishes he pursues a career as toreador. He rapidly gains national prominence, and takes his childhood sweetheart Carmen as his bride. He meets the Marquis' daughter Dona Sol, and finds himself in the awkward position of being in love with two women, which threatens the stability of his family and his position in society. He finds interesting parallels in the life of the infamous bandit Plumitas when they eventually meet by chance.",drama
der brennende acker," When farmer Rog dies, his son Peter stays, but Johannes can not be satisfied with such a condition (and servant Maria's love) and finds a job as old Count Rudenberg's secretary. His ambition leads him to charm Gerda, the Count's unique daughter. But when he discovers that Count's second wife Helga will soon inherit a field that only he knows his underground is full with petroleum, he changes his allegiance... Greed and death. Written by Yepok ",drama
dr. jack,"Country doctor Jack Jackson is called in to treat the Sick-Little-Well-Girl, who has been making Dr. Saulsbourg and his sanitarium very rich after years of unsuccessful treatment.",comedy
flesh and blood,A convict hiding in Chinatown assumes the identity of a cripple to track down a businessman who framed him 15 years previously. He discovers that his daughter has fallen in love with the businessman's son.,drama
foolish wives," ""Count"" Karanzim, a Don Juan is with his cousins in Monte Carlo, living from faked money and the money he gets from rich ladies, who are attracted by his charmes and his title or his militaristic and aristocratic behaviour. He tries to have success with Mrs Hughes, the wife of the new US ambassador. Written by Stephan Eichenberg <[email protected]> ",drama
grandma's boy,"Always the mama's boy, or in this case a grandma's boy, Sonny joins a posse after a tramp accused of robbery and murder. He is unable to conquer his cowardice until Grandma tells him of his grandfather, also a coward, who overcame his fears with the help of a magic amulet. With new courage (and the charm), Sonny captures the fugitive and becomes the hero of the day. [Written by Herman Seifer]",comedy
häxan: witchcraft through the ages,"Is a 1922 Swedish/Danish silent horror film written and directed by Benjamin Christensen. Based partly on Christensen's study of the Malleus Maleficarum, a 15th century German guide for inquisitors, Häxan is a study of how superstition and the misunderstanding of diseases and mental illness could lead to the hysteria of the witch-hunts. The film was made as a documentary but contains dramatized sequences that are comparable to horror films. (Wikipedia)",horror
oliver twist," Oliver's mother, a penniless outcast, died giving birth to him. As a young boy Oliver is brought up in a workhouse, later apprenticed to an uncaring undertaker, and eventually is taken in by a gang of thieves who befriend him for their own purposes. All the while, there are secrets from Oliver's family history waiting to come to light. Written by Snow Leopard ",drama
robin hood," Amid big-budget medieval pageantry, King Richard goes on the Crusades leaving his brother Prince John as regent, who promptly emerges as a cruel, grasping, treacherous tyrant. Apprised of England's peril by message from his lady-love Marian, the dashing Earl of Huntingdon endangers his life and honor by returning to oppose John, but finds himself and his friends outlawed, and Marian apparently dead. Enter Robin Hood, acrobatic champion of the oppressed, laboring to set things right...",adventure
shadows," Yen Sin, a humble Chinese, is washed ashore after a storm and finds himself an outsider in the deeply Christian fishing community of Urkey. Yen Sin elects to stay, despite his status as a despised 'heathen', only to reveal hypocrisy amid the self-righteous township. Written by Kieran Kenney ",drama
tess of the storm country," Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on young Tess, and one of them, Ben Letts, frames Tess's father for murder. While maintaining her father's innocence, Tess must keep her love for Graves' son a secret, while caring for Elias' daughter's illegitamate child. Written by Jonathan Ruskin <[email protected]> ",drama
the crimson skull,"To rid the range of a gang of outlaws that are rustling cattle and robbing the banks and stagecoaches, cowhand Bob Calem, working on the gang-leader's superstitions, dons a skeleton-costume to strike fear into the gang.",action
the kentucky derby,"There is dirty work afoot in old Kentucky when a rival decides his horse will have a better chance of winning if the son of the owner isn't around, so he has him shanghaied onto a tramp freighter and gets the jockey in his debt through a crooked gambling game. Airplanes, ship-wrecks, sea storms, kidnapping, frame-up and much skull-duggery prior to the race.",action
the phantom, Lorenz Lubota is a city clerk with no direction in life. One day on his way to work he is run over by a woman driving a chariot and he is immediately infatuated with her. His life begins to spiral out of control as he searches for this girl and tries to win her heart. Written by page8701 ,drama
the toll of the sea,"When young Lotus Flower sees an unconscious man floating in the water near the seashore, she quickly gets help for him. The man is Allen Carver, an American visiting China. Soon the two have fallen in love, and Carver promises to take her with him when he returns home. But Carver's friends discourage him from doing this, and he returns to the USA alone. By the time the two of them meet again, much has changed, and their reunion proves very trying for them both.  ...",family
