title,plot,genre
our town," Change comes slowly to a small New Hampshire town in the early 20th century. People grow up, get married, live, and die. Milk and the newspaper get delivered every morning, and nobody locks their front doors. Written by John Oswalt <[email protected]> ",drama
the great dictator,"Chaplin plays two totally opposite roles in his first ""talkie,"" giving a superb display of his boundless talent for both inspired comedy and powerful drama. One of his masterfully drawn characters is a Jewish barber facing the constant threat of storm troopers and religious persecution. The other is the great dictator, Hynkel, a brilliant lampoon of Adolph Hitler that is awesome proof of Chaplin's pantomime genius. The movie's famous highlight comes in its final scene, when Chaplin steps out of...",comedy
pinocchio,"Inventor Gepetto creates a wooden marionette called Pinocchio. His wish that Pinocchio be a real boy is unexpectedly granted by a fairy. The fairy assigns Jiminy Cricket to act as Pinocchio's ""conscience"" and keep him out of trouble. Jiminy is not too successful in this endeavor and most of the film is spent with Pinocchio deep in trouble.",animation
too many husbands," It's been a year since Bill Cardew was declared dead by drowning, and his widow Vicky is now married to his old friend and business partner, Henry Lowndes. When Bill unexpectedly returns from the island where he was marooned, what is Vicky to do? Well, having twice been a rather neglected wife, Vicky finds all the attention from two husbands competing for her favors delightful, and is in no hurry to make a decision...much to the discomfiture of hapless Bill and Henry. Written by Rod...",comedy
waterloo bridge,"On the eve of World War II, a British officer revisits Waterloo Bridge and recalls the young man he was at the beginning of World War I and the young ballerina he met just before he left for the front. Myra stayed with him past curfew and is thrown out of the corps de ballet. She survives on the streets of London, falling even lower after she hears her true love has been killed in action. But he wasn't killed. Those terrible years were nothing more than a bad dream is Myra's hope after Roy...",drama
fantasia,"Disney animators set pictures to Western classical music as Leopold Stokowski conducts the Philadelphia Orchestra. ""The Sorcerer's Apprentice"" features Mickey Mouse as an aspiring magician who oversteps his limits. ""The Rite of Spring"" tells the story of evolution, from single-celled animals to the death of the dinosaurs. ""Dance of the Hours"" is a comic ballet performed by ostriches, hippos, elephants, and alligators. ""Night on Bald Mountain"" and ""Ave Maria"" set the forces of darkness and light...",animation
the philadelphia story,"Philadelphia heiress Tracy Lord throws out her playboy husband C.K. Dexter Haven shortly after their marriage. Two years later, Tracy is about to marry respectable George Kittredge whilst Dexter has been working for ""Spy"" magazine. Dexter arrives at the Lord's mansion the day before the wedding with journalist Mike Connor and photographer Liz Imbrie, determined to spoil things.",comedy
turnabout,Bickering husband and wife Tim and Sally Willows mutter a few angry words to a statue of Buddha and wind up living each other's life.,comedy
the shop around the corner,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",comedy
the thief of bagdad,"A story of pure fantasy in the best Arabian Night's tradition stars Sabu as the cunning young thief of Bagdad who encounters evil spells, magic carpets, and endless adventure.",adventure
'til we meet again,"Dying Joan Ames meets criminal Dan Hardesty on a luxury liner as he is being transported back to America by policeman Steve Burke to face execution. Joan and Dan fall in love, their fates unbeknownst to one another.",drama
21 days," After Larry Darrent accidentally kills his lover's blackmailing husband, someone else is arrested for the crime. When he is found guilty, Larry and Wanda have just three weeks together before he must give himself up or let an innocent man go to the gallows. Written by Ian Harries <[email protected]> ",drama
a chump at oxford,"The boys get jobs as a butler and maid (Stan in drag) for a dinner party. When that ends in disaster, they resort to sweeping streets and accidentally capture a bank robber. The thankful bank president sends them to Oxford to get an education. Predictable results ensue.",comedy
"all this, and heaven too","When Mademoiselle Deluzy-Desportes starts teaching at a girls school, she is confronted with tales and gossip about her, which have become common knowledge among her students. Provoked by her students, she decides to tell them her life story.",drama
andy hardy meets debutante,"Judge Hardy takes his family to New York City, where he has to appear in court against a law firm that is disputing payments from a trust fund that supports an orphanage. In Carvel, Andy had bragged about knowing a socialite, but he hasn't actually met her. In New York, he manages to do so, thanks to a friend. But he finds the high society life too expensive, and eventually decides that he liked it better back home.",comedy
anne of windy poplars," Anne Shirley, having recently wed her childhood sweetheart Gilbert Blythe, takes a teaching position in a prestigious school far from her home on Prince Edward Island. While she is quickly accepted by her host family, the rest of the town, headed by the clannish Pringle family, refuses to accept her, on the orders of the head of the Pringle tribe, Hester Pringle. Written by Jonathan Ruskin <[email protected]> ",drama
beyond tomorrow,"On Christmas Eve, two young strangers are invited to dinner and they fall in love. When their benefactors die they come back as ghosts to try to help them.",drama
bitter sweet,"In order to avoid an arranged marriage with a man she doesn't love, Sarah Millick runs off to Vienna with her music teacher, Carl Linden, whom she does love. They are married. In Vienna, they struggle to make a living by making music. Carl writes an operetta and tries to get it produced. They are helped along by Viennese Baron, but his intentions are not honorable. He kills Carl in a sword fight. A big producer does put on the operetta, with Sari in the lead -- but without her husband, it is a...",drama
black friday,"When his friend Professor Kingsely (Ridges) is at deaths door, brain surgeon Dr. Sovac (Karloff) saves his life by means of an illegal operation that transplants part of injured gangster Red Cannon's brain. Unfortunately, the operation has a disasterous Jeckll and Hyde side effect and under certain conditions the persona of Cannon emerges. Sovac soon learns of the duel personality and of half a million dollars the gangster has hidden away. He attempts to find the money through the manipulation...",drama
blondie has servant trouble," Mr. Dithers has a house he can't unload because it is rumored to be haunted. When he lets the Bumsteads move into it, they discover sliding panels and secret passages. The haunting is the work of the butler and his wife who figure the house rightfully belongs to them. Written by Ed Stephan <[email protected]> ",comedy
boom town," Buddies Big John McMasters and Square John Sand are fast-talking, wisecracking wildcatters who manage to con enough equipment and capital to develop their own oil fields, but their friendship is put to the test when Big John inadvertently falls in love with Elizabeth, Square John's longtime girlfriend. Eventually their friendship and partnership comes to an end on the flip of a coin. Years later, when Big John's interest in the beautiful Karen Vanmeer threatens his marriage too,...",adventure
brigham young,"The true story of the famous Mormon leader, Brigham Young and his battle to transport his people across the Rocky mountains to settle in Salt Lake City. The plot focuses on two of his people, Jonathan Kent and Zina Webb and the hardships they have to face along the way.",adventure
british intelligence,A German spy undercover in London lives with the family of a top official who has a butler who is also a spy. They conspire together to get war and military plans to Germany.,romance
chad hanna,"A young man joins a traveling circus. Director Henry King's 1940 drama stars Henry Fonda, Linda Darnell, Dorothy Lamour, Jane Darwell, Guy Kibbee and John Carradine.",drama
chamber of horrors,"Upon his death, a wealthy industrialist leaves behind a huge treasure in his private tomb. The way to the treasure is through seven interlocking doors with seven distinct keys. The evil Dr. Manetta has six keys but Lilli Palmer, the rightful heir, holds the last.",drama
charlie chan at the wax museum," A wax museum run by a demented doctor contains statues of such crime figures as Jack the Ripper and Bluebeard. In addition to making wax statues the doctor performs plastic surgery. It is here that an arch fiend takes refuge. The museum also houses a statue of Charlie. Frustrated number-two son kicks statue in rear; oops, number-two son wrong in his assumption. Written by Ed Stephan <[email protected]> ",comedy
contraband,"When a neutral Danish merchant ship is forced to put into port after trying to evade British wartime contraband control, its captain becomes involved in a beautiful British Naval Intelligent agent's efforts to capture a group of German spies operating from a London cinema.",adventure
"dance, girl, dance","Judy O'Brien (Maureen O'Hara) is an aspiring ballerina in a dance troupe. Also in the company is Bubbles (Lucille Ball), a brash mantrap who leaves the struggling troupe for a career in burlesque. When the company disbands, Bubbles gives Judy a thankless job as her stooge. The two eventually clash when both fall for the same man.",comedy
dr. cyclops, Four explorers are summoned to Peru by the brilliant physicist Dr Thorkel. They discover a rich source of radium and a half-mad Thorkel who shrinks them down to one-fifth their normal size when they threaten to stop his unorthodox experimentation. Written by Steve Hill <[email protected]> ,adventure
east side kids," A young street kid grows up and becomes a cop when he realizes that crime doesn't pay. One of his childhood friends is in prison for a murder he didn't commit, and the cop looks for evidence to free him. Meanwhile, the prisoner's brother gets mixed up with a gang of counterfeiters, and inadvertently discovers the evidence that can set his brother free, if he can only get someone to believe him. Written by [email protected] ",comedy
escape,An American goes to Germany to find his mother and discovers her in a concentration camp. With the help of a German countess he engineers her escape.,drama
five little peppers at home,"The second entry in the four ""Five Little Peppers"" films finds the family struggling to keep their copper mine when their elderly business partner becomes ill.",drama
flash gordon conquers the universe," A mysterious plague, the Purple Death, ravages the earth. Dr. Zarkov, investigating in his spaceship, finds a ship from planet Mongo seeding the atmosphere with dust. Sure enough, Ming the Merciless is up to his old tricks. So it's back to Mongo for Flash, Dale, and Zarkov, this time with ready-made allies waiting: Prince Barin of Arboria and Queen Fria of the frozen northern land of Frigia; where, it so happens, is found polarite, antidote to the plague. But Ming will use all his forces...",action
forty little mothers,"An out-of-work professor gets a break from an old college buddy to teach at an exclusive girl's school. But events conspire against him: he finds an abandoned child which he takes under his wing, despite the school's rules against teachers having a family; and the girls in the school resent his replacing a handsome and popular teacher, and do everything in their power to get him fired.",drama
gasbags,"It's war time London and the Crazy Gang (Flanagan & Allen, Nervo & Knox, Naughton & Gold) are doing their bit for the war effort by running a fish and chip stall using their platoon's barrage balloon for advertising. Their Sgt Major is not happy about this and orders them to take the balloon down, but a freak heavy wind accidentally carries the gang away to Nazi Germany. They are captured and placed in a detention camp where they meet an elderly prisoner named Jerry, who possess a map for the...",adventure
gaucho serenade,"Gene Autry and sidekick Frog Millhouse depart Madison Square Garden and NYC heading west for home in their car and a horse trailer carrying Gene's horse, Champion. They discover that Ronnie Willoughby, a young boy just off the boat from school in England, has hitched a ride, thinking that Gene and Frog were sent by his father to meet him. Ronnie thinks his father is a big rancher in the west and doesn't know that his father, Alfred Willoughby, is serving time in San Quentin...",comedy
girls under 21,"Francis Ryan, living high-and-free-wheeling life as the wife of gangster ""Smiley"" Ryan, spends some time behind bars as a result of her husband's activities, and, when she gets out, realizes she has been a bad example for her kid-sister, Jennie White, and five of her friends. With the aid of her old boyfriend, she manages to divert them from their juvenile-delinquent path leading to disaster for each.",adventure
go west,"The Marx Brothers come to the rescue in the Wild West when a young man, trying to settle an old family feud so he can marry the girl he loves, runs afoul of crooks.",comedy
half a sinner," Although young and beautiful, schoolteacher Anne Gladden fears a dull future. She finally decides to take a walk on the wild side, splurging on some fashionable new clothes and setting off to find adventure. Her new confidence inspires her to flirt with complete strangers. When a gangster pays unwanted attention to her, she ditches him and flees in his car, unaware that there's a corpse in the trunk. Determined to recover his stolen vehicle and its incriminating cargo the thug begins a...",adventure
haunted house," Jimmie, the Brownsville Bugle's office boy, and Millie, niece of editor Henshaw, turn amateur detectives in order to help a friend who is accused of murder. With more zeal than direction, they pick the owner of a gas station as the killer, and when he turns out to be innocent, Henshaw fires Jimmie. The two go on searching and next suspect Lawyer Cy Burton but have no conclusive evidence and are about to give up when Millie finds a clue that leads to the hidden fortune of the murdered Mrs....",comedy
he stayed for breakfast,"Set in Paris, this romantic comedy revolves around the beautiful estranged wife of a wealthy banker who hides a handsome and fiery Communist fugitive in her apartment.",comedy
i love you again," While alone on a cruise, the upstanding - and mean - teetotaler, Larry Wilson, receives a blow on the head, causing him to revert to his old, forgotten persona of man-about-town and swindler, George Carey. Deciding to get what he can out of his position as Wilson, he returns to Wilson's hometown to continue the pretense. The only trouble is he takes a serious shine to his wife, Kay, and doesn't at all agree that Larry should be letting her go. Written by Jeremy Perkins {J-26} ",comedy
i take this woman," Georgi has attempted suicide in reaction to an earlier love affair. Now that Dr. Decker has married her he sets out to get her to love him. To make enough to give her what she wants he becomes physician to the rich, abandoning his clinic services to the poor. Written by Ed Stephan <[email protected]> ",drama
if i had my way,"In this musical drama, a construction worker becomes the guardian of a 12-year old girl after one of his buddies is killed. She and he head to New York to look for her uncle, a vaudevillian. With the help of a good pal, they soon find the uncle. The three searchers encounter trouble when the pal uses all their money to buy a ramshackle restaurant. Fortunately, the construction worker saves them by turning the dump into a red hot night spot. Songs include: ""I Haven't The Time To Be A...",comedy
irene,"Upholsterer's assistant Irene O'Dare meets wealthy Don Marshall while she is measuring chairs for Mrs. Herman Vincent at her Long Island estate. Charmed by the young girl, Don anonymously purchases Madame Lucy's, an exclusive Manhattan boutique, and instructs newly hired manager Mr. Smith to offer Irene a job as a model. She soon catches the eye of socialite Bob Vincent, whose mother is hosting a ball at the family mansion. In order to promote Madame Lucy's dress line, Mr. Smith arranges for...",comedy
it all came true,"After crooked nightclub owner Chips Maguire murders a police informant, he blackmails his piano player to allow him to stay at his eccentric mother's boarding house.",comedy
it's a date," An aspiring actress is offered the lead in a major new play, but discovers that her mother, a more seasoned performer, expects the same part. The situation is further complicated when they both become involved with the same man. Written by Chris Stone <[email protected]> ",comedy
keeping company,Wholesome comedy about newlyweds (and the bride's understanding--but sometimes interfering--parents) discovering married life isn't always bliss.,drama
kitty foyle," Kitty Foyle, a hard-working white-collar girl from a Philadelphia, Pennsylvania low, middle-class family, meets and falls in love with young socialite Wyn Strafford but his family is against her. Written by Jack McKillop <[email protected]> ",drama
"love, honor and oh baby!"," In despair after breaking up with his girlfriend, a man hires a thug he has never seen to kill him. However, he changes his mind when he falls in love with another woman--but he can't stop the man trying to kill him because he doesn't know who he is. Written by Anonymous ",comedy
lucky partners," As David Grant passes neighbor Jean Newton on the street in Greenwich Village, he impulsively wishes her good luck. Although she doesn't know him, she intuitively asks him to become her partner in an Irish sweepstakes ticket. David agrees on the condition that she go on a world tour with him if they win the $150,000 prize as an ""experiment."" She reluctantly agrees over the initial objections of her oafish fiancé Fred, who agrees to hold the ticket. When it turns out that...",comedy
maryland,"A woman tormented by the hunting death of her husband forbids her son to have anything to do with horses. But when he falls for the daughter of his father's trainer, he defies his mother by entering the Maryland Hunt.",drama
mexican spitfire,"Newlyweds Dennis and Carmelita have several obstacles to deal with in their new marriage: Carmelita's fiery Latin temper, a meddling aunt and a conniving ex-fiancee who's determined to break up their marriage.",comedy
