title,plot,genre
nightmare alley,"The movie follows the rise and fall of a con man — a story that begins and ends at a seedy travelling carnival. Stanton Carlisle (Tyrone Power) joins the carnival, working with ""Mademoiselle Zeena"" (Joan Blondell) and her alcoholic husband, Pete (Ian Keith).",drama
out of the past,"Jeff Bailey seems to be a mundane gas station owner in remote Bridgeport, CA. He is dating local girl Ann Miller and lives a quiet life. Town lawman Jim is in love with Ann and unsure about Jeff, who is secretive about his past.",drama
gentleman's agreement,"A reporter pretends to be Jewish in order to cover a story on anti-Semitism, and personally discovers the true depths of bigotry and hatred.",drama
black narcissus,Based on the novel of the same name by Rumer Godden. It is a psychological drama about the emotional tensions within a convent of nuns in an isolated Himalayan valley.,drama
miracle on 34th street,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete many begin to question if he truly is Santa Claus while others question his sanity.",comedy
the ghost and mrs. muir,The Ghost and Mrs. Muir is a romantic fantasy film starring Gene Tierney and Rex Harrison. It is based on a 1945 novel written by Josephine Leslie under the pseudonym of R. A. Dick.,drama
13 rue madeleine," Documentary-style prologue follows training of O.S.S. agents for WWII work behind enemy lines. One of the group is a German ""mole;"" leaders Gibson and Sharkey are aware of this and scheme to feed him false info about the invasion of Europe, while the real agents go to France to find a secret V-2 rocket depot. But the German spy outsmarts them and rejoins his people knowing too much; Bob Sharkey takes the risk of going in after him. Written by Rod Crawford...",action
a ship bound for india," Sailor Johannes Blom returns to his home port, after seven years at sea, to find that Sally, the girl he has been thinking of while away, is completely despondent. Seven years earlier, obstreperous Alexander Blom, brings his mistress Sally to live with him, his wife Alice, son Johannes, and crew, aboard the salvage boat he captains. Amidst all the tensions on the small boat, Johannes and Sally fall in love with each other. Written by Will Gilbert ",drama
blonde savage," Diamond mine owner Mark Harper (Douglass Dumbrille) hires pilot Steve Blake (Leif Erickson) and his pal Hoppy Owens (Frank Jenks)to search for a hidden jungle village from which the natives have made trouble for his mine operations. They crash near the village and discover that Meelah (Gale Sherwood), a white girl brought up by the natives after her parents had been killed for their property by Harper, is the head of the village. Returning to the mine, Harper, already suspicious of what they...",action
blondie in the dough,"Dagwood causes the Radcliffe Construction Company to lose a potential contract for a new radio-station building when he so irritates the client on the golf course that the client stops the negotiations. Blondie takes a hand. She meets an eccentric business man, joins him in his hobby of cooking, and eventually uses him as a lever to regain the building contract for Dagwood and the Radclidde company.  - Written byLes Adams...",comedy
