title,plot,genre
citizen kane,"The story charts the rise and fall of a newspaper publisher whose wealth and power ultimately isolates him in his castlelike refuge. The film's protagonist, Charles Foster Kane, was based on a composite of Howard Hughes and William Randolph Hearst--so much so that Hearst tried to have the film suppressed.",drama
dumbo,Dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy -- Timothy the Mouse -- the pint-sized pachyderm learns to surmount all obstacles.,animation
the strawberry blonde," Biff Grimes is pugnacious but likable young man during the Gay 90's living with his ne'er-do-well father, noted for their scrappy personalities and quick tempers. Like every other young man in town, Biff has a crush on gorgeous and flirtatious 'strawberry blonde' Virginia Brush, who gets catcalls every time she walks past the all-male clientèle of the neighborhood barber shop. Biff is joined in his admiration by his friends, Nick Pappalis, an immigrant Greek barber,...",comedy
adventures of captain marvel,"On a scientific expedition to Siam young Billy Batson is given the ability to change himself into the super-powered Captain Marvel by the wizard Shazam, who tells him his powers will last only as long as the Golden Scorpion idol is threatened. Finding the idol, the scientists realize it could be the most powerful weapon in the world and remove the lenses that energize it, distributing them among themselves so that no one would be able to use the idol by himself. Back in the US, Billy Batson, as...",fantasy
rage in heaven, Old friends Ward and Phillip both become smitten with Phillip's mother's attractive young secretary Stella. But Stella marries Phillip and stands by him as his behavior becomes more and more erratic and his jealousy of Ward increases. Written by Ron Kerrigan <[email protected]> ,drama
the shepherd of the hills,"Young Matt Masters, an Ozark Mountains moonshiner, hates the father he has never seen, who apparently deserted Matt's mother and left her to die. His obsession contributes to the hatred rampant in the mountains. However, the arrival of a stranger, Daniel Howitt, begins to positively affect the mountain people, who learn to shed their hatred under his gentle influence",adventure
how green was my valley,"At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life. Lots of atmosphere, very sentimental view of pre-union miners' lives.",drama
suspicion,"Wealthy, sheltered Joan Fontaine is swept off her feet by charming ne'er-do-well Cary Grant. Though warned that Grant is little more than a fortune-hunter, Fontaine marries him anyway. She remains loyal to her irresponsible husband as he plows his way from one disreputable business scheme to another. Gradually, Fontaine comes to the conclusion that Grant intends to do away with her in order to collect her inheritance...a suspicion confirmed when Grant's likeable business partner Nigel Bruce...",drama
the wolf man,"The Wolf Man is a classic horror about a man who returns home to his father after his brothers death, while staying with his father and trying to make amends with him he meets an array of new people and he seems to like it. But things take a turn for the worst when he is bitten by a werewolf and becomes one himself.",drama
'pimpernel' smith," It is mid-1939 and both Germany and England are preparing for an inevitable conflict. Professor Horatio Smith, an effete academic, asks his students to come with him to the continent to engage in an archaeological dig. When his students discover that the professor is the man responsible for smuggling a number of enemies of the Nazi state out of Germany, they enthusiastically join him in his fight. But things are complicated when one of his students brings a mysterious woman into their circle;...",adventure
