title,plot,genre
romeo + juliet,"Welcome to Verona Beach, a sexy, violent other-world, neither future nor past, ruled by two rival families, the Montagues and the Capulets. Wealthy, selfish, ruthless and powerful, the parents share an enmity that has become the birthright of their offspring.So begins Shakespeare's beloved play ""Romeo & Juliet,"" which is celebrating its 400th anniversary this year. These famous lines and the vivid language of this cautionary tale drive director Baz Luhrmann's cinematic interpretation.",drama
from dusk till dawn,"Seth Gecko and his younger brother Richard are on the lam after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",action
matilda,"Matilda (Mara Wilson) is an extraordinary girl, a child of wondrous intelligence. Unfortunately, her neglectful and deeply stupid parents, Harry and Zinnia Wormwood (Danny DeVito and Rhea Perlman) are too wrapped up in their own little lives to care, or even to notice that their daughter is a budding genius, in love with books and with learning. When the Wormwoods finally grant Matilda's wish to attend school, they bundle her off to Crunchem Hall, a bleak brick prison where students cower...",comedy
independence day,"Strange phenomena surface around the globe. The skies ignite. Terror races through the world's major cities. As these extraordinary events unfold, it becomes increasingly clear that a force of incredible magnitude has arrived; its mission: total annihilation over the Fourth of July weekend. The last hope to stop the destruction is an unlikely group of people united by fate and unimaginable circumstances.",action
the rock,"A decorated military hero (Ed Harris) and his band of commandos seize Alcatraz Island, taking a group of tourists hostage. His demands are simple. He wants recognition, benefits and tributes for the families of covert military operatives who have died in service to their country. If his demands are not met, he will launch a battery of rockets charged with lethal poison gas into San Francisco.The city's only hope for salvation is an FBI chemical weapons expert and a top-secret federal prisoner...",action
happy gilmore,A Hockey player wannabe finds out that he has the most powerful golf drive in history. He joins the P.G.A. tour to make some money to save grandma's house. The downside is that his hocky player mentality doesn't really go on the P.G.A. tour. Especially with the favorite to win the championship.,comedy
space jam,"The mythologizing of Michael, the tao of Bugs: Michael Jordan joins forces with the Looney Tunes characters to defeat an alien basketball team. Good fun, if you don't mind the hard sell. Give Daffy a Best Supporting Duck nomination.",animation
mission: impossible,A former Russian spy selling international intelligence on the black market ... a list containing names of the top undercover agents in the world ... a corrupt agent doubling for an unknown organization ... a mysterious arms dealer ... a spy agency ready to disavow the actions or existence of any of its members captured or killed ... and one man on a mission which seems impossible ...,action
jerry maguire,"Jerry Maguire (Tom Cruise) is a top agent at Sports Management International, he is handsome, charming, and devoted to his glorious client roster and stunning fiancee Avery Bishop (Kelly Preston). In fact, there's absolutely nothing wrong with Jerry Maguire that a sudden dose of failure can't cure. After he is fired for writing a stirring, visionary suggestion for his firm's future - a Mission Statement that suggested his firm should focus on real caring for fewer clients instead of...",comedy
the english patient,"In a crumbling villa in WWII Italy, during the final days of the European campaign, a young, shell-shocked war nurse (Hana) remains behind to tend her doomed patient - a horribly burned pilot. Through the gradual unraveling of his life and the appearance of an old family friend (Caravaggio) and a young Sikh sapper (Kip), the question of identity is explored.",drama
the craft,"For Sarah (Robin Tunney), moving to Los Angeles is just another chance to be an outsider. She is all alone among the tightly-knit student body of St. Benedict's Academy ... until she meets three young women who also have found themselves banished to the outermost reaches of high school's inevitable pecking order. Nancy (Fairuza Balk), Bonnie (Neve Campbell) and Rochelle (Rachel True) will never fit in with the ""in"" crowd. They barely fit in with each other. But together with Sarah, their outer...",drama
twister,"In the heartland of America, the sky is a majestic wonder as it rises infinitely above the vast, level horizon. Cloud formations gracefully soar and scuttle across the endlessness of blue. Gentle spring breezes whisper across the plains. All elements blend together in a delicate choreography of elegant balance and awesome design. But the sky sometimes changes.",action
