title,plot,genre
the good the bad and the ugly,"While the Civil War rages between the Union and the Confederacy, three men -- a quiet loner, a ruthless hit man and a Mexican bandit -- comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",adventure
who's afraid of virginia woolf?,"Martha and George, a self-destructive, embattled couple, live a corrosive married life on the campus of a New England college. Martha (ELIZABETH TAYLOR) is a somewhat sloppy woman whose loud-mouthed vulgarity covers up tumultuous frustrations and a deeply feminine vulnerability. Her father is the college president, a man George describes at ""a great big white mouse, with little beady red eyes."" George (RICHARD BURTON), sharp of tongue and waspish of wit, suffers from a lost idealism. He has a...",drama
blowup,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he accidentally captures on film the commission of a murder. The fact that he has photographed a murder does not occur to him until he studies and then blows up his negatives, uncovering details, blowing up smaller and smaller elements, and finally putting the puzzle together.",drama
persona,"Persona is a psychoanalytical film from Swedish director Ingmar Bergman and reputed as his greatest masterpiece. A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. Alma eventually confesses her secrets to a seemingly sympathetic Elisabeth and finds that her own personality is being submerged into Elisabeth's persona.",drama
fahrenheit 451,"In the future, an oppressive government maintains control of public opinion by outlawing literature and maintaining a group of enforcers known as ""firemen"" to perform the necessary book burnings. This is the premise of Ray Bradbury's acclaimed science-fiction novel Fahrenheit 451, which became the source material for French director François Truffaut's English-language debut. While some liberties are taken with the description of the world, the narrative remains the same, as fireman Montag...",drama
voyna i mir,"Eight-hour epic based on the eponymous book by Leo Tolstoy. Two main story-lines are complex and intertwined. One is the love story of young Countess Natasha Rostova and Count Pierre Bezukhov, who is unhappy in his marriage. Another is the ""Great Patriotic War"" of 1812 against the invading Napoleon's Armies. The people of Russia from all classes of society stand up united against the enemy.",drama
khartoum,"English General Charles George Gordon, a devout Christian, is appointed military governor of Anglo-Egyptian Sudan by Prime Minister Gladstone. Ordered to evacuate Egyptians from the Sudan, General Gordon stays on to protect the people of Khartoum, who are under threat of being conquered by a Muslim army.",action
fantastic voyage,"The science of miniaturization has been unlocked, and the army has big plans. But when a scientist carrying the secret of the process is injured in a surprise attack, a life-threatening blood clot puts him into a coma. Now, a team of adventurers will have to use the technology to travel inside his body and destroy the clot.",adventure
manos: the hands of fate,"A family gets lost on the road and stumbles upon a hidden, underground, devil-worshiping cult led by the fearsome Master and his servant Torgo.",horror
batman,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,adventure
the russians are coming! the russians are coming!,"Without hostile intent, a Soviet sub runs aground off New England. Men are sent for a boat, but many villagers go into a tizzy, risking bloodshed.",comedy
the group,Sidney Lumet's adaptation of the acclaimed Mary McCarthy novel follows the experiences and struggles of eight friends following their graduation from a New England all-women's college in the 1930s.,drama
