title,plot,genre
300,"""300"" is an adaptation of Frank Miller's epic graphic novel. Using hyper-real renderings similar to Miller's own graphically stylized illustrations, the film tells the true story of 300 elite Spartan warriors led by their fearless king Leonidas (Butler), who thwart the charge of Xerxes and his massive Persian army at the battle of Thermopylae. Facing insurmountable odds, their valor and sacrifice inspire all of Greece to unite against their Persian foe, leading to the origins of democracy.",action
there will be blood,"A sprawling epic about family, greed, corruption, and the pursuit of the American dream. Set in the booming West coast oil fields at the turn of the 20th century, ""There Will Be Blood"" follows the rise of rugged prospector Daniel Plainview (Day-Lewis) who becomes an independent oilman after hitting it rich with the strike of a lifetime. Written and directed by Paul Thomas Anderson, the film is inspired by Upton Sinclair's novel ""Oil!""",drama
into the wild,"""Into the Wild"" is based on a true story and the bestselling book by Jon Krakauer. After graduating from Emory University in 1992, top student and athlete Christopher McCandless (Hirsch) abandons his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.",adventure
transformers,"Introduced in 1984, the Transformers brand took the world by storm with its compelling saga of the Autobots versus the Decepticons. The innovative ""Robots in Disguise"" resulted in a tremendously successful toy line from Hasbro and Takara, comic book series, television program and an animated feature film. More than 20 years later, a new generation has discovered the excitement of the Transformers brand and its legendary characters, including the two leaders of the opposing sides: Optimus Prime...",action
i am legend,"Robert Neville (Will Smith) is a brilliant scientist, but even he could not contain the terrible virus that was unstoppable, incurable... and manmade. Somehow immune, Neville is now the last human survivor in what is left of New York City... and maybe the world. But he is not alone. He is surrounded by ""the Infected""-victims of the plague who have mutated into carnivorous beings who can only exist in the dark and who will devour or infect anyone or anything in their path. For three years,...",drama
superbad,"""Super Bad"" revolves around two co-dependent high school seniors (Hill and Cera) who set out to score alcohol for a party, believing that girls will then hook up with them and they will be ready for college. But as the night grows more chaotic, overcoming their separation anxiety becomes a greater challenge than getting the girls.",comedy
atonement,"On a hot summer day in 1935, thirteen-year-old Briony Tallis witnesses a moment's flirtation between her older sister, Cecilia, and Robbie Turner (James McAvoy), the son of a servant and Cecilia's childhood friend. But Briony's incomplete grasp of adult motives-together with her precocious literary gifts-brings about a crime that will change all their lives.",drama
spider-man 3,"In ""Spider-Man 3,"" based on the legendary Marvel Comics series, Peter Parker has finally managed to strike a balance between his devotion to M.J. and his duties as a superhero. But there is a storm brewing on the horizon. As Spider-Man basks in the public's adulation for his accomplishments and he is pursued by Gwen Stacy (Bryce Dallas Howard), who rivals M.J. for his affections, Peter becomes overconfident and starts to neglect the people who care about him most.",action
harry potter and the order of the phoenix,"Harry Potter is faced with the unreliability of the very government of the magical world and the impotence of the authorities at Hogwarts. Despite this (or perhaps because of it), he finds depth and strength in his friends, beyond what even he knew; boundless loyalty; and unbearable sacrifice.",adventure
stardust,"""Stardust,"" based on the best-selling graphic novel by Neil Gaiman and Charles Vess, takes audiences on an adventure that begins in a village in England and ends up in places that exist in an imaginary world. A young man named Tristan (Charlie Cox) tries to win the heart of Victoria (Sienna Miller), the beautiful but cold object of his desire, by going on a quest to retrieve a fallen star. His journey takes him to a mysterious and forbidden land beyond the walls of his village. On his odyssey,...",adventure
