title,plot,genre
all quiet on the western front,"A young soldier faces profound disillusionment in the soul-destroying horror of World War I. Together with several other young German soldiers, he experiences the horrors of war, such evil of which he had not conceived of when signing up to fight. They eventually become sad, tormented, and confused of their purpose.",drama
hell's angels,"Two brothers attending Oxford enlist with the RAF when war breaks out. The brothers couldn't be anymore different, but both end up volunteering for the same risky assignment. With a series of fighters bearing down on them, can the two brothers make it through the mission?",drama
a soldier's plaything,"The story takes place towards the end of the first World War. Ben Lyon is gambling with some friends. When one of them accuses him of cheating they get into a fight. When Lyon sees the man fall down the stairs he assume he has died and escapes with his friend, played by Harry Langdon, before the police arrive by joining a parade of men who are enlisting for the army. They end up joining together as Langdon has already made up his mind that he wants to be in the army. They get into trouble with...",comedy
animal crackers,"Captain Spaulding, the noted explorer, returns from Africa and attends a gala party held by Mrs. Rittenhouse. A painting displayed at that party is stolen, and the Marxes help recover it. Well, maybe 'help' isn't quite the word I was looking for--this is the Marx Brothers, after all...",comedy
anna christie," In New York, the alcoholic skipper of a coal barge Chris Christofferson receives a letter from his estranged twenty year old daughter Anna ""Christie"" Christofferson telling that she will leave Minnesota to stay with him. Chris left Anna fifteen years ago to the countryside to be raised by relatives in a farm in St. Paul and he has never visited his daughter. Anna Christie arrives and she is a wounded woman with a hidden dishonorable past since she had worked for two years in a...",drama
borderline," Adah, a black woman, has an affair with Thorne, a white man, much to the dismay of some of the prejudiced townsfolk and Thorne's wife, Astrid. Adah attempts a reconciliation with her man, Pete, but eventually leaves him and the town. Meanwhile, Astrid goes mad and cuts Thorne's face and arm with a knife, but then mysteriously dies. Thorne is tried but acquitted. Because of the events, the mayor sends Pete a letter asking him to leave town for the good of all concerned. Written by ...",drama
chasing rainbows,"The road-show troupe of a top Broadway show go cross-country while taking the audience along on the on-stage scenes as well as what happens and is happening back stage of the production. The spectacular dancing ensembles and colorful costumes and pulchritude on-stage offers a contrasting background to the drabness of the backstage, where joy, sorrow, tragedies, deception, and romance are intertwined.",comedy
check and double check,Check and Double Check is a 1930 comedy film made and released by RKO Pictures based on the then-popular Amos 'n' Andy radio show. The title was derived from a catchphrase associated with the show.,comedy
danger lights," Head railroad man Dan is as ugly as he is honorable. When he spots a drifter who'd hopped a freight held up by a landslide, Dan offers the man a job; then he finds the man was a railroader, too, and takes him under his wing. Engaged to Mary, Dan doesn't notice the growing attraction between his protégé and his intended, but focuses instead on running the railroad. Written by Ron Kerrigan <[email protected]> ",adventure
der blaue engel,"The Blue Angel follows Immanuel Rath (Emil Jannings) through a transformation from esteemed educator at the local Gymnasium (college preparatory high school) to a cabaret clown in Weimar Germany. Rath's descent begins when he punishes several of his students for circulating photographs of the beautiful Lola Lola (Marlene Dietrich) the headliner for the local cabaret, The Blue Angel. Hoping to catch the boys at the club, Professor Rath goes there later that evening and meets Lola herself....",drama
free and easy," Gopher City Kansas hosts a beauty contest. The winner, Elvira Plunkett, and her mother go to Hollywood. The Chamber of Commerce also provides Elvira with an agent, Gopher City's own Elmer J. Butz. Elmer likes Elvira and the shy Elvira likes him, but Mrs. Plunkett, a formidable woman, has little use for hapless Elmer. On the train west, they meet movie star Larry Mitchell, who takes a shine to Elvira and helps her meet MGM directors once they get to Tinsel Town. Elmer, meanwhile, wants to...",comedy
holiday,A romantic comedy film which tells the story of a young man who is torn between his free-thinking lifestyle and the tradition of his wealthy fiancée's family.,comedy
hook line and sinker," Two fast-talking insurance salesmen meet Mary, who is running away from her wealthy mother, and they agree to help her run a hotel that she owns. When they find out that the hotel is run down and nearly abandoned, they launch a phony PR campaign that presents the hotel as a resort favored by the rich. Their advertising succeeds too well, and many complications soon arise. Written by Snow Leopard ",comedy
juno and the paycock," During the Irish revolution, a family earns a big inheritance. They start leading a rich life forgetting what the most important values of are. At the end, they discover they will not receive that inheritance; the family is destroyed and penniless. They must sell their home and start living like vagabonds. Written by Claudio Sandrini <[email protected]> ",drama
just imagine,"New York, 1980: airplanes have replaced cars, numbers have replaced names, pills have replaced food, government-arranged marriages have replaced love, and test tube babies have replaced ... well, you get the idea. Scientists revive a man struck by lightning in 1930; he is rechristened ""Single O"". He is befriended by J-21, who can't marry the girl of his dreams because he isn't ""distinguished"" enough -- until he is chosen for a 4-month expedition to Mars by a renegade scientist. The Mars J-21,...",comedy
ladies of leisure,"Jerry Strong is the son of a rich businessman, but wants to be a painter. He hires Kay Arnold, a good girl with a bad past, as a model. They fall in love, and plan to get married. But Jerry's parents raise strong objections.",drama
let us be gay,"Dowdy housewife Kitty dotes on her self-centered husband but divorces him when his mistress shows up at their home one day to break up their marriage. Bob had become bored with her lackluster appearance, their children and himself. Kitty re-invents herself and becomes a Continental favorite, dressing like a fashion model and behaving gaily. Three years after their divorce, Bob is at the home of a wealthy matron romancing her soon-to-be-married granddaughter, when the matron invites Kitty to a...",comedy
men without women," Aboard the U.S. submarine S13 in the China seas, Chief Torpedoman Burke goes about his duties. In actuality, he is Quartermaine, the infamous former commander of the British ship Royal Scot, which was sunk by Germans with a Field Marshal aboard. Quartermaine had told his sweetheart that the Field Marshal would be aboard, not knowing that she was an informant for the enemy. When the S13 sinks, Burke takes charge when the commander, Ensign Price, is unable to command. Burke must keep his mates...",action
min and bill,"Min, the owner of a dockside hotel, is forced to make difficult decisions about the future of Nancy, the young woman she took in as an infant",comedy
moby dick," In this extremely loose adaptation of Melville's classic novel, Ahab is revealed initially not as a bitter and vengeful madman, but as a bit of a lovable scamp. Ashore in New Bedford, he meets and falls for Faith Mapple, daughter of the local minister and beloved of Ahab's brother Derek. Faith herself quickly returns Ahab's love, as Derek is drab and ignoble. On his next voyage, however, Ahab loses a leg to the monstrous white whale Moby-Dick. When upon his return to New Bedford...",adventure
montana moon,"A wild-partying flapper marries a cowboy and tries to adjust to life on a western ranch. Director Mal St. Clair's 1930 film stars Joan Crawford, Johnny Mack Brown, Dorothy Sebastian, Ricardo Cortez, Benny Rubin and Cliff Edwards.",comedy
monte carlo," Minutes before her wedding to Duke Otto Von Seibenheim, Countess Helene Mara flees, on a whim, to Monte Carlo, where she hopes her luck will save her poor financial state. There, Count Rudolph Farriere is taken by her beauty, but she rebuffs him, not even looking at him. Assuming the guise of a hairdresser, he finally succeeds in seeing her, night and morning. Sparks fly, and love ensues - but can she love a lowly hairdresser? As her finances worsen though, the Duke arrives, and his money and...",comedy
morocco,"The Foreign Legion marches in to Mogador with booze and women in mind just as singer Amy Jolly arrives from Paris to work at Lo Tinto's cabaret. That night, insouciant legionnaire Tom Brown catches her inimitably seductive, tuxedo-clad act. Both bruised by their past lives, the two edge cautiously into a no-strings relationship while being pursued by others. But Tom must leave on a perilous mission: is it too late for them?",romance
olympia,"Theodor Shall is cast as handsome Lieutenant Kovacs, the sweetheart of the lovely Princess Olympia. When the princess' snooty mother breaks up the romance, the embittered Kovacs threatens to tell the world that he has ""ruined"" the girl (not true!), making her unfit for marriage. To ensure his silence, the Lieutenant is promised a night alone with Olympia, just before the wedding. It is at this point that Kovacs proves he's a gentleman after all by marrying the Princess, which is what he...",romance
outward bound," Henry and Ann are a young loving couple who have made a secret pact which they plan on executing at midnight. It involves stowing away on a passenger ship and leaving behind their beloved dog Laddy, a move they consider bittersweet. They seem somewhat apprehensive concerning their pact. Aboard the ship, a young man named Tom Prior, who seems to like his booze a little too much, has a feeling that something about the sailing is rather queer as everyone to who he speaks seems not to remember...",drama
reaching for the moon,"Wall Street wizard, Larry Day, new to the ways of love, is coached by his valet. He follows Vivian Benton on an ocean liner, where cocktails, laced with a ""love potion,"" work their magic. He then loses his fortune in the market crash and feels he has also lost his girl...  - Written byHerman Seifer <[email protected]> ",comedy
safety in numbers," William Butler Reynolds is slated to inherit ten-million dollars on his 21st birthday, but his worldly uncle, F. Carstairs Reynolds, thinks the lad could use a bit of seasoning before that happens. He sends him to New York City with the purpose of the trip to acquaint him with the pitfalls and wicked ways of the big city, especially for young millionaires. The uncle, who believes there is safety in numbers, also assigns, and pays well, three Follies girls,Jacqueline, Maxine and Pauline, to...",comedy
sin takes a holiday," Dowdy Sylvia accepts her boss' marriage proposal, even though he only asked her to avoid marriage to another woman. As a wealthy wife, Sylvia changes from ugly duckling to uninhibited swan and even contemplates having an affair with a man she meets during a trip to Paris. Written by Daniel Bubbeo <[email protected]> ",comedy
song o' my heart," Broken hearts in Ireland. Sean is a great tenor, in semi-retirement, living in a village close to Mary, the woman he's always loved. Mary's aunt convinced her to marry a man for his money; he's has recently deserted her, leaving her penniless. She and her two children, Eileen and Tad, move in with the selfish and austere aunt and are miserable. Eileen is falling in love with Fergus, a young man who's off to Dublin to seek his fortune. Sean is drawn out of retirement and...",drama
soup to nuts," Mr. Schmidt's costume store is bankrupt because he spends his time on Rube Goldberg-style inventions; the creditors send a young manager who falls for Schmidt's niece Louise, but she'll have none of him. Schmidt's friends Ted, Queenie, and some goofy firemen try to help out; things come to a slapstick head when Louise needs rescuing from a fire. Written by Rod Crawford <[email protected]> ",comedy
street of chance,"'Natural' Davis (William Powell) is a respected gambler who follows a ruthless code of honour with those who cheat against him. His wife Alma (Kay Francis) wants to divorce him because of his addiction and lifestyle but they agree on a reconciliation and 2nd honeymoon together and 'Natural' promises to give up gambling. However, his plans change when his brother 'Babe' (Regis Toomey) arrives in town.",drama
the big fight,"Based on the David Belasco stage production of the Max Marcin play in which heavyweight-champion Jack Dempsey played the role of the fighter, Tiger: This ""behind-the-scenes look of a heavyweight-championship fight"" looks much like all of the other boxing films in which the Champ gets involved in a frame-up and is asked to take a dive.",action
the big house,"Convicted of manslaughter for a drunken driving accident, Kent (Robert Montgomery) is sent to prison. Here he meets vicious incarcerated figures who are planning an escape from the brutal conditions. What the inmates believe to be a seamless plan turns into an all out massacre in this hard nosed crime drama.",drama
the big trail,"Breck leads a wagon train of pioneers through Indian attack, storms, deserts, swollen rivers, down cliffs and so on while looking for the murder of a trapper and falling in love with Ruth.",adventure
the bishop murder case,"The murders start with the body of Robin. He is found with a arrow through the heart, but Vance deduces that the body was placed and not found where he was killed. The note found dealing with the murder was part of a nursery rhyme and signed by 'Bishop'. The only witness may have been Mrs. Drukker and Adolph, but they are not talking. As the murders progress, each one is accompanied by a nursery rhyme. It is up to Philo Vance to unravel the clues and unmask the identity of the murderer 'Bishop'.",drama
the cuckoos," Fake fortune teller Professor Bird and his assistant Sparrow are in a Mexican resort near a gambling casino. Sparrow has fallen for Anita, an American girl who has lived with gypsies since she was four. But the gypsy leader Julius also wants her, and is willing to get her at any cost. Also at the casino are Miss Furst and her niece Ruth, who loves aviator Billy, but Miss Furst wants her to marry the Baron. But the Baron is only after Ruth's money. Miss Furst is very interested in...",comedy
the divorcee,"Jerry and Ted are young, in love, and part of the New York 'in-crowd'. Jerry's decision to marry Ted crushes a yearning Paul. Distraught Paul gets drunk and wrecks his car, disfiguring young Dorothy's face in the process. Out of pity, Paul marries Dorothy. Years later, the apparent perfect marriage of Ted and Jerry falls apart from infidelity on both sides. Inwardly unhappy, popular Jerry lives a party life while Ted sinks into a life of alcoholism. Jerry then runs into Paul, who still loves...",romance
the fighting legion,"After being shot, a dying Marshal Dawson gives Dave Hayes his badge and asks him to finish his job. Dave becomes Marshal but when Bowie, the man that shot Dawson appears, he exposes Dave as an imposter. Dave is then in trouble when Edwards incites the mob to lynch him.",action
the flirting widow,"A stern father insists his older daughter must have a husband first before her younger sister can marry, so the elder sibling creates a fictitious fiancé, who she then announces has been killed. No one is more surprised than older sis, however, when her dead, imaginary sweetheart comes knocking at the door. Comedy.",comedy
the girl said no,"A comedy romance in which breezy Haines, as a young lady killer, tries to capture the heart of Hyams who has turned him down for Bushman. Haines plots dozens of extreme measures to win her over, and finally goes so far as to drag her from the altar, bound and gagged.",comedy
