title,plot,genre
forrest gump,"The story follows the life of low I.Q. Forrest Gump (Tom Hanks) and his meeting with the love of his life Jenny. The film chronicles his accidental experiences with some of the most important people and events in America from the late 1950's through the 1970's including a meeting with Elvis Presley, JFK, Lyndon Johnson, Richard Nixon, fighting in Vietnam, etc. The problem is, he's too stupid to realize the significance of his actions. Forrest becomes representative of the baby boomer generation...",drama
legends of the fall,"1994 Oscar® winner: Best Cinematography. Based on the novella by Jim Harrison, this sweeping romantic epic is about the Ludlow brothers--two men (Brad Pitt, Aidan Quinn) in love with the same woman (Julia Ormond). Also starring Anthony Hopkins. Directed by Edward Zwick (The Siege). Screenplay by Susan Shilliday and Bill Wittliff.",drama
the mask,"Stanley Ipkiss is a bank clerk that is an incredibly nice man. Unfortunately, he is too nice for his own good and is a pushover when it comes to confrontations. After one of the worst days of his life, he finds a mask that depicts Loki, the Norse night god of mischief. Now, when he puts it on, he becomes his inner, self: a cartoony romantic wild man. However, a small time crime boss, Dorian Tyrel, comes across this character dubbed ""The Mask"" by the media. After Ipkiss's alter ego indirectly...",comedy
the little rascals,"Spanky and the members of the He-Man Woman Haters Club find out that Alfalfa has been courting Darla. After a trial they sentence him to forget about her and other girls forever. Alfalfa is having trouble with his punishment, partularly since the new rich kid is moving in on his territory, and he works to win her back. Meanwhile Butch and Woim are trying to steal the gang's prized go-cart for the big derb coming up. The gang has monetary problems too, since they need to build a new clubhouse,...",comedy
stargate,"Egyptologist Daniel Jackson is brought to an underground military base where he decodes the symbols on Egyptian cover stones as star constellations. That allows a alien device known as the Stargate to be opened and a team led by Air Force Colonel Jack' O' Neil and Jackson to travel across the known universe to a distant planet. Arriving on the planet, they find a culture ruled by someone pretending to be the Egyptian sun god Ra. Soon, Ra captures the team and takes control of a nuclear weapon...",action
four weddings and a funeral,"The film follows the fortunes of Charles and his friends as they wonder if they will every find true love and marry. Charles thinks he's found ""Miss Right"" in Carrie, an American. This British subtle comedy revolves around Charlie, his friends and the four weddings and one funeral which they attend.",comedy
true lies,"Harry Tasker leads a double life. At work he is a government agent with a license to do just about anything, while at home he pretends to be a dull computer salesman. He is on the trail of stolen nuclear weapons that are in the hands of fanatic terrorists when something more important comes up. Harry finds his wife is seeing another man because she needs some adventure in her life. Harry decides to give it to her, juggling persuit of terrorists on one hand and an adventure for his wife on the...",action
speed,"LAPD cops Jack Traven and Harry Temple rescue a group of executives trapped in a sabotaged elevator, thus foiling mad bomber Howard Payne's ransom demands. In retaliation, Payne sets a new challenge for Traven: a bomb on a city bus which will arm itself when the bus reaches 50 mph, and which will explode if the bus drops below that speed or if any of the passengers try to escape.",action
interview with the vampire,"It hadn't even been a year since a plantation owner named Louis had lost his wife, and now he had lost his will to live. A vampire named Lestat takes a liking to Louis and offers him the chance to become a creature of the night: a vampire. Louis accepts, and Lestat drains Louis' mortal blood and then replaces it with his own turning Louis into a vampire. Louis must learn from Lestat the ways of the vampire.",horror
the crow,"""People once believed that when you died, a crow took your soul to the land of the dead.....but sometimes, just sometimes, the crow could bring that soul back, to make the wrong things right..."" Eric Draven and Shelly Websyter were engaged to be married on October 31.....they were brutally murdered the night before. A year later, the Crow brings Eric's soul back to seek vengeance and earn his eternal rest.",action
