title,plot,genre
"20,000 leagues under the sea"," Captain Nemo has built a fantastic submarine for his mission of revenge. He has traveled over 20,000 leagues in search of Charles Denver - a man who caused the death of Princess Daaker. Seeing what he had done, Denver took the daughter to his yacht and sailed away. He abandoned her and a sailor on a mysterious island and has come back after all these years to see if she is still alive and if the nightmares he has will stop. The daughter has been found by five survivors of a Union Army Balloon...",action
civilization,"A submarine commander who is a secret pacifist refuses to torpedo a defense- less passenger ship, and his submarine is sunk and the captain is drowned. In the spirit world, Christ blesses the captain and returns to earth in the captain's body. There He escorts the warrior king on a tour of the horrors of war, leading to the end of war.",drama
intolerance,"Intolerance and its terrible effects are examined in four historical eras. In ancient Babylon, a mountain girl is caught up in the religious rivalry that leads to the city's downfall. In Judea, the hypocritical Pharisees condemn Jesus Christ. In 1572 Paris, unaware of the impending St. Bartholomew's Day Massacre, two young Huguenots prepare for marriage. Finally, in modern America, social reformers destroy the lives of a young woman and her beloved.",drama
judex,"Director Louis Feuillade won fame and critical acclaim with his early crime serials, Fantômas (1913-14) and Les Vampires (1915). These episodic films were hugely popular, but they also brought Feuillade a fair amount of criticism from the bourgeois establishment, who accused him of glorifying crime and making heroes of criminals. Feuillade’s well-meaning response to this brow-beating was another serial, the 12-part epic entitled Judex. The Plot: When his family is ruined by the unscrupulous...",adventure
one a.m.," A one-man mime show. Charlie comes home drunk. Forgetting his key, he climbs in through the window, climbs back out with the key, and goes through the door. The rest are equilibrium gags, the central one being with his collapsible wall-bed. Written by Ed Stephan <[email protected]> ",comedy
schuhpalast pinkus," Sally Pinkus is an German-Jewish boy who takes a job as a shoe store clerk after being expelled from school for goofing around. Soon fired for trying to court the owner's daughter, Pinkus lands another job in a more 'upmarket' shoe salon, only to be fired again, before charming a rich benefactress to fund his ultimate dream: Pinkus' Shoe Palace. Written by Mutti ",comedy
the captive god," A little Spanish boy is shipwrecked and cast ashore in Mexico in the sixteenth century. Raised as a god by the Tehuan tribe, who have never before seen a white man, the boy is named Chiapa. At manhood, Chiapa rules the Tehuans. When the priestess Tecolote, whom he loves, is kidnapped by the Aztec warrior Mexitli, Chiapa follows in hopes of rescuing her. Written by Jim Beaver <[email protected]> ",adventure
the foundling,"Rich artist David King sends his infant daughter Molly to an orphanage, then years later regrets it and tries to find her. She's sent to slave at a boarding house,and the mistress of the orphanage passes her niece off as Molly.",drama
the pawnshop,"Chaplin plays an assistant in a pawnshop run by Bergman. He engages in a slapstick battles with his fellow pawnshop assistant, deals with eccentric customers, and flirts with the pawnbroker's daughter. One customer, posing as a jewelry buyer, pulls a gun and tries to rob the place. Chaplin disarms him.",comedy
verdens undergang,"A comet, passing by the earth, causes rioting, social unrest, and major disasters that destroy the world in this World War I-era film.",drama
