title,plot,genre
inglourious basterds,"Quentin Tarantino's war epic ""Inglorious Basterds"" - Tim Roth has been rumored to have a role in the film alongside Michael Madsen for a long time.In ""Inglorious Bastards,"" a band of U.S. soldiers facing death by firing squad for their misdeeds are given a chance to redeem themselves by heading into the perilous no-man's lands of Nazi-occupied France on a suicide mission for the Allies.",adventure
avatar,"In the future, Jake, a paraplegic war veteran is brought to another planet, Pandora, which is inhabited by the Na'vi, a humanoid race with their own language and culture. Those from Earth find themselves at odds with each other and the local culture.",action
watchmen,"It all begins with the paranoid delusions of a half-insane hero called Rorschach. But is Rorschach really insane or has he in fact uncovered a plot to murder super-heroes and, even worse, millions of innocent civilians? On the run from the law, Rorschach reunites with his former teammates in a desperate attempt to save the world and their lives, but what they uncover will shock them to their very core and change the face of the planet! Following two generations of masked superheroes from the...",action
sherlock holmes,"In a dynamic new portrayal of Arthur Conan Doyle's most famous characters, ""Sherlock Holmes"" sends Holmes and his stalwart partner Watson on their latest challenge. Revealing fighting skills as lethal as his legendary intellect, Holmes will battle as never before to bring down a new nemesis and unravel a deadly plot that could destroy the country.",action
the hangover,"A Las Vegas-set comedy centered around three groomsmen who lose their about-to-be-wed buddy during their drunken misadventures, then must retrace their steps in order to find him.",comedy
harry potter and the half-blood prince,"Voldemort is tightening his grip on both the Muggle and wizarding worlds and Hogwarts is no longer the safe haven it once was. Harry suspects that dangers may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle that he knows is fast approaching. Together they work to find the key to unlock Voldemort's defenses and, to this end, Dumbledore recruits his old friend and colleague, the well-connected and unsuspecting bon vivant Professor Horace Slughorn,...",adventure
star trek,"The greatest adventure of all time begins with ""Star Trek,"" the incredible story of a young crew's maiden voyage onboard the most advanced starship ever created: the U.S.S. Enterprise. On a journey filled with action, comedy and cosmic peril, the new recruits must find a way to stop an evil being whose mission of vengeance threatens all of mankind.",action
friday the 13th,"Searching for his missing sister, Clay heads up to the eerie woods of legendary Crystal Lake where he stumbles on the creaky remains of rotting old cabins that lie in wait behind moss-covered trees. And that's not the only thing hiding under the brush. Against the advice of police and cautions from the locals, Clay pursues what few leads he has with the help of a young woman he meets among a group of college kids up for an all-thrills weekend. But they are about to find much more than they...",horror
x-men origins: wolverine,"Leading up to the events of ""X-Men,"" ""X-Men Origins: Wolverine"" tells the story of Wolverine's epically violent and romantic past, his complex relationship with Victor Creed, and the ominous Weapon X program. Along the way, Wolverine encounters many mutants, both familiar and new, including surprise appearances by several legends of the X-Men universe.",action
zombieland,"""Zombieland"" revolves around a mismatched pair of survivors who find friendship and redemption in a world overrun by zombies. Woody Harrelson plays one of the men, a zombie fighter named Albuquerque.",comedy
dogtooth,"Focusing on three teenagers confined to an isolated country estate, ""Dogtooth"" tells the story of a nuclear family tightly run by über-controlling parents.While the trio is being educated, entertained and exercised in the manner that their parents deem appropriate (i.e. without any influence from the outside world), the trio spends their days listening to endless homemade tapes that teach them a whole new vocabulary. Any outside word is instantly assigned a new meaning, so ""the sea"" refers...",drama
