title,plot,genre
blade runner,"Los Angeles, 2019: Rick Deckard of the LPD's Blade Runner unit prowls the steel & micro-chip jungle of the 21st century for assumed humanoids known as 'replicants'. Replicants were declared illegal after a bloody mutiny on an Off-World Colony, and are to be terminated upon detection. Man's obsession with creating a being equal to himself has back-fired.",drama
the thing,"Based on both the short story by John W. Campbell, Jr. and the 1951 film produced by Howard Hawks, THE THING is John Carpenter's stunning mastepiece of horror. A group of weary scientists enduring the winter in an isolated camp deep in Antarctica chance upon an alien spacecraft buried in the ice. Near the strange craft is the body of an alien being, frozen solid. Thinking they have made the find of a lifetime, the scientists bring the alien body back to camp and thaw it out. The alien awakens,...",horror
e.t. the extra-terrestrial,"Steven Spielberg's classic tale, re-released (with additional scenes added) to celebrate the film's 20th anniversary, is about a boy named Elliot (Henry Thomas) who befriends, and later attempts to protect, an alien stranded on Earth.",adventure
fast times at ridgemont high,"Based on the humorous bestselling novel, Fast Times at Ridgemont High details the individual struggles of teenagers as they deal with independence, success, sexuality, money, maturity, school and just making it through the formative year.",comedy
poltergeist,"While living an an average family house in a pleasant neighborhood, the youngest daughter of the Freeling family, Carol Anne (Heather O'Rourke), seems to be connecting with the supernatural through a dead channel on the televison. It is not for long when the mysterious beings enter the house's walls. At first seeming like harmless ghosts, they play tricks and amuse the family, but they take a nasty turn- they horrify the family to death with angry trees and murderous dolls, and finally abduct...",horror
annie,"In the depths of the 1930's, Annie is a fiery young orphan girl who must live in a miserable orphanage run by the tyrannical Miss Hannigan. Her seemingly hopeless situation changes dramatically when she is selected to spend a short time at the residence of the wealthy munitions industrialist, Oliver Warbucks. Quickly, she charms the hearts of the household staff and even the seemingly cold-hearted Warbucks cannot help but learn to love this wonderful girl. He decides to help Annie find her long...",comedy
conan the barbarian,"Conan was still a child when he saw his parents murdered and his village burned by a horde of savages, lead by the semi-god Thulsa Doom. They took him to the north, where he grew up working like an animal, and was later sold as a slave. His master trained him to be a warrior, and made a fortune by using him in fights. But there comes one day, when he gives Conan his freedom, and the chance to take his revenge after so many years.",action
first blood,"After being arrested for a crime which he did not commit, a Green Beret survivor of the Vietnam War begins having terrible nightmares. This gripping, action-packed tale demonstrates the tragic psychological consequences of armed struggle. A classic action movie-war film, RAMBO spawned 2 successful sequels.",action
grease 2,"It's 1961, two years after the original Grease gang graduated, and there's a new crop of seniors and new members of the coolest cliques on campus, the Pink Ladies and T-Birds. Michael Carrington is the new kid in school - but he's been branded a brainiac. Can he fix up an old motorcycle, don a leather jacket, avoid a rumble with the leader of the T-Birds, and win the heart of Pink Lady Stephanie?",comedy
the verdict,"Frank Galvin is a down-on-his luck lawyer, reduced to drinking and ambulance chasing. Former associate Mickey Morrissey reminds him of his obligations in a medical malpractice suit that he himself served to Galvin on a silver platter: all parties willing to settle out of court. Blundering his way through the preliminaries, he suddenly realizes that perhaps after all the case should go to court: to punish the guilty, to get a decent settlement for his clients, and to restore his standing as a...",drama
tootsie,"Michael Dorsey is an actor that has been forgotten by every producer around. Desperate for work, he decides to disguise himself as an older woman - Dorothy Michaels - and try out for a soap opera part. When Dorsey is hired (as Dorothy), he is an overnight success with the cast, crew and fans of the show. But as his ""drag"" career escalates, his relationships with his friends and girlfriend falter and become increasingly more difficult. To make matters worse, he finds himself falling for his...",comedy
tron,"Hacker/arcade owner Kevin Flynn is desperate to prove that the hottest videogames from ENCOM were stolen from him by a former co-worker, who is now a senior executive there. Flynn's efforts, however, are made fruitless by ENCOM's ""Big Brother,"" the megalomaniacal Master Control Program. One night, the MCP catches Flynn in an attempted hack and pulls him into the virtual world. Flynn finds that the MCP is making life in the virtual world just as, if not more, miserable as in the real world....",action
sophie's choice,Sophie is the survivor of Nazi concentration camps who has found a reason to live in Nathan a sparkling if unsteady American Jew obsessed with the Holocaust. They befriend Stengo the movies narrator a young American writer new to New York City. But the happiness of Sophie and Nathan is endangered by her ghosts and his obsessions.,drama
an officer and a gentleman,"Zack Mayo is a young man who has signed up for Navy Flight School. He is a Navy brat who has a bad attitude problem. Sgt. Foley is there to train and evaluate him and will clearly find Zack wanting. Zack meets Paula, a girl who has little beyond family and must decide what it is he wants to do with his life.",drama
friday the 13th part iii,"Originally filmed in 3-D, Friday the 13th Part 3 presents another chapter in the life (or should I say after-life) of Jason, a boy who drowned in the waters of Crystal Lake. Camp counselors have proven to be no match for Jason in the earlier films of this series, but this time he encounters more formidable opponents in the form of members of a motorcycle gang. The action takes place on a rustic farm that provides both the serene setting and the privacy Jason desires when stalking his prey.",horror
cat people,"After years of separation, Irina (Nastassja Kinski) and her minister brother, Paul (Malcolm McDowell), reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator (John Heard) is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",drama
the king of comedy,"The King of Comedy is a bitterly evil satire of show business. Rupert Pupkins is obsessed with becoming famous so he aims at kidnapping one of the best in the business, Jerry Langford.",comedy
creepshow,Five tales of terror are presented in the gothic style of the old EC comics such as Tales From The Crypt and The Haunt of Fear. The first deals with a demented old man returning from the grave to get the Father's Day cake his murdering daughter never gave him. The second is about a not-too-bright farmer discovering a meteor that turns everything into plant-life. The third is about a vengeful husband burying his wife and her lover up to their necks on the beach. The fourth is about a creature...,comedy
pink floyd the wall,"The life of the fictional rock star 'Pink' is the subject of the visually evocative cult film based upon the music and visions of the group Pink Floyd as portrayed in the album of the same title. Relationships, drug abuse, sex, childhood, WWII and fascism combine in a disturbing mix of episodic live action and lyrical animation drawn by British caricaturist Gerald Scarfe.",drama
star trek ii: the wrath of khan,"In the second Star Trek movie, Admiral Kirk is now a Starfleet Academy instructor, while Captain Spock serves as a cadet training officer, while being in command of the U.S.S. Enterprise. Meanwhile, scientists aboard Space Station Regula I are conducting the Project Genesis experiment, and the U.S.S. Reliant is assigned to the Genesis project. While surveying a lifeless planet in the Ceti Alpha star system, Cmdr. Chekov and Capt. Clark Terrell beam down to the sixth planet, and find a shocking...",action
zapped!,"Peyton and Barney are fun loving high school students working on a science project with white mice. When one of the mice begins to move food toward itself with out touching it, Barney finds he has accidently discovered a formula for telekinetic powers. Now, how much trouble can a high school boy who can move things with just his mind get into?",comedy
forbidden world,"In the distant future, a federation marshal arrives at a research lab on a remote planet where a genetic experiment has gotten lose and begins feeding on the dwindling scientific group.",horror
dead men don't wear plaid,"Juliet Forrest is convinced that the reported death of her father in a mountain car crash was no accident. Her father was a prominent cheese scientist working on a secret recipe. To prove it was murder, she enlists the services of private eye Rigby Reardon. He finds a slip of paper containing a list of people who are ""The Friends and Enemies of Carlotta.""",comedy
the beastmaster,"Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals. After that, Dar begins his quest for revenge in this Conan-like movie.",fantasy
night shift,"A nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. His life takes a bizarre turn when a prostitute neighbour complains about the loss of her pimp. His partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night as their brothel. Against his better judgement, he gets talked into the idea, only to find that it's more than his...",comedy
