title,plot,genre
casino royale,"After the death of M, Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH and Le Chiffre, Bond thinks up the ultimate plan. That every agent will be named James Bond. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle, especially when the ultimate villain turns out to be Bonds nephew, Jimmy Bond.",action
the graduate,"Tired of being the golden boy for his parents friends, college track star Benjamin Braddock embarks upon an affair with the wife of his father's partner. Benjamin leads a frustrated life and often sees adults in a surreal way, so he hopes to relax and sow his wild oats as suggested by his mistresses husband, but is dismayed to find himself just another tool to ease middle-aged insecurity.",comedy
you only live twice,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,action
the dirty dozen,"In late March 1944 a rebellious US Army Major is ""volunteered"" to train twelve convicted military criminals for a suicide mission - to parachute to a heavily-guarded Nazi general staff officers' retreat to try and assassinate German officers on leave. To get his unorthodox assignment done the Major must convince Army brass to grant pardons to the men, then try to mold the twelve recidivists into a functioning unit, a task made more daunting by the doubts of a by-the-book General and by the...",action
guess who's coming to dinner?,"The answer to that question is, your new son-in-law's parents. A wealthy white family is informed that their daughter's intended is coming to meet them, and he's black. Scripted in the late 60s, the idea of a bi-racial marriage was still fairly shocking. To smooth this over, the son-in-law to be is a prince. He's a Doctor who lives in Switzerland and intends to take their daughter there to live. Set in California, it's not quite a return to Selma, Alabama, but was controversial in its day.",drama
belle de jour,"Catherine Deneuve’s porcelain perfection hides a cracked interior in one of the actress’s most iconic roles: Séverine, a Paris housewife who begins secretly spending her after­noon hours working in a bordello. This surreal and erotic late-sixties daydream from provocateur for the ages Luis Buñuel is an examination of desire and fetishistic pleasure (its characters’ and its viewers’), as well as a gently absurdist take on contemporary social mores and class divisions. Fantasy and...",drama
carry on doctor,"After an injured charlatan is admitted to the hospital, a well-liked doctor is sacked from his job for apparently leering over a sunbathing nurse, when really the whole incident was contrived by the universally detested Dr. Tinkle and his ghastly matron. The rebellious patients decide to exact revenge upon the doctor and matron for what they have done.",comedy
the fearless vampire killers,"A noted professor and his dim-witted apprentice fall prey to their inquiring vampires, while on the trail of the ominous damsel in distress.",comedy
valley of the dolls,"Anne Welles, a bright, brash young New England college grad leaves her Peyton Place-ish small town and heads for Broadway, where she hopes to find an exciting job and sophisticated men. During her misadventures in Manhattan and, later, Hollywood, she shares experiences with two other young hopefuls: Jennifer North, a statuesque, Monroe-ish actress who wants to be accepted as a human being, but is regarded as a sex object by all the men she meets, and Neely O'Hara, a talented young actress who's...",drama
will penny,"Will Penny, an aging cowpoke, takes a job on a ranch which requires him to ride the line of the property looking for trespassers or, worse, squatters. He finds that his cabin in the high mountains has been appropriated by a woman whose guide to Oregon has deserted her and her son. Too ashamed to kick mother and child out just as the bitter winter of the mountains sets in, he agrees to share the cabin until the spring thaw. But it isn't just the snow that slowly thaws; the lonely man and woman...",romance
