title,plot,genre
the treasure of the sierra madre,"Fred C. Dobbs and Bob Curtin, both down on their luck in Tampico, Mexico in 1925, meet up with a grizzled prospector named Howard and decide to join with him in search of gold in the wilds of central Mexico. Through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster.",action
the dude goes west," Daniel Bone (Eddie Albert) leaves his Bowery gunsmith shop in New York City to seek his fortune in the American West, and, on the train, meets Liza Crockett (Gale Storm' ), also heading west, where her father had been murdered after discovering a gold mine. The Pecos Kid ('Gilbert Roland (I)') tries to steal Liz's map to the mine, but is accidentally foiled by Dan'l. Liz and Dan'l part, after a quarrel, but meet again in Arsenic City where the mine is located. ...",comedy
red river,"Tom Dunson builds a cattle empire with his adopted son Matthew Garth. Together they begin a massive cattle drive north from Texas to the Missouri railhead. But on the way, new information and Dunson's tyrannical ways cause Matthew to take the herd away from Dunson and head to a new railhead in Kansas. Dunson, swearing vengeance, pursues.",action
the red shoes,"The Powell and Pressburger classic is widely considered to be one of the greatest films ever made. Vicky Page, a young ballerina, becomes torn between her love for composer Julian Craster and artistic devotion to her profession, which is dominated by impresario Lermontov. Winner of two Academy Awards the film is visually one of the most innovative and beautiful works of cinema.",drama
oliver twist,Based on the Charles Dickens novel Oliver Twist is about an orphan boy who runs away from a workhouse and meets a pickpocket on the streets of London. Oliver is taken in by the pickpocket and he joins a household of young boys who are trained to steal for their master.,adventure
hamlet,"Winner of four Academy Awards, including Best Picture and Best Actor, Sir Laurence Olivier’s Hamlet continues to be the most compelling version of Shakespeare’s beloved tragedy. Olivier is at his most inspired—both as director and as the melancholy Dane himself—as he breathes new life into the words of one of the world’s greatest dramatists.",drama
3 godfathers,"Three outlaws on the run discover a dying woman and her baby. They swear to bring the infant to safety across the desert, even at the risk of their own lives.",drama
a date with judy,"Developed from a radio program which began in 1941, hyperactive teenager Judy challenges and is challenged by her overly proper parents, pest of a brother Randolph and boyfriend Oogie.",comedy
a song is born, Gangster's moll Honey Swanson goes into hiding when her boyfriend is under investigation by the police. Where better to hide than a musical research institute staffed entirely by lonely bachelors? She gets more than she bargained for when the head of the institute Professor Hobart Frisbee starts to fall for her. Written by Col Needham <[email protected]> ,comedy
adventures of don juan," Don Juan de Marana damages Spanish prestige in diplomatic circles with his indiscreet womanizing, but he attempts to rehabilitate his image after he meets the beautiful Queen Margaret, trapped in a loveless arranged marriage with the weak and feckless King Philip III. The Queen becomes the love of Don Juan's life, and although she is obviously attracted to him, the relationship remains appropriately platonic. Becoming caught up in court intrigue, Don Juan uncovers a plot by the...",action
adventures of gallant bess," Ted Daniels, a ranch hand working for a rodeo, captures a magnificent wild horse that he tames and trains. As Ted is recovering from an accident that happened during a rodeo, the rodeo owner cheats him out of his horse. Ted must decide whether to pursue him and try to recover the horse, or whether to settle down with the doctor's daughter who is nursing him back to health. Written by Snow Leopard ",drama
an innocent affair,"Vincent Doane is in the precarious position of trying to close an advertising account with his rich ex-fiancée. Unfortunately she is more interested in him than in business. Vincent's wife Paula gets suspicious and finally decides to do some flirting of her own to make him jealous. Unknown to her, she chooses cigarette tychoon Claude Kimball. In fact, Kimball hits it off well with both of the Doanes. The question is whether or not their marriage can survive all the shenanigans.",comedy
angels' alley,"Slip invites his cousin Jimmy to stay with his family after he is released from prison. However, Jimmy soon gets mixed up with an auto-theft ring.",comedy
anna karenina," Stefan and Dolly Oblonsky have had a little spat and Stefan has asked his sister, Anna Karenina, to come down to Moscow to help mend the rift. Anna's companion on the train from St. Petersburg is Countess Vronsky who is met at the Moscow station by her son. Col. Vronsky looks very dashing in his uniform and it's love at first sight when he looks at Anna and their eyes meet. Back in St. Petersburg they keep running into each other at parties. Since she has a husband and small son,...",drama
apartment for peggy," Professor Henry Barnes decides he's lived long enough and contemplates suicide. His attitude is changed by Peggy Taylor, a chipper young mother-to-be who charms him into renting out his attic as an apartment for her and her husband Jason, a former GI struggling to finish college. Written by Daniel Bubbeo <[email protected]> ",drama
because of eve,"Sally and Bob have been married a year. She might be pregnant, so Dr. West picks up a test sample and tells them to come by in a week for the result. They recall problems they had just before marriage when they found out about each other's past (V.D. and pregnancy). Dr. West had helped them with good counsel and two films (""The Story of V.D."" and ""The Story of Reproduction""). A week later at his office he has good news and shows them another film, ""The Story of Life."" Dr. West wants them to...",drama
black eagle,"Black Eagle was based on The Passing of Black Eagle, a short story by O. Henry. William Bishop stars as Jason Bond, who stays out of trouble by the simple expedient of avoiding other people. Unfortunately, the plot dictates that Bond must come into contact with several characters, all of whom end up fleecing our hero in one way or another. Even so, Jason manages to enjoy a brief romance with pretty Ginny Long (Virginia Patton) before returning to his life of carefree vagabondage. A very minor...",action
blood on the moon,"Mitchum plays drifter cowboy Jim Garry. After receiving a job-offer letter from smooth-talking Tate Riling (Preston), Garry rides into an Indian reservation and finds himself in the middle of a feud between cattle ranchers and homesteaders. What Garry doesn't realize is that Riling, the man he now works for, is crooked.",action
daybreak,"A hangman conceals his true identity when he falls in love, and sets up home with his girl on a barge in the river Thames. Tragedy strikes when the hangman's assistant tries to seduce his boss's wife - after a fight, the hangman is presumed drowned. The woman commits suicide, but the hangman has in fact survived, and manages to save his assistant from the gallows.This film was shelved for 2 years after completion due to censorship issues.",drama
enchantment,"Uncle Rollo finally retires to the house he was brought up in. Lost in thoughts of his lost love, Lark, he does not want to be disturbed in his last days. However, the appearance of his niece and the subsequent romance between her and Lark's nephew causes him to reevaluate his life and offer some advice so the young couple don't make the same mistake he did, all those years ago.",drama
escape,"Matt Denant, ex-RAF flier, sentenced to three years in Dartmoor for striking and accidentally killing a detective who was attempting to arrest a lady of the evening to whom Denant had been ...",thriller
every girl should be married,"Anabel Sims is determined to find the perfect husband. She thinks she's found her man in Madison Brown, a handsome pediatrician. She then prepares an elaborate scheme to trap him into marriage",comedy
for the love of mary," Mary Peppertree, a switchboard operator in the White House, is being courted by three men; Philip Manning, an attorney; Navy Lieutenant Tom Farrington, naval-aide to the President; and David Paxton, whose father owns an island in the Pacific. When the U.S. Navy negotiates for the purchase of the island for a base, David agrees to sell on two conditions - that Philip be made a judge in a court at least 1500 miles from Washigton, and that Lieutenant Farrington be given sea duty. Written by ...",comedy
germania anno zero,"The final film in Rossellini's war film trilogy (the first two being Rome, Open City and Paisà). Germany Year Zero takes place in post-war Germany, unlike the others, which take place in German-occupied Rome and post-war Italy, respectively. The story follows a twelve-year-old boy, Edmund Kohler, who is mainly left to his own devices in order to survive and to help his family do the same.",drama
good sam,"Sam Clayton has a good heart and likes to help out people in need. In fact, he likes to help them out so much that he often finds himself broke and unable to help his own family buy the things they need--like a house.",comedy
hidden river," Called by the Mexican President himself, and in spite of a heart condition, young teacher Rosaura Salazar travels to the deserted town of Rio Escondido to accomplish the mission of bringing education to the poorest people. Being there, Salazar has to fight Regino Sandoval the evil landlord of the town. He has transformed the town into his own property, imposing his will and spreading death everywhere. Written by Maximiliano Maza <[email protected]> ",drama
hills of home,"William McClure is the villlage doctor in a remote Scottish glen. Tricked into buying Lassie, a collie afraid of water, he sets about teaching her to swim. At the same time he has the bigger problem that he is getting older and must ensure the glen will have a new local doctor ready.",adventure
homecoming," Self-absorbed Dr. Lee Johnson enlists with the Army medical corps during World War II, more out of a feeling that it's ""the thing to do"" rather than deep-seated patriotism. On his first day, he's put into place by 'Snapshot', a sassy and attractive nurse. Their initial antagonism blossoms into romance. Lee then finds himself torn with guilt over being unfaithful to his wife, Penny, who's waiting for him back home. Written by Daniel Bubbeo...",drama
it happened in europe," A band of runaways and orphans of the war scour the countryside in search of food and shelter. They invade and then taken in by a musician and former concert pianist who's hiding out in a ruined castle. After the initial altercation between them the gang accepts his guidance and he wins their respect by protecting them from the elements. However, disgruntled townsfolk want to chase away the gang who has been - in their search for survival - laying waste to their crops. A battle ensues...",drama
johnny appleseed," Dennis Day tells the story of Johnny Appleseed (John Chapman), narrated by The Old Settler. He's an apple farmer who sees people going west and thinks he can't join them, until an angel appears to him and sings the virtues of apples, convincing Johnny he has a mission. He sets off without a knife or gun; at first, the animals mistrust him, but when he even treats a skunk kindly, they all take to him. Written by Jon Reeves <[email protected]> ",adventure
julia misbehaves," English dancehall actress Julia Packett hasn't seen her daughter since Susan was a few months old, having given her up to be raised by her respectable and wealthy father William (whom Julia never divorced.) When she gets an invitation to her daughter's wedding, she ""borrows"" some money from a male friend and heads off to the south of France for the nuptuals. While there she manages to establish a mother-daughter relationship, get another man to provide her with a lot of...",comedy
