title,plot,genre
the prestige,Bale and Jackman will play rival magicians in turn-of-the-century London who battle each other for trade secrets. The title refers to the residue left after a magician's successful trick.,drama
casino royale,"Daniel Craig takes over the role of the legendary British secret agent, James Bond, in the highly anticipated 007 adventure thriller. ""Casino Royale"" will be the 21st James Bond film.",action
pan's labyrinth,"In this fairy tale, a small family in Spain moves into an old house in 1943 after the rise of Fascism. Their eldest daughter, at age 12, falls in love with a fawn that lives in the old ruined labyrinth which resides behind their new decrepit home.",drama
v for vendetta,"Set against the futuristic landscape of totalitarian Britain, V For Vendetta tells the story of a mild-mannered young woman named Evey (Natalie Portman) who is rescued from a life-and-death situation by a masked vigilante known only as “V.” Incomparably charismatic and ferociously skilled in the art of combat and deception, V ignites a revolution when he detonates two London landmarks and takes over the government-controlled airwaves, urging his fellow citizens to rise up against tyranny...",action
the devil wears prada,"Based on the best-selling novel, THE DEVIL WEARS PRADA stars two-time Academy Award® winner Meryl Streep as high-powered fashion magazine editor Miranda Priestly. Anne Hathaway also stars, as Miranda's new assistant, a small-town girl in her first job out of college, trying to navigate a world she's only glimpsed in print - while surviving her impossibly demanding new boss.",comedy
the lives of others,"East Berlin, November 1984. Five years before its downfall, the former East-German government ensured its claim to power with a ruthless system of control and surveillance. Party-loyalist Captain Gerd Wiesler hopes to boost his career when given the job of collecting evidence against the playwright Georg Dreyman and his girlfriend, the celebrated theater actress Christa-Maria Sieland. After all, the ""operation"" is backed by the highest political circles. What he didn't anticipate, however, was...",drama
talladega nights: the ballad of ricky bobby,"The film tells the story of NASCAR stock car racing sensation Ricky Bobby (Will Ferrell) whose ""win at all costs"" approach has made him a national hero. He and his loyal racing partner, childhood friend Cal Naughton Jr. (John C. Reilly), are a fearless duo -- dubbed ""Thunder"" and ""Lightning"" by their fans for their ability to finish so many races in the #1 and #2 positions, with Cal always in second place. When a flamboyant French Formula One driver, Jean Girard (Sacha Baron Cohen), challenges...",action
apocalypto,"From Academy Award® winning filmmaker Mel Gibson (""The Passion of The Christ,"" ""Braveheart""), comes ""Apocalypto"": a heart stopping mythic action-adventure set against the turbulent end times of the once great Mayan civilization. When his idyllic existence is brutally disrupted by a violent invading force, a man is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and...",action
x-men: the last stand,"In ""X-Men: The Last Stand,"" the final chapter in the ""X-Men"" motion picture trilogy, a ""cure"" for mutancy threatens to alter the course of history. For the first time, mutants have a choice: retain their uniqueness, though it isolates and alienates them, or give up their powers and become human. The opposing viewpoints of mutant leaders Charles Xavier, who preaches tolerance, and Magneto, who believes in the survival of the fittest, are put to the ultimate test - triggering the war to end all...",action
children of men,"Children of Men envisages a world one generation from now that has fallen into anarchy on the heels of an infertility defect in the population. The world's youngest citizen has just died at 18, and humankind is facing the likelihood of its own extinction.Set against a backdrop of London torn apart by violence and warring nationalistic sects, Children of Men follows disillusioned bureaucrat Theo (Clive Owen) as he becomes an unlikely champion of Earth's survival. When the planet's last...",adventure
