title,plot,genre
the kid,"Considered one of Charlie Chaplin's best films, The Kid also made a star of little Jackie Coogan, who plays a boy cared for by The Tramp when he's abandoned by his mother, Edna. Later, Edna has a change of heart and aches to be reunited with her son. When she finds him and wrests him from The Tramp, it makes for what turns out be one of the most heart-wrenching scenes ever included in a comedy.",comedy
a sailor-made man,"An wealthy playboy spots the girl he wants to marry, and while she is willing, her father disapproves. In order to prove his quality, the boy takes the first job he sees by joining the Navy, not realizing that it's a job that he can't quit. Although he dreams of being an admiral, he's just a lowly sailor who passes the time swabbing the decks and getting into trouble with the ship's tough guy. Meanwhile, father and daughter take a long trip on their yacht and arrive at the same Indian port as...",comedy
among those present," Mrs. O'Brien is eager to be accepted as part of high society, and she is hosting a fox hunt as part of her plans. Her husband and daughter, though, have no interest in society affairs. Mrs. O'Brien wants to invite Lord Abernathy to the hunt, and she mentions this to the 'society pilot' who is advising her. But this woman and a confederate are merely using Mrs. O'Brien and the hunt for their own purposes. When Lord Abernathy is unavailable, they convince an ambitious...",comedy
blind hearts,"In 1898 friends John Thomas and Lars Larson travel to the Yukon with their wives to make their fortunes. While in Alaska Thomas' wife gives birth to a boy, and Larson's wife has a girl, Julia. However, Larson spots a birthmark on his daughter's shoulder that resembles one on Thomas' shoulder, and he begins to suspect that he may not actually be the girl's father. Over the next 20 years the two become millionaires, but Larson's wife dies. Julia and Thomas fall in love and wish to marry, but...",drama
boys will be boys," Two young brothers talk their strict father Lloyd Clauswell into allowing them to babysit themselves for the first time while their parents attend a corporate barbecue. As Lloyd vies for a promotion from the eccentric company president Mr. Wellington, Lloyd's nemesis Skip Larue hatches a scheme with his sultry fiancé Patsy to frame Lloyd for embezzlement by hiding stolen cash in the Clauswell home. Beginning with an argument over who is really in charge, Matt and Robbie enlist their...",comedy
brewster's millions,"Monte Brewster learns that he has inherited $10 million from his late grandfather, but then learns that he must spend $2 million in less than a year and remain unmarried to inherit the rest of the money.",comedy
buried treasure,"Strung around the idea of reincarnation, this film goes back in time to the days of the Spanish galleons and pirates burying their treasure; treasure to be found centuries later.",adventure
camille," Camille is a courtesan in Paris. She falls deeply in love with a young man of promise, Armand Duval. When Armand's father begs her not to ruin his hope of a career and position by marrying Armand, she acquiesces and leaves her lover. However, when poverty and terminal illness overwhelm her, Camille discovers that Armand has not lost his love for her. Written by Jim Beaver <[email protected]> ",drama
das indische grabmal zweiter teil - der tiger von eschnapur," Howard is infected with leprosy, Mac Allen was captured by the Maharadsha, and now the Maharadsha offers Irene a deal: one night for letting healing Howard. She accepts, but when she tries to commit suicide, he lets her go. Mac Allen is being eaten by the tigers, and finally the Maharani dies. Written by Stephan Eichenberg <[email protected]> ",adventure
der müde tod,"As a young couple stops and rests in a small village inn, the man is abducted by Death and is sequestered behind a huge doorless, windowless wall. The woman finds a mystic entrance and is met by Death, who tells her three separate stories set in exotic locales, all involving circumstances similar to hers. In each story, a woman, trying to save her lover from his ultimate tragic fate, fails. The young lady realizes the meaning of the tales and takes the only step she can to reunite herself with...",fantasy
