title,plot,genre
Young Frankenstein,"A young neurosurgeon (Gene Wilder) inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback called Igor, a pretty lab assistant named Inga and the old housekeeper, frau Blucher -iiiiihhh!-. Young Frankenstein believes that the work of his grandfather is only crap, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind...",Comedy
The Texas Chainsaw Massacre,"Upon hearing that vandals have desecrated a graveyard where her grandfather is buried, Sally recruits her boyfriend Jerry, her brother Franklyn, and her friends Pam and Kirk to investigate. On a side trip to the grandfather's deserted farm, the travellers pick up a slimy hitchhiker who cuts himself and slashes Franklyn. After arriving at the farm, Pam and Kirk search for an old swimming hole--Kirk hears a generator and believes he can find some gasoline. He enters the house hoping to find the...",Horror
Blazing Saddles,"The Ultimate Western Spoof. A town where everyone seems to be named Johnson is in the way of the railroad. In order to grab their land, Hedley Lemar, a politically connected nasty person, sends in his henchmen to make the town unlivable. After the sheriff is killed, the town demands a new sheriff from the Governor. Hedley convinces him to send the town the first Black sheriff in the west. Bart is a sophisticated urbanite who will have some difficulty winning over the townspeople.",Comedy
 The Man with the Golden Gun ,A golden bullet has 007 engraved on it as it smashes into the secret service headquarters. The bullet came from the professional killer Scaramanga who has yet to miss a target and James Bond begins a mission to try and stop him.,Action
 The Longest Yard ,"A football player-turned-convict organizes a team of inmates to play against a team of prison guards. His dilemma is that the warden asks him to throw the game in return for an early release, but he is also concerned about the inmates' lack of self-esteem.",Comedy
 The Conversation ,The Conversation is a Francis Ford Coppola thriller from 1974 about a professional surveillance man who is hired to record the conversations between two workers. Yet it looks like he’s gotten into more than he’s getting paid for as information about a murder may have been recorded.,Drama
The Towering Inferno,"Doug Roberts, Architect, returns from a long vacation to find work nearly completed on his skyscraper. He goes to the party that night concerned he's found that his wiring specifications have not been followed and that the building continues to develope short circuits. When the fire begins Michael O'Halleran is the chief on duty as a series of daring rescues punctuate the terror of a building too tall to have a fire successfully fought from the ground burns.",Action
 Zardoz ,"In the distant future Earth is divided into two camps, the barely civilized group and the overly civilized one with mental powers. A plague is attacking the second group, after which its members cease to have any interest in life and become nearly catatonic. When Zed, one of the barbarians, crosses over, the tenuous balance in their world is threatened.",Fantasy
 Thunderbolt and Lightfoot ,"Thunderbolt and Lightfoot tells the tale of two outlaws, their friendship, and a robbery that goes awry. Eastwood's character, an ex-con and present-day cowtown preacher is hiding from his old partners who believe they were conned out of their share. So Eastwood finds himself reluctantly teaming up with Jeff Bridges's character, a young drifter who can help him escape.",Comedy
 The Great Gatsby ,"Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",Drama
 Il portiere di notte ,"Thirteen years after WWII a concentration camp survivor (Rampling) and her tormentor (Bogarde), currently the night porter at a Vienna hotel, meet again and fall back into their sado-masochistic relationship.",Drama
 Phantom of the Paradise ,"Rock Opera version of Phantom Of The Opera with elements of Faust. Record producer Swan steals both the music and the girl (Phoenix) from composer Leach. Disfigured Leach plans revenge on Swan and his rock palace, The Paradise, and becomes The Phantom. Leach signs contract with Swan to complete rock opera based on the life of Faust for Phoenix. Double crossed by Swan who hires heavy metal singer Beef, Leach exacts his vengeance.",Comedy
 Foxy Brown ,"A sexy black woman, Foxy Brown, seeks revenge when her government agent boyfriend Michael is shot down by gangsters led by the kinky couple of Steve Elias and Miss Katherine.",Action
 A Woman Under the Influence ,John Cassavetes' devastating drama details the emotional breakdown of a suburban housewife and her family's struggle to save her from herself.,Drama
Black Christmas,A sorority house is terrorized by a stranger who makes frightening phone calls and then murders the sorority sisters during Christmas break.,Horror
 Flesh Gordon ,"Emperor Wang (the Perverted) is leader of the planet Porno and sends his mighty ""Sex Ray"" towards Earth, turning everyone into sex-mad fiends. Only one man can save the Earth, football player Flesh Gordon. Along with his girlfriend Dale Ardor and Professor Flexi-Jerkoff, they set off towards the source of the Sex Ray, unaware of the perils that face them!",Comedy
 Earthquake ,"Construction Engineer Stuart Graff is estranged from his jealously possessive wife, Remy, and has an affair with Denise Marshall, the widow of a co-worker. Meanwhile, Remy tries to persuade her father, Sam Royce, who is Stuart's employer, to use his influence to stop Stuart from seeing Denise. Rogue policeman Lew Slade is suspended from the L.A.P.D. for having punched an obtuse officer from another jurisdiction. Embittered, Slade contemplates quitting the police force. Jody, a perverted grocery...",Action
 Emmanuelle ,"Emmanuelle,a svelte,naive young woman, is en route to Bangkok where she'll join her new husband. He works for the French Embassy and has a lovely home, several dedicated servants, and an expensive car at his disposal. Once Emmanuelle arrives, her husband and a few friends introduce her to a realm of sexual ecstasy she'd never imagined.",Drama
 Dark Star ,"A low-budget, sci-fi satire that focuses on a group of scientists whose mission is to destroy unstable planets. 20 years into their mission, they have battle their alien mascot, that resembles a beach ball, as well as a ""sensitive"" and intelligent bombing device that starts to question the meaning of its existence.",Comedy
It's Alive,"Heavily pregnant Lenore Davis tells her husband, Frank, that she is in labor. They leave their eleven year-old son Chris with their friend Charley and they head to the Community Hospital. Lenore feels that something is wrong and delivers a monster that kills the team in the delivery room and escapes through a skylight. Lieutenant Perkins comes to the hospital to investigate the murder and the press divulges the identity of the parents. Frank discovers a dark secret about Lenore and the baby.",Horror
The Sugarland Express,"Lou-Jean, a blonde woman, tells her husband, who is imprisoned, to escape. They plan to kidnap their own child, who was placed with foster parents. The escape is partly successful, they take a hostage, who is a policeman and are pursued through to Texas...",Adventure
 The Yakuza ,"Harry Kilmer returns to Japan after several years in order to rescue his friend George's kidnapped daughter - and ends up on the wrong side of the Yakuza, the notorious Japanese mafia...",Action
Gone in 60 Seconds,"Insurance investigator Maindrian Pace and his team lead double-lives as unstoppable car thieves. When a South American drug lord pays Pace to steal 48 cars for him, all but one, a 1973 Ford Mustang, are in the bag. As Pace prepares to rip-off the fastback, codenamed ""Eleanor"", in Long Beach, he is unaware that his boss has tipped off the police after a business dispute.",Action
 Female Trouble ,"A spoiled schoolgirl runs away from home, gets pregnant while hitchhiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.",Comedy
 Vampyres , Fran and Miriam are a pair of beautiful vampires who get victims to pull over by hitchhiking. They proceed to bring them back to their house and drink their blood. Written by Josh Pasnak <[email protected]> ,Horror
 Bring Me the Head of Alfredo Garcia ,An American bartender and his prostitute girlfriend go on a road trip through the Mexican underworld to collect a $1 million bounty on the head of a dead gigolo.,Action
 The Lords of Flatbush ,"Directed by Martin Davidson and Stephen Verona, The Lords of Flatbush is a low budget film starring Perry King, Henry Winkler and Sylvester Stallone (who also wrote additional dialog). Set in the late 1950s, the coming-of-age story follows four Brooklyn teenagers known as The Lords of Flatbush. The Lords chase girls, steal cars, play pool and hang out at a local malt shop. The film focuses on Chico (King) attempting to win over Jane (Susan Blakely), a girl who wants little to do with him, and...",Comedy
 Il fiore delle mille e una notte ,"The final part of Pasolini's Trilogy of Life series is rich with exotic tales of slaves and kings, potions, betrayals, demons and, most of all, love and lovemaking in all its myriad forms. Mysterious and liberating, this is an exquisitely dreamlike and adult interpretation of the original folk tales.",Comedy
 The Little Prince ,"Based on the story by Antoine deSaint-Exupery, this magical musical fable begins as a pilot (Richard Kiley) makes a forced landing on the barren Sahara Desert. He is befriended by a ""little"" prince from the planet Asteroid B-612. In the days that follow, the pilot learns of the small boy's history and planet-hopping journeys in which he met a King, a businessman, an historian, and a general. It isn't until he comes to Earth that the Little Prince learns the secrets of the importance of life...",Family
 ...Altrimenti ci arrabbiamo! ,"After a tied 1st place in a local stunt race, two drivers start a contest to decide who of them will own the prize, a dune buggy. But when a mobster destroys the car, they are determined to get it back.",Action
 Airport 1975 ,Columbia Airlines Flight 409 takes off from Washington DC on its way to Los Angeles. When flying over the mountains a small plane's pilot suffers a heart attack and smashes into the cockpit of the Columbian 747. Killing the flight engineer and co-pilot. And leaving a blinded captain. In desperation head stewardess Nancy Pryor (Karen Black) takes the controls. But the radio is going dead and only a suspense filled rescue mission can save them all.,Action
 Big Bad Mama ,"Wilma McClatchie (Dickinson) takes over her late lover's bootlegging business, but it isn't lucrative. She meets up with a bank robber, Fred (Skerritt), who invites her and her daughters in on his next big heist. After meeting a refined-yet-dishonest gambler (Shatner), Wilma recruits him along with Fred and her daughters to kidnap the daughter of a millionaire in the hopes of getting rich off the ransom.",Action
 The Land That Time Forgot ,"A German vessel drifts through an underground river to an uncharted island, a world of life outside of time where they encounter prehistoric creatures and savage men.",Adventure
 The Dove ,"The true story of a 16 year old (Robin Lee Graham, played by Joseph Bottoms) who aims to become the youngest person to sail around the world in a 23 foot sloop named ""The Dove"". On his journey he meets and falls in love with a young woman (Patti Ratteree, played by Deborah Raffin) who is also traveling around the world. The story follows Robin around the world to many beautiful locals, as he grows from a boy to a man, finds himself, and finds the love of his life.",Drama
