title,plot,genre
 The Cabinet of Dr. Caligari ,An eerie German silent film from 1920. This classic expressionistic film is known as a landmark in film history becoming famous worldwide from it’s exceptional new wave style of well built and painted grotesque scenery with contrasted lighting along with the painted effect of light and shadows. The film tells a surrealistic story with an unusual end that was a result of censorship.,Horror
 An Arabian Knight ,"A young Egyptian goes to the rescue of his employers, a wealthy European family, when they are menaced by a local strongman and his gang.",Action
 An Eastern Westerner ," A young man in New York has exasperated his father because of his constant carousing and irresponsibility, so his father sends him to his uncle's ranch in the west. The young man arrives in the town of Piute Pass, which is being terrorized by Tiger Lip Tompkins and his gang, the Masked Angels. The Easterner befriends a young woman whose father is being held captive by Tompkins, and he decides to help her. Written by Snow Leopard ",Comedy
" Der Golem, wie er in die Welt kam ","In 16th-century Prague, a Jewish rabbi creates a giant creature from clay, called the Golem, and using sorcery, brings the creature to life in order to protect the Jews of Prague from persecution.",Fantasy
 Der Januskopf ," In this uncredited and apparently lost version of Robert Louis Stevenson's ""The Strange Case of Dr. Jekyll and Mr. Hyde"" the protagonist is Dr. Warren, who indulges his evil nature by periodically turning himself into the depraved Mr. O'Connor. Written by Doug Sederberg <[email protected]> ",Horror
 Dr. Jekyll and Mr. Hyde ,Dr. Jekyll and Mr. Hyde is a 1920 horror silent film based upon Robert Louis Stevenson's novella The Strange Case of Dr Jekyll and Mr Hyde and starring actor John Barrymore.,Drama
 Helen of Four Gates ,HELEN OF FOUR GATES was made in Hebden Bridge in 1920 by silent film pioneer Cecil M. Hepworth. Based on a popular novel of the same the film had people queuing round the corner at cinemas when it first opened before later falling into obscurity with all copies believed to be destroyed…up until 2007 when an original print was discovered in a vault in Canada,Drama
 Humoresque ," Young Leon Kanter dreams of being a great violinist. His parents scrape up the money for a violin and for lessons, and Leon rewards them by becoming a great player. But as an adult, Leon finds that people want more from him than just music. Written by Jim Beaver <[email protected]> ",Drama
 Jes' Call Me Jim ,"Happy-go-lucky Jim Fenton is in love with Miss Butterworth, the town milliner, who is taking care of little Harry Benedict while his father Paul, an inventor, is in the local insane asylum. Miss Butterworth convinces Jim that Belcher, one of the town's prominent citizens, has incarcerated Paul to steal the patents from his inventions. Jim breaks into the asylum and spirits away the enfeebled inventor......",Drama
 Leaves Out of the Book of Satan ,Carl Theodor Dreyer's classic silent film tells the tale of Satan's (Helge Nissen) banishment from heaven... See full synopsis »,Drama
 Neighbors ,The Romeo and Juliet story played out in a tenement neighborhood with Buster and Virginia's families hating each other over the fence separating their buildings.  - Written byEd Stephan <[email protected]> ,Comedy
" Number, Please? "," While at an amusement park, trying vainly to forget the girl he has lost, a young man sees the girl with her new boyfriend. When her dog gets loose in the park, both suitors have to help her catch it. Then, the girl's uncle, a balloonist, gives her a pass for two in his balloon, provided that her mother approves. She then offers to take along the first of her admirers who is able to get her mother's consent. Written by Snow Leopard ",Comedy
 The Devil's Claim ,"A Persian novelist living in New York throws aside the woman who loves him, and she gets an American woman to help get him back. Meanwhile, the novelist's current novel is in progress, and it's dramatized for us as he writes.",Drama
 The Last of the Mohicans ," As Alice and Cora Munro attempt to find their father, a British officer in the French and Indian War, they are set upon by French soldiers and their cohorts, Huron tribesmen led by the evil Magua. Fighting to rescue the women are Chingachgook and his son Uncas, the last of the Mohican tribe, and their white ally, the frontiersman Natty Bumppo, known as Hawkeye. Written by Jim Beaver <[email protected]> ",Adventure
 The Love Expert ,"In this comedy, Constance Talmadge plays Babs, a girl who is thrown out of boarding school because she's more interested in studying romance than she is in studying books. The object of her affections is Jim Winthrop, but before they can wed, he has to find suitable mates for his two plain sisters, Dorcas and Matilda -- and Winthrop's elderly aunt, too. To speed things up, Babs takes it upon herself to find them all men.",Comedy
 The Mollycoddle ," What's the difference between a primitive (such as Hopi Indians or Richard Marshall the Fifth's two-fisted pioneer ancestors) and a sophisticate (in this case Richard Marshall V, raised in Monte Carlo playing polo in spats and a monocle)? Richard meets up with some Americans abroad who can't believe he's an American too. He's invited to sail with them to Galveston and then head for Hopi land in Arizona. Little does Richard know that he's stumbled onto a...",Adventure
 The Parson's Widow ,"A young man is elected by a small village to be its parson. As part of his duties, he is required to marry the widow of the parson before him. This poses two problems--first, the widow is old enough to be his grandmother, and second, he is already engaged to another woman.  - Written bypage8701 ",Horror
 The Spiders - The Diamond Ship ,"When last we saw Kay Hoog (millionaire adventurer, courageous hunk), he’d been beset with tragedy. Having escaped an ancient Incan city by the skin of his gleaming teeth, Hoog looked forward to a few years of settled life with his (amicably) captured Incan lovely, Naela. But the past struck quickly. Hoog’s arch-nemesis, the homicidal femme Lio Sha, murdered Naela on the very grounds of Hoog’s estate, prompting him to swear revenge upon her and her criminal organization, the Spiders. Now...",Adventure
 Way Down East ,"D.W. Griffith's penchant for Victorian melodrama reached its height of expression in WAY DOWN EAST. First performed in 1898, Lottie Blair Parker's play was one of the most successful stageworks ever written, a theatrical chestnut, heavy with sentiment, that cried out for the touch of the master. Griffith captured the appeal of Parker's original, while embossing it with devices borrowed from other popular melodramas, such as the climactic chase across an ice floe (inspired by stage adaptations...",Drama
