title,plot,genre
Star Wars: Episode VI - Return of the Jedi,"As the Emperor himself oversees the construction of the new Death Star by Lord Darth Vader and the evil Galactic Empire, smuggler Han Solo is rescued from the clutches of the vile gangster Jabba the Hutt by his friends, Luke Skywalker, Princess Leia and Chewbacca. Leaving Skywalker Jedi training with Yoda, Solo returns to the Rebel Fleet to prepare for to complete his battle with the Empire itself. During the ensuing fighting the newly returned Skywalker is captured by Vader. Can the Rebels,...",Action
Vacation,"Follows the Griswold family, Clark and Ellen along with their two children Rusty and Audrey, as they venture westward from the suburbs of Chicago to the Disneyland-like theme park, Walley World. Clark has planned the trip down the last detail, including seeing the world's largest ball of twine. However, Clark's pursuit of adventure is matched by his dimwitted bumbling, leading to a vacation his family will not soon forget.",Adventure
Risky Business,"A suburban Chicago teenager's parents leave on vacation, and he cuts loose. An unauthorised trip in his father's Porsche means a sudden need for lots of money, which he raises in a creative way.",Comedy
WarGames,"A young computer whizz kid accidentally connects into a top secret super-computer which has complete control over the U.S. nuclear arsenal. It challenges him to a game between America and Russia, and he innocently starts the countdown to World War 3. Can he convince the computer he wanted to play a game and not the real thing ?",SciFi
 Flashdance ,"Alex Owens is a female dynamo: steel worker by day, exotic dancer by night. Her dream is to get into a real dance company, though, and with encouragement from her boss/boyfriend, she may get her chance. The city of Pittsburgh co-stars. What a feeling!",Drama
 Terms of Endearment ,"Aurora and Emma are mother and daughter who march to different drummers. Beginning with Emma's marriage, Aurora shows how difficult and loving she can be. The movie covers several years of their lives as each finds different reasons to go on living and find joy. Aurora's interludes with Garrett Breedlove, retired astronaut and next door neighbor are quite striking. In the end, different people show their love in very different ways.",Comedy
Never Say Never Again,"SPECTRE agents under the command of Ernst Blofeld infiltrate a US air force base situated in the UK and steal two Tomahawk cruise missiles. When NATO is held to ransom, the British reactive their ""00"" agents and send James Bond to recapture the warheads and kill Blofeld.",Action
Trading Places,"Mortimer and Randolph Duke are commodity brokers who enjoy a little wager now and then. For the latest bet, Randolph believes they can take a common criminal and make him a successful businessman in the company. The criminal, Billy Ray, is to be given the job and home of Louis, who in turn is set up for crimes he didn't commit, to see if he resorts to crime once he's lost his rich environment and friends.",Comedy
Christine,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",Drama
Sleepaway Camp,"Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.",Horror
 Octopussy ,"When a ""00"" agent is found dead holding a Faberge egg, the British are suspicious and send James Bond to investigate. 007 discovers a connection between the priceless egg, an elaborate smuggling operation and a plot by a renegade Soviet general to instigate World War Three.",Action
 Twilight Zone: The Movie ,"Four directors collaborated to remake four episodes of the popular television series 'The Twilight Zone' for this movie. The episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control.",Fantasy
Krull,An army embarks on an immense and indescribable journey into the Black Fortress of the galaxies to subdue the planets where Krull has arranged the marriage of a Prince and Princes who are to join his alliance. English heroic fantasy film from 1983 with a fantastic score by James Horner.,Fantasy
The Right Stuff,"This epic chronicle of the seven pilots chosen to become astronauts for Project Mercury is based on the novel by Tom Wolfe. Deep in the desert during the 1950s, army test pilots courageously fought to break the sound barrier. These maverick men would stop at nothing to achieve winning speed. Led by their champion, Chuck Yeager (Sam Shepard), they caroused at the local watering hole while sharing tales of extreme sport and bravery--until the Russians successfully sent their Sputnik satellite...",Adventure
Videodrome,A sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station.,Horror
 The Big Chill ,"A seminal Thirty-Something movie in which a group of old college friends who are now all grown up and hardened by the big wide world come together for the funeral of Alex, a barely glimpsed corpse (which is played by Kevin Costner as noted in the Special Features section of the DVD), who was at one time the brightest and the best of them, and yet who never managed to achieve half as much as any of the others. The friends use the occasion to reacquaint themselves with each other and to speculate...",Comedy
