title,plot,genre
 It Happened One Night ,"Ellie Andrews has just tied the knot with society aviator King Westley when she is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter Peter Warne. Actually, Warne doesn't give her any choice: either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what (he...",Comedy
The Thin Man,"In New York, Dorothy Wynant visits her father, the inventor Clyde Wynant, with her fiancé to tell him that she is going to get married. Before traveling, her father opens the safe in his company to get some stock certificates to give as a wedding gift and realizes that his mistress Julia Wolf has stolen them. When Clyde vanishes and Julia is killed, his daughter approaches the former detective Nick Charles to investigate the mysterious disappearance. His wealthy wife Nora Charles convinces the...",Comedy
 Tarzan and His Mate ,"Harry Holt returns to Africa to head up a large ivory expedition. This time he brings his womanizing friend Marlin Arlington. Holt also harbors ideas about convincing Jane to return to London. When Holt and Arlington show Jane some of the modern clothes and perfumes they brought from civilization, she is impressed but not enough to return.",Action
 365 Nights in Hollywood , Down-on-his-luck film director Jimmie Dale takes a job at a fly-by-night acting school. He is drawn into the plans of the school's owner to bilk a wealthy young man out of the funds he has supplied to shoot a movie starring pretty student Alice Perkins. But Jimmie hopes to bilk the bilkers by actually completing the movie as ostensibly planned. Written by Jim Beaver <[email protected]> ,Comedy
 Among the Missing ,"Two young jewel thieves, Tommy and Gordon, stash their jewels on slightly dotty Aunt Martha to avoid the cops. They dupe her into helping them fence the goods. She moves in with the boys, and learns about their criminal activities. She helps reform Tommy, who is falling in love with local girl Judy. When Tommy agrees to one last job, it's up to Aunt Martha to get him out of trouble and save his burgeoning love affair with Judy.",Drama
 Anne of Green Gables ," Anne Shirley, an orphan, is adopted by farmer Matthew Cuthbert and his sister Marilla, who were expecting a boy to help with their farm work. However, they accept Anne, who quickly endears herself to them and to the local villagers. Written by Jim Beaver <[email protected]> ",Comedy
 Babes in Toyland ,"The classic comic team of Laurel & Hardy star in this light-hearted version of Victor Herbert's classic operetta about a fantasy world where toys are made and nursery-rhyme characters live. In this rendition, Stan and Ollie help save Toyland from the Bogeyman.",Comedy
 Black Moon ," A young girl who lives on a tropical island loses her parents to a voodoo sacrifice, but although she manages to escape the island, a curse is put on her. Years later, as an adult, she feels a strong compulsion to return to the island to confront her past. Her husband, her daughter and her nanny go with her, but once back on the island, the woman finds herself elevated by the locals to the stature of a voodoo goddess, and she begins her inevitable descent into madness, with disastrous results...",Horror
 Born to Be Bad ," Letty, a young woman who ended up pregnant, unmarried and on the streets at fifteen is bitter and determined that her child will not grow up to be taken advantage of. Letty teaches her child to lie, steal, cheat and anything else he'll need to be street smart. We meet Letty when Mickey is 7-1/2. Mal enters the picture when his truck and Mickey, who is hanging on to the back of a delivery truck and being pulled along the streets on his roller skates, collide. Mickey is not injured badly,...",Drama
 Bright Eyes ," When a maid is accidentally hit by a car and killed, her young orphaned daughter is forced to live with the snooty couple she used to work for. A custody battle soon ensues between an aviator who adores the little girl and the couple's crotchety Uncle Ned. Written by Daniel Bubbeo <[email protected]> ",Comedy
