title,plot,genre
Pet Sematary,"The Creeds buy a house in Ludlow, Maine. Not so far away is clear path that leads to a little Pet Sematary in the woods,which hides a mysterious Micmac Indian Burying ground. The story is about , when Louis Creed's daughter's cat Church gets killed in the road, and Jud taked Louis up to a sacred place to bury the cat, the Micmac Indian Burying Ground, and didn't come back the same, Church came back evil. And soon, and Louis's son Gage gets killed in the road, and a couple of days later after...",Horror
Road House,"Dalton is an expert ""cooler"" -- a barroom bouncer who can break up fights without getting himself killed in the process. Frank Tilghman, the owner of the Double Deuce in Jasper, Missouri, has hired Dalton away from a bar in New York City, because Tilghman needs someone who can handle the nightly outbreaks of violence at the Double Deuce, and teach the rest of the Double Deuce's bouncers how to handle it. There's even a cage protecting the bar's band from the customers. The band is led by...",Action
Major League,"An exotic dancer marries the owner of a baseball club. He does not survive the honeymoon and she is in control of his ball club. Looking at a small stadium, she wants to move to warmer climes where some new stadiums have been built, but her lease has only one escape clause, poor attendance. She fields the worst team she can find. The attitude of the owner gives the misfits and losers something to rally around and they fight back.",Comedy
Batman,"Tim Burton's BATMAN, inspired by Frank Miller's graphic novel ""The Dark Knight Returns,"" is a Gothic, Wagnerian treatment of the Batman mythos that explains the origins of Batman (Michael Keaton) and his nemesis, the maniacal Joker (a ripe Jack Nicholson).Gotham City is a sunless, ominous haven for criminals, held in the corrupt grip of crime boss Carl Grissom (the ever-magnetic Jack Palance), and terrorized by a sadistic vandal and murderer known as The Joker. But it isn't long before a...",Action
Field of Dreams,"Iowa farmer Ray Kinsella hears a voice in his corn field tell him, ""If you build it, he will come."" He interprets this message as an instruction to build a baseball field on his farm, upon which appear the ghosts of Shoeless Joe Jackson and the other seven Chicago White Sox players banned from the game for throwing the 1919 World Series. When the voices continue, Ray seeks out a reclusive author to help him understand the meaning of the messages and the purpose for his field.",Drama
Heathers,"A girl who half-heartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics.",Comedy
The Karate Kid Part III,"Kreese, his life in tatters after his karate schools was defeated by Daniel and Mr Miyagi, visits Terry, a friend from Vietnam. Terry is a ruthless business man and a martial arts expert, and he vows to help Kresse take revenge on Daniel and Mr Miyagi.",Action
Dead Poets Society,"Painfully shy Todd Anderson has been sent to the school where his popular older brother was valedictorian. His room-mate, Neil, although exceedingly bright and popular, is very much under the thumb of his overbearing father. The two, along with their other friends, meet Professor Keating, their new English teacher, who tells them of the Dead Poets Society, and encourages them to go against the status quo. Each, in their own way, does this, and are changed for life.",Drama
Back to the Future Part II,"The second part of the trilogy begins as Doc, Marty and Jennifer take the time-traveling DeLorean into the year 2015 to straighten out the future of the McFly family. But Biff Tannen steals the time machine and gives his younger self a book containing 50 years of sports statistics, which the young Biff uses to amass an enormous gambling fortune and transform idyllic Hill Valley into a living hell. To restore the present, Doc and Marty must return to the events of their previous adventure in...",Adventure
The Abyss,"After a nuclear submarine mysteriously sinks in a remote part of the ocean floor, a team of divers on a prototype underwater oil rig are pressed into service by the U.S. Navy in a rescue attempt. When a hurricane cuts off contact between the surface and the underwater depths, the crew begin to see evidence of a strange, possibly alien intelligence at work. While chief Bud Brigman (Ed Harris) bickers with his ex-wife and boss (Mary Elizabeth Mastrantonio), the Navy commander begins to grow...",Adventure
