title,plot,genre
The Shining,"Jack Torrance (Jack Nicholson) becomes the caretaker of the Overlook Hotel in up in the secluded mountains of Colorado. Jack, being a family man, takes his wife (Shelley Duvall) and son (Danny Lloyd) to the hotel to keep him company throughout the long, isolated nights. During their stay, strange things occur when Jack's son Danny sees gruesome images powered by a force called 'the shining' and Jack is heavily affected by this. Along with writer's block and the demons of the hotel haunting him,...",Horror
Star Wars: Episode V - The Empire Strikes Back,"After receiving a vision from Obi-Wan Kenobi and fleeing the ice world of Hoth with his friends after an Imperial attack, Luke Skywalker travels to the marsh planet of Dagobah, where he is instructed in the ways of the Force by the legendary Jedi master Yoda. Meanwhile, Han Solo and Princess Leia make their way to planet Bespin, where they are greeted by Han's old friend, a shifty gambler named Lando Calrissian. Ambushed by the Empire shortly after their arrival, Han and his friends are...",Action
 The Blue Lagoon ,"Two young children are swept up on a desert island after a shipwreck. The film follows them as they grow up and become more mature, without the intervention of grown ups.",Adventure
The Blues Brothers,"After the release of Jake Blues from prison, he and brother Elwood go to visit the old home where they were raised by nuns. They learn the church stopped its support and will sell the place to the education authority, and the only way to keep the place open is if the $5000 tax on the property is paid within 11 days. The brothers want to help and decide to put their blues band back together and raise the the money by staging a big gig. As they set off on their ""mission from god"" they seem to...",Action
Airplane!,"This is a spoof of the airport disaster movies. When the crew of an airplane are struck by some form of virus, the fate of the passengers depends on an ex-war pilot who is the only one able to land the plane safely! The passengers represent a selection of interesting wacky characters who seem to take every word for its literal meaning.",Comedy
Flash Gordon,"A football player and his friends travel to the planet Mongo and find themselves fighting the tyrant, Ming the Merciless, to save Earth.",Action
Friday the 13th,"Despite repeated warnings to stay away, a group of fun-loving but none-too-bright teenagers set out to reopen the eerie Camp Crystal Lake, which closed 20 years earlier after a series of bizarre and unexplained deaths. Now someone is lurking in the woods, spying on the happy campers, and plotting a gory, grisly revenge on those who would disturb the camp's slumber.",Horror
 Cannibal Holocaust ,"An anthropologist heads a rescue party into the South American jungle to find a missing film team making a documentary on cannibal tribes but can only return with their footage, which reveals their crueler intentions.",Adventure
Caddyshack,"Comical goings on at an exclusive golf club. All the members are wealthy and eccentric, and all the staff are poor and slightly less eccentric. The main character is 'Danny'; he's a caddy who will do almost anything to raise money to go to college. There are many subplots, including the assistant green keeper's pursuit of a cute (obviously stuffed) gopher.",Comedy
 Popeye ,The comic strip and animated sailor hero comes to life in this meticulous live action production that looks at the origins of Popeye and his battle against arch-rival Bluto. Nearly all the characters from the strip are reproduced here.,Adventure
Superman II,"Superman agrees to sacrifice his powers to marry Lois, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.",Action
 Ordinary People ,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",Drama
The Fog,"The Centenary of the small sea town, Antonio Bay, is approaching. While the townsfolk prepare to celebrate, the victims of the crime that founded the town rise from the sea to claim retribution. Under cover of the fog, they carry out their vicious attacks, searching for what is rightly theirs.",Horror
 Nine to Five ,"Frank Hart is a pig. He takes advantage in the grossest manner of the women who work with him. When his three assistants manage to trap him in his own house they assume control of his department and productivity leaps, but just how long can they keep Hart tied up?",Comedy
 Heaven's Gate ,"Michael Cimino's bleak anti-western based on events in 1890s Wyoming. Sheriff James Averill attempts to protect immigrant farmers from wealthy cattle interests, and also clashes with a hired gun, Nathan Champion, over the woman they both love, Ella Watson. Both men find themselves questioning their roles in the furious conflict between wealthy landowners and European immigrants attempting to build new lives on the American frontier, which culminates in a brutal pitched battle.",Action
 Cheech and Chong's Next Movie ,"Cheech must deal with losing his job, his angry neighbor, and trying to score with sexy Donna. Meanwhile, Chong meets Cheech's cousin Red and the two have a wild time in Hollywood with a big bag of buds and a cool Ferrari. Along the way they meet everyone from Pee Wee Herman to really cool aliens.",Comedy
 Prom Night ,"For six long years, Hamilton High School seniors Kelly, Jude, Wendy, and Nick have been hiding the truth of what happened to ten-year-old Robin Hammond the day her broken body was discovered near an old abandoned convent. The foursome kept secret how they taunted Robin - backed her into a corner until, frightened, she stood on a window ledge... and fell to her death. Though an accident, the then-twelve-year-olds feared they'd be held responsible and vowed never to tell. But someone else was...",Horror
 Battle Beyond the Stars ,"A farm-boy sets out to recruit mercenaries to defend his peaceful planet, which is under threat of invasion by an evil tyrant and his armada. Roger Corman's post Star Wars take on The Seven Samurai.",Action
 Altered States ,"A research scientist believes other states of consciousness are as real as everyday reality. Using sensory deprivation and hallucinogenic drugs, he explores these altered states and endures experiences that make madness seem a blessing.",Drama
 The Gods Must Be Crazy ,"Misery is brought to a small group of Sho in the Kalahari desert in the form of a cola bottle. In his quest to throw the evil object over the edge of the earth, Xixo encounters Western ""civilization,"" a haphazard doctor and a tyranical despot.",Action
Urban Cowboy,"Bud Davis is a country boy who moves to the city to visit his uncle. He starts hanging out at Gilley's, owned by Mickey Gilley himself. He takes a job at the refinery where his uncle works. He also meets Sissy, a cowgirl, and they fall in love and suddenly get married. And then their marriage is shattered when Bud sees Sissy allegedly seeing con man Wes, who teaches her how to ride the mechanical bull...and plans to rob Gilley's. When a bull-riding contest is announced, Bud decides to sign up....",Drama
 Stir Crazy ,Skip and Harry are framed for a bank robery and end up in a western prison. The two eastern boys are having difficulty adjusting to the new life until the warden finds that Skip has a natural tallent for riding broncos with the inter-prison rodeo coming up.,Comedy
 Used Cars ,"When elderly Luke Fuchs (Jack Warden), owner of the struggling New Deal Used Car lot dies of a heart attack, hot-shot salesman (and aspiring senator) Rudy Russo (Kurt Russell), decides to save the property from falling into the hands of Luke's ruthless younger brother and used-car rival Roy L. Fuchs (also Warden).",Comedy
 Xanadu ,"The Greek muses incarnate themselves on Earth to inspire men to achieve. One of them, incarnated as a girl named Kira, encounters an artist named Sonny Malone. With the help of Danny McGuire, a man Kira had inspired forty years earlier, Sonny builds a huge disco roller rink.",Fantasy
 The Final Countdown ,"In 1980, the US Navy's most powerful warship, the USS Nimitz, is caught in a storm during routine manoeuvres in the Pacific. Enveloped by a strange green light, the ship passes through a vortex and when they emerge, their communications have been cut off. The ship's Captain (Kirk Douglas) sends out a patrol and the F-14 pilots are shocked to encounter vintage Japanese warplanes.",Action
 Inferno ,"The tenants of a Manhattan apartment are terrorized by deadly spirits. Among other equally gruesome things, they are decapitated, clawed to death by cats, burned, and attacked by a knife-wielding killer.",Horror
 My Bodyguard ,"Clifford Peach (Chris Makepeace), an easygoing teenager, is finding less than easy to fit in at his new high school, where a tough-talking bully (Matt Dillon) terrorizes his classmates and extorts their lunch money. Refusing to pay up, Clifford enlist the aid of an overgrown misfit whose mere presence intimidates students and teachers alike. But their ""business relationship"" soon turns personal as Clifford and the troubled loner forge a winning alliance against their intimidators - and a very...",Comedy
