title,plot,genre
One Flew Over the Cuckoo's Nest,"McMurphy has been dating a fifteen year old (fifteen going on thirty-five) and is sentenced for a short term for contributing to the delinquency of a minor. Rather than spend his time in jail, he convinces the guards that he's crazy enough to need psychiatric care and is sent to a hospital. He fits in frighteningly well, and his different point of view actually begins to cause some of the patients to progress. Nurse Ratched becomes his personal cross to bear as his resistence to the hospital...",Drama
Jaws,"When, during the height of beach season, the town of Amity Island in Massachusetts is terrorized by attacks from a great white shark -- Martin Brody, the new chief of police must solve the problem. As the Mayor tries to avoid a panic which would deprive the town of its crucial tourist season, warnings to swimmers are avoided and more victims float to the surface.Brody eventually enlists the help of a young oceanographer and a sea-wary fisherman to hunt down and destroy the great white menace...",Adventure
 Salò o le 120 giornate di Sodoma ,"Four corrupted fascist libertines round up 9 teenage boys and girls and subject them to 120 days of sadistic physical, mental and sexual torture.",Drama
Monty Python and The Holy Grail,"The Monty Python team are at it again in their second movie. This time we follow King Arthur and his knights in their search for the Holy Grail. This isn't your average medieval knights and horses story - for a start, due to a shortage in the kingdom, all the horses have been replaced by servants clopping coconuts together!",Adventure
The Rocky Horror Picture Show,"After Janet accepts Brad's marriage proposal, the happy couple drive away from Denton, Ohio, only to get lost in the rain. They stumble upon the castle of Dr. Frank-N-Furter, a transvestite who is holding the annual convention of visitors from the planet Transsexual. Frank-N-Furter unveils his creation, a young man named Rocky Horror, who fears the doctor and rejects his sexual advances. When Frank-N-Furter announces that he is returning to the galaxy Transylvania, Riff Raff the butler and...",Comedy
 Barry Lyndon ,"In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love of his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.",Adventure
 Picnic at Hanging Rock ,"Valentine's Day, 1900... a beautiful day for an excursion to aboriginal holy place 'Hanging Rock', the perfect place for a school picnic. Among the young white gloved pupils of Appleyard College are senior boarders Miranda, Marion, Irma and Edith. All are properly chaperoned by headmistress Miss Appleyard. When the four girls venture off to walk to the lower slopes, distant screams are heard...",Drama
 Three Days of the Condor ,"A bookish CIA researcher finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.",Drama
" Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles ","A lonely widowed housewife does her daily chores, takes care of her apartment where she lives with her teenage son, and turns the occasional trick to make ends meet. Slowly, her ritualized daily routines begin to fall apart.",Drama
 The Eiger Sanction ,"A classical art professor and collector, who doubles as a professional assassin, is coerced out of retirement to avenge the murder of an old friend.",Action
 The Man Who Would Be King ,The Man Who Would Be King is an adventure film from John Huston starring Sean Connery and Michael Caine. The film is based on the novel by Rudyard Kipling and describes the history of two adventurers in British Indian at the end of the 19th Century.,Action
Death Race 2000,"In a boorish future, the government sponsors a popular, but bloody, cross-country race in which points are scored by mowing down pedestrians. Five teams, each comprised of a male and female, compete using cars equipped with deadly weapons. Frankenstein, the mysterious returning champion, has become America's hero, but this time he has a passenger from the underground resistance.",Action
 Nashville ,"Over the course of a few hectic days, numerous interrelated individuals prepare for a political convention as secrets and lies are surfaced and revealed.",Drama
 Shampoo ,"In this farcical satire of 60s sexual practices, Warren Beatty is a hairdresser who simply can't resist the women he glamorizes. They can't resist him either, and unfortunately they are all linked somehow. Beatty's freewheeling and funny escapades with three of his lovers culminate in an election night party (Nixon wins) which all three attend, along with another older, richer man who is married to one of Beatty's conspirators, and whom Beatty happens to be soliciting for startup funds for his...",Drama
 Profondo rosso ,"Deep Red (original title Profondo rosso; also known as The Hatchet Murders) is a 1975 Italian giallo film, directed by Dario Argento and co-written by Argento and Bernardino Zapponi. It was released on 7 March 1975. It was produced by Claudio and Salvatore Argento, and the film's score was composed and performed by Goblin. It stars David Hemmings as a music teacher who investigates a series of murders performed by a mysterious figure wielding a hatchet. Although the film was not a financial...",Horror
 The Stepford Wives ,"The urban aspirant photographer Joanna Eberhart moves from Manhattan to Stepford, Connecticut, Massachussets with her family. Her husband Walter Eberhart decided to live in a calm suburb, but Joanna did not like the neighborhood with beautiful and perfect housewives. She becomes friend of Bobbie Markowe and Charmaine Wimperis, and when they change Joanna tries to escape.",Horror
 Ilsa: She Wolf of the SS ,Ilsa is a warden at a Nazi death camp that conducts experiments on prisoners. Ilsa's goal is to prove that woman can withstand more pain and suffering than men and should be allowed to fight on the front lines,Horror
Shivers,"The residents of a suburban high-rise apartment building are being infected by a strain of parasites that turn them into mindless, sex-crazed fiends out to infect others by the slightest sexual contact.",Horror
 Les Galettes de Pont-Aven ,"Henri Serin, a sales rep in umbrellas who lives in Saumur, is bored with his life. Married to an unloving... See full synopsis »",Comedy
 The Return of the Pink Panther ,"That famous jewel, The Pink Panther, has once again been stolen and Inspector Clouseau is called in to catch the thief. The Inspector is convinced that 'The Phantom' has returned and utilises all of his resources - himself and his oriental manservant - to reveal the true identity of 'The Phantom'.",Comedy
 The Passenger ,"A melancholy, depressed, and jaded television reporter assumes the identity of a dead man while at a hotel in a north African country, not knowing that the man was a renowned arms smuggler. The newsman sees this switch as a last desperate chance to escape his old life and start anew. However, as he begins to take on the characteristics of his new persona and understand his shady involvements, the decision becomes a risky one which leads to an inevitable showdown.",Drama
 A Boy and His Dog ,"Set in the year 2024 in post-apocalyptic America, 18-year old Vic and his telepathic dog Blood are scavengers in the desolate wilderness ravaged by World War 4, where survivors must battle for food, shelter, and sexual companionship in the desert-like wasteland. Vic and Blood eke out a meager existence, foraging for food and fighting gangs of cutthroats.",Comedy
 La bête ,"The head of a failing French family thinks that fate has smiled down on him when the daughter of a wealthy man agrees to be married to his son. The daughter and her aunt then travel out to the French countryside to meet with the family, unaware that a mysterious 'beast' is stalking the vicinity.",Drama
 Supervixens ,"Clint Ramsey has to leave his job working at Martin Bormann's gas station and flee after his wife is murdered by psycho cop Harry Sledge, who tries to pin the murder on Clint. Crossing America, Clint gets sexually harassed on all sides by various voluptuous nymphomaniacs, and it all ends in a literally explosive climax.",Comedy
 Hard Times ,"In the depression, Chaney, a strong silent streetfighter, joins with Speed, a promoter of no-holds-barred street boxing bouts. They go to New Orleans where Speed borrows money to set up fights for Chaney, but Speed gambles away any winnings.",Drama
 Inserts ,"A young, once-great Hollywood film director refuses to accept changing times during the early 1930s, and confines himself to his decaying mansion to make silent porn flicks.",Comedy
 Escape to Witch Mountain ,"Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.",Fantasy
 Hababam sinifi ,"Lazy, uneducated students mostly coming from money, share a very close band. They live together in the dormitory of this private highschool, where they daily plan their latest pranks on teachers or the other classes. When a new and obviously strict headmaster arrives, the students naturally try to overthrow him. A comic war of nitwits follows.",Comedy
 Deruzu uzâra ,"A military explorer meets and befriends a Goldi man in Russia’s unmapped forests. A deep and abiding bond evolves between the two men, one civilized in the usual sense, the other at home in the glacial Siberian woods.",Adventure
Mahogany,"Tracy, an aspiring designer from the slums of Chicago puts herself through fashion school in the hopes of becoming one of the world's top designers. Her ambition leads her to Rome spurring a choice between the man she loves or her newfound success.",Drama
 92 in the Shade ,"A young drifter returns to his home in Key West, Florida and attempts to open a fishing charter business, provoking a dangerous feud with a rival fishing sea captain.",Drama
 Ace of Hearts ,"A writer who has failled profesionally and overcoming an emotional crisis makes a drastic decision during a poker game, he bets his life.",Thriller
 Against a Crooked Sky ,"The eldest daughter of a pioneer family is kidnapped by a mysterious Indian tribe and the eldest son pursues. In order to win back his sister's freedom, he must sacrifice his own life by passing the test of ""Crooked Sky"" and shield his sister from an executioner's arrow. Along the way, he recruits a broken down, drunk prospector to help him track down the unknown tribe and rescue his sister",Family
