title,plot,genre
The Bride of Frankenstein,"Bride of Frankenstein begins where James Whale's Frankenstein from 1931 ended. Dr. Frankenstein has not been killed as previously portrayed and now he wants to get away from the mad experiments. Yet when his wife is kidnapped by his creation, Frankenstein agrees to help him create a new monster, this time a woman.",Comedy
 The 39 Steps ,"A man in London tries to help a counterespionage agent. But when the agent is killed and he stands accused, he must go on the run to both save himself and also stop a spy ring trying to steal top secret information.",Comedy
Mutiny on the Bounty,"Fletcher Christian successfully leads a revolt against the ruthless Captain Bligh on the HMS Bounty. However, Bligh returns one year later, hell bent on avenging his captors.",Adventure
 Les Misérables ," Jean Valjean, a Frenchman of good character and great strength, is convicted of stealing a loaf of bread, an act that sets in motion a lifetime of misery for Valjean, as he is pursued by the uncompromising and brutal lawman Javert. Written by Jim Beaver <[email protected]> ",Drama
 A Feather in Her Hat ,"In 1925 London, middle-aged, widowed shopkeeper Clarissa Phelps (Pauline Lord) pities genteel, but homeless drunkard Captain Randolph Courtney (Basil Rathbone) and takes him in. When Courtney corrects the lower-class accent and grammar of her son Richard, a germ of an idea is born. Richard benefits from Courtney's tutelage as he grows up. Ten years later, on Richard's twenty-first birthday, Clarissa makes a startling announcement. She is not his mother, but was merely hired to raise him for his...",Drama
 A Midsummer Night's Dream ," Theseus, Duke of Athens, is going to marry Hyppolyta, Queen of the Amazons. Demetrius is engaged with Hermia, but Hermia loves Lysander. Helena loves Demetrius. Oberon and Titania, of the kingdom of fairies have a slight quarrel about whether or not the boy Titania is raising will join Titania's band or Oberon's, so Oberon tries to get him from her by using some magic. But they're not alone in that forest.Lysander and Hermina have there a rendezvous, Helena and Demetrius are...",Comedy
 A Night at the Opera ,"The Marx Brothers take on high society. Two lovers who are both in opera are prevented from being together by the man's lack of acceptance as an operatic tenor. Pulling several typical Marx Brothers' stunts, they arrange for the normal tenor to be absent so that the young lover can get his chance.",Comedy
 A Tale of Two Cities ,"The exciting story of Dr. Manette, who escapes the horrors of the infamous Bastille prison in Paris. The action switches between London and Paris on the eve of the revolution where we witness 'the best of times and the worst of times' - love, hope, the uncaring French Aristocrats and the terror of a revolutionary citizen's army intent on exacting revenge.",Drama
 Alibi Bye Bye ,"The story, if you want to call it that is about a husband who tells his wife he's going hunting but actually sneaks off to fool around in Atlantic City. While the wife, says she's going to Washington D.C. but is also sneaking off the Atlantic City. once there the husband goes to a scenic photographer who fakes pictures to cover for straying spouses. Later the pictures are delivered to the hotel where all parties literally run into each other!",Comedy
 Alice Adams ,"In the lower-middle-class Adams family, father and son are happy to work in a drugstore, but mother and daughter Alice try every possible social-climbing stratagem despite snubs and embarrassment. When Alice finally meets her dream man Arthur, mother nags father into a risky business venture and plans to impress Alice's beau with an ""upscale"" family dinner. Will the excruciating results drive Arthur away?",Comedy
 An Inn in Tokyo ,"Kihachi, an unemployed worker, wanders around the industrial flatlands of Tokyo's Koto district with his two young sons, Zenko and Masako. He is unable to find a job and has to rely on his sons catching stray dogs to earn reward money for their meals. As days go by, Kihachi and the boys no longer have enough money to stay at an inn for the night. Luckily for him, he encounters an old friend, Otsune, who finds him a job and allows them to stay at her eatery house.",Drama
 Barbary Coast ,"Mary Rutledge arrives from the east, finds her fiance dead, and goes to work at the roulette wheel of Louis Charnalis' Bella Donna, a rowdy gambling house in San Francisco in the 1850s. She falls in love with miner Carmichael and takes his gold dust at the wheel. She goes after him, Louis goes after her with intent to harm Carmichael.",Adventure
 Black Sheep ,On a cruise ship a professional gambler comes to the aid of a young man victimized by a jewel thief. The young man turns out to be his son.,Drama
 Bonnie Scotland ," Stan and Ollie stowaway to Scotland expecting to inherit the MacLaurel estate. However Stan's inheritance amounts to a set of bagpipes and a snuff box. The boys are tricked into enlisting in the army and are posted to India where the heiress to the MacLaurel estate has moved to be near her guardian. Her Scottish sweetheart Allan also enlists. The boys are ""volunteered"" by the Sergeant (Finlayson) to impersonate officers at the palace of Mir Jutra and foil a plot to murder the...",Comedy
 Born for Glory ," A British ship is sunk after an engagement with a German vessel, and the survivors are picked up by the German ship, which has been damaged. When it pulls into the bay of a deserted island to make repairs, one of the British survivors, Seaman Brown, steals a rifle and escapes from the ship, his plan being to try picking off the crew from various spots on the island and delay the ship's repairs long enough for a British vessel to arrive and give battle. Written by [email protected] ",Action
 Boys Will Be Boys ,"Alec Smart, who is engaged teaching in a prison, applies for the job of headmaster at a nearby public school to replace the previous headmaster who has been convicted of writing forged cheques and has just been sent to prison. Smart appeals to the Governor to write him a good reference which he pretends to. Afterwards he writes his real recommendation which is very negative about Smart's talents. The trustee who works as the Governor's secretary, Faker Brown, ""accidentally"" gets the two letters...",Comedy
 Brewster's Millions ," Jack Brewster is a pennyless English lad who learns that he has inherited 6 million pounds sterling from a recently deceased relative. But soon learns that he must spend 500,000 pounds in 60 days to inherit the rest of the money, or forfeit the entire inheritance. Written by Matthew Patay ",Comedy
 Captain Blood ,"Set in 17th Century England, Dr. Peter Blood is convicted of treason for suckling the wounds of a rebel to the King. He is sentenced to death, but is instead shipped to Port Royal were he is sold into slavery. Purchased for 20 pounds by the beautiful Arabella Bishop, he soon befriends a man convicted for debt and persuades him to by a small boat for the purpose of his escape. During an attack by Spain, the boat is sunk so the slaves steal the Spaniard ship and thus is born Captain Blood. After...",Action
 Chandu on the Magic Island ,"On the mystic island of Lemuria, the cult of Ubasti seek the Egyptian Princess Nadji to sacrifice so that their goddess Ossana, whose soul resides in Nadji's body, may be resurrected by Black Magic. Nadji is located in the Far East port of Suva, but shielded by the White Magical powers of Frank Chandler, an American raised by Eastern mystics who is also known as Chandu. When Chandu takes a voyage alone, however, the evil Voice of Ubasti is able to magically spirit her to Lemuria, where Black...",Fantasy
