title,plot,genre
 Damn Yankees! ,Film adaptation of the George Abbott Broadway musical about a Washington Senators fan who makes a pact with the Devil to help his baseball team win the league pennant.,Comedy
 Gigi ,"A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor (Louis Jourdan) in Paris offers them all to Gigi (Leslie Caron). But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy.",Comedy
The Fly,"Scientist Andre Delambre becomes obsessed with his latest creation, a matter transporter. He has varying degrees of success with it. He eventually decides to use a human subject, himself, with tragic consequences. During the transferance, his atoms become merged with a fly, which was accidentally let into the machine. He winds up with the fly's head and one of it's arms and the fly winds up with Andre's head and arm. Eventually, Andre's wife, Helene discovers his secret and must make a decision...",Horror
 The Vikings ,"Hollywood legends Kirk Douglas, Tony Curtis, Ernest Borgnine and Janet Leigh dazzle in this epic chronicle of brutal rivalry and bloodthirsty ambition. Roaring through the ninth century with powerful performances and brilliant visual drama, The Vikings is a riveting spectacle of brutal action! Bitter hatred divides two brothers. Prince Einar is the son and heir of a savage Viking chieftain. Prince Eric is his unknowing half-brother, the b**tard offspring of Einar's father and an English queen....",Action
 Cat on a Hot Tin Roof ,"Brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, Maggie. His reunion with his father, Big Daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son.",Drama
 The Big Country ,"Gregory Peck stars as a sea captain who moves way out West to marry Carroll Baker and become part of the ranch owned by her father (Charles Bickford). But he discovers that daddy's top hand (Charlton Heston) carries a torch for Baker and doesn't particularly like Peck stepping into his place. Peck also finds himself caught in the midst of a power struggle between Bickford and his surly neighbor, Burl Ives (and his reprehensibly bullying son, Chuck Connors). This long, sprawling tale works...",Drama
 The 7th Voyage of Sinbad ,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",Family
 The Hidden Fortress ,"During a civil war in 16th-century feudal Japan, two cowardly farmers (Minoru Chiaki and Kamatari Fujiwara) stumble upon Makabe (Toshir� Mifune), a fierce army general. Escaping from hostile territory, General Makabe embarks on a mission to rescue both Yukihime (Misa Uehara), the willfull princess of his ruling house, and the royal fortune. In the selfish hopes of finding the gold, the two misfits accompany the hardened soldier through dangerous mountain passes.",Adventure
 Horror of Dracula ,"After Jonathan Harker attacks Dracula at his castle (apparently somewhere in Germany), the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",Horror
 Dunkirk ,"A British Corporal in France finds himself responsible for the lives of his men when their officer is killed. He has to get them back to Britain somehow. Meanwhile, British civilians are being dragged into the war with Operation Dynamo, the scheme to get the French and British forces back from the Dunkirk beaches. Some come forward to help, others were less willing.",Drama
 A Night to Remember ,"On April 10th, 1912, RMS Titanic sailed from Southampton on her maiden voyage. On her fourth night at sea she struck an iceberg and sank with the loss of 1,500 passengers and crew. The film faithfully depicts the drama, heroism and horror of the night the unsinkable sank.",Action
 Ice-Cold in Alex ,A group of army personnel and nurses attempt a dangerous and arduous trek across the deserts of North Africa during the second world war. The leader of the team dreams of his ice cold beer when he reaches Alexandria,Drama
 Auntie Mame ,"Ten-year-old orphan Patrick Dennis has come to live with his nearest relative and in the high times ahead, he's not going to believe his luck. Nor will you, because Patrick's relation is played by one of Hollywood's grandest dames. Reprising her Broadway triumph, Rosalind Russell won her fourth Oscar nomination and third Golden Globe Award as the marvelous madcap who lives life to the hilt. Auntie Mame brings to bubbly life the mayhem Mame and her cronies create while guiding Patrick's...",Comedy
 A Gift for Heidi ," This movie is about one summer holiday in the life of the famous children's book character Heidi, the orphan girl who lives with her grandfather (whom Heidi, like everybody else including the cast list, calls ""Alm Uncle"") on the outskirts of a small village in the Alps. Heidi has a gift of three carved wooden figures made by a craftsman neighbour: Caspar, Melchior and Balthazar. However, rather than gold, frankincense, and myrrh, her grandfather and the village doctor gradually...",Family
 A Matter of Dignity ," During one of her parents many parties, Chloe learns they're bankrupt. She's being courted by Niko, a wealthy Greek American, so she decides to charm him. He's quickly captivated. That night, she also meets the masculine Galanos and sparks fly. Niko proposes, Chloe accepts, Galanos tries to change her mind. Her father wants to disclose their finances to Niko, her mother argues against it as a matter of dignity. The family's long-time servant must care for her son,...",Drama
