title,plot,genre
 Così fan tutte ,"Diana is happily married to Paolo but due to her wild passion for sex, she regularly winds up in short lived erotic adventures, which she doesn't keep hidden from Paolo. On the contrary: by telling him, their sexual relationship is fueled with fresh impulses. When Diana experiences a stormy affair with the poet Alphonse, Paolo gets jealous after all and rejects Diana, who then goes head first in to a wild orgy of sexual excess with her sister and some friends.",Comedy
My Cousin Vinny,"Two teenage boys from New York are travelling down south when a series of coincidences lands them in jail charged with first degree murder. They can't afford the $50K for an attorney so they call the lawyer cousin of one of the boys. Vinny is a stereotypical New Yorker who is initially a complete disaster, but can he get them off the hook ?",Comedy
Batman Returns,"Batman faces a new villain, The Penguin, who is warped and deformed - but violently seeks acceptance by Gotham society. Penguin is joined in his evil plot by crooked businessman Max Schreck who is coerced into helping Penguin become the Mayor of Gotham.Meanwhile, Schreck's secretary, Selina Kyle is thrown from the top of a building and is transformed into Catwoman - a mysterious woman with a similar dual-personality to that of Batman. While Batman is fighting Schreck and Penguin, he struggles...",Action
Dracula,"Vlad the Impaler (Gary Oldman), a count and fierce warrior, goes off to fight in the Crusades. Falsely hearing of his death, his beloved wife Elisabeta kills herself. Upon returning home and finding her, Vlad renounces God and becomes Count Dracula, embracing Satan in exchange for immortality. Flash forward to 1897 London. Jonathan Harker (Keanu Reeves) leaves fianc&#233e Mina (Winona Ryder) and journeys to Transylvania to meet Count Dracula (Gary Oldman) to complete a real estate transaction....",Drama
 Scent of a Woman ,"Frank is a retired Lt Col in the US army. He's blind and impossible to get along with. Charlie is at school and is looking forward to going to university; to help pay for a trip home for Christmas, he agrees to look after Frank over thanksgiving. Frank's niece says this will be easy money, but she didn't reckon on Frank spending his thanksgiving in New York.",Drama
The Last of the Mohicans,"British and French troops do battle in colonial America, with aid from various native American war parties. The British troops enlist the help of local colonial militia men, who are reluctant to leave their homes undefended. A budding romance between a British officer's daughter and an independent man who was reared as a Mohawk complicates things for the British officer, as the adopted Mohawk pursues his own agenda despite the wrath of different people on both sides of the conflict.",Action
A League of Their Own,"In the farm of Oregon Dottie Henson and Kit Keller are working on the farm. Sisters that do love each other, except when it comes to baseball. Kit wants to play in the league but is upset to hear that it is Dottie who is chosen to play for the AAPGL. (All American Pro Girls League) Dottie refuses to play unless Kit can come along. AAPGL was only made because of the World War II and all of the man were in the war. Along the way to the stadium they meet Marla Hooch who is a great hitter, but to...",Comedy
The Mighty Ducks,"Gordon Bombay, a hotshot lawyer, is haunted by memories of his childhood, when, as the star player in his champion hockey team, he lost the winning goal in a shootout, thereby losing the game, and the approval of his coach. When the court orders him to coach a peewee hockey team, the worst in the league, Gordon is at first very reluctant. However, he eventually gains the respect of the kids and teaches them how to win, gaining a sponsor on the way and giving the team the name of The Ducks. In...",Action
Under Siege,"The legendary U.S. battleship, the U.S.S. Missiouri is going to be decommissioned. But the worst has happened, terrorists have taken over the ship and are planning to sell the nuclear arsenal aboard. Now, only one man stands in the way A ex- Navy SEAL turned cook, Casey Ryback (Steven Seagal).",Action
 Pet Sematary II ,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",Action
Alien 3,"ALIEN 3, picks up almost directly after the events in ALIENS, finding Ripley (Sigourney Weaver) frozen in suspended animation as her ship crashes on Fiorina 161, a prison planet. When awakened by the prison's staff, she discovers that she is the sole survivor of her crew. Trapped on a barren planet with convicts and no weapons of any kind, Ripley soon realizes that an alien was also on the ship and has survived. As the savage creature begins to massacre inmates, Ripley bands together with the...",Action
Wayne's World,"Wayne is still living at home. He has a world class collection of name tags from jobs he's tried, but he does have his own public access TV show. A local station decides to hire him and his sidekick, Garth, to do their show professionally and Wayne & Garth find that it is no longer the same. Wayne falls for a bass guitarist and uses his and Garth's Video contacts to help her career along, knowing that Ben Oliver, the sleazy advertising guy who is ruining their show will probably take her...",Comedy
The Bodyguard,"A pop singer has been receiving threatening notes, and her manager hires a bodyguard known for his good work. The bodyguard ruffles the singer's feathers and most of her entourage by tightening security more than they feel is necessary. The bodyguard is haunted by the fact that he was on Reagan's secret service staff but wasn't there to prevent the attack by Hinckley. Eventually the bodyguard and the singer start an affair, and she begins to believe his precautions are necessary when the...",Drama
 Patriot Games ,"Jack Ryan, the hero of Tom Clancy's techno-thriller series, returns in the sequel to _The Hunt for Red October_. Ryan is on vacation in England when he spoils an assassination attempt on an important member of the Royal Family. Ryan gets drawn back into the CIA when the same splinter faction of the IRA targets him and his family.",Action
Home Alone 2: Lost in New York,"Once again, the McCallister family is off on their Christmas Vacation -- this time to Florida. But Kevin wanders off at the airport and ends up on a plane bound for New York City, instead of arriving with his family in Florida.Upon arrival, he checks himself in at The Plaza and sets out to enjoy himself in the city with his father's credit card. He checks out the biggest toystore in the city and finds out that Harry and Marv - the bungling burglars that Kevin previously foiled - are planning...",Adventure
 School Ties ,"After receiving a scholarship to an exclusive pre school, working-class teen David Greene becomes a star athlete and wins the attention of a beautiful debutante. But the ties of his newfound friendships are broken when a student reveals the secret David has tried to conceal- he is Jewish. Now David must take the most important stand of his life, one that will touch the lives of many.",Drama
Army Of Darkness,"In the third film of ""The Evil Dead"" series, our gun-totting, chainsaw-handed hero, Ash (Bruce Campbell), has been transported to England in the 13th century where he has been prophesized as the one who will find the Necronomicon, the Book of the Dead, and deliver the people from the terrors of the Deadites, who quest for the book, too. But he is mistaken as a spy from a rival kingdom and forced to fight two Deadites before the people find out what he is here for. He also falls for a woman...",Comedy
Sister Act,"A Vegas singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV. This alerts the mob to her whereabouts, and the chase is back on.",Comedy
 Bitter Moon ,"British couple Fiona and Nigel Dobson are sailing to Istanbul en route to India. They encounter a beautiful French woman, and that night Nigel meets her while dancing alone in the ship's bar. Later he meets her crippled American husband Oscar, who tells him their story. While living in Paris for several years trying to be a writer, he becomes obsessed with a woman he met by chance on a bus. He tracks her down and they start a steamy love affair. Soon Oscar finds himself enslaved body and soul...",Drama
 Death Becomes Her ,"Helen, a writer, and Madeline, an actress, have hated each other for years. Madeline is married to Ernest, who was once Helen's fiance. After she recovers from a mental breakdown, Helen vows revenge by stealing back Ernest and plotting to kill Madeline. Both rivals have secretly drunk a miracle cure for aging; they accidentally discover, when each tries to eliminate the other, that they have become immortal and that ""life"" will never be the same again.",Comedy
Beethoven,"The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.",Comedy
Candyman,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",Horror
Buffy the Vampire Slayer,"Buffy thinks very highly of her keen fashion-sense. In fact, fashion, cheerleading, movies and parties are all she ever thinks about. Then one day, Merrick approaches her; telling her she has a specific mission in life - killing vampires. What good is her ""keen fashion-sense"" in her new daily tasks?",Action
 Glengarry Glen Ross ,"Times are tough in a Chicago office; the salesmen (Shelley Levene, Ricky Roma, Dave Moss, and George Aaronow) are given a strong incentive by Blake to succeed in a sales contest. The prizes? First prize is a Cadillac Eldorado, second prize is a set of steak knives, third prize is the sack! There is no room for losers in this dramatically masculine world; only ""closers"" will get the good sales leads. There is a lot of pressure to succeed, so a robbery is committed which has unforseen...",Drama
 Far and Away ,"Joseph Donnelly, a young Irishman facing property eviction after his father's death, decides to take revenge on Daniel Christie, his landlord. Instead of killing Christie, however, he is injured and sentenced to a duel with Christie's arrogant manager, Stephen Chase, Christie's manager. Meanwhile, Shannon, Daniel's daughter, is growing dissatisfied with the traditional views of her parents' generation and longs to be modern. She makes her plans to leave for America, and with her help, Joseph is...",Adventure
Braindead,"A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors.",Comedy
 Single White Female ,"When a 'Single White Female' places an ad in the press for a similar woman to rent a room (to replace the boyfriend she's just left), all the applicants seem weird. Then along comes a level headed woman who seems to be just right. The new lodger has a secret past which haunts her.",Drama
Universal Soldier,"An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",Action
Encino Man,"High school misfits Stoney and Dave discover a long-frozen primeval man from the past in their back yard. But the thawed-out Link, as the boys have named him, quickly becomes a wild card in the teens' already zany Southern California lives. After a shave and some new clothes, Link's presence at school makes the daily drudgery a lot more interesting.",Comedy
Newsies,"A week in the life of the exploited, child newspaper sellers in turn-of-the-century New York. When their publisher, Joseph Pulitzer, tries to squeeze a little more profit out of their labours, they organize a strike, only to be confronted with the Pulitzer's hard-ball tactics.",Drama
A River Runs Through It,"Academy Award®-winner Robert Redford (Best Director, Ordinary People, 1980) captures the majesty of the Montana wilderness and the strength of the American family in this acclaimed adaptation of Norman Maclean's classic memoir. Craig Sheffer stars as the young Norman, and Brad Pitt stars as his brother Paul, an irresistible daredevil driven to challenge the world. Growing up, both boys rebel against their stern minister father. While Norman channels his rebellion into writing, Paul descends a...",Drama
 White Men Can't Jump ,"Billy and Sydney think they're the best basketball hustlers in town, so when they join forces, nothing can stop them, except each other. To add to their problems, Billy owes money and is being chased by a pair of gangster types.",Comedy
 Of Mice and Men ,"Based on John Steinbeck's 1937 classic tale of two travelling companions, George and Lennie, who wander the country during the Depression, dreaming of a better life for themselves. Then, just as heaven is within their grasp, it is inevitably yanked away. The film follows Steinbeck's novel closely, exploring questions of strength, weakness, usefulness, reality and utopia, bringing Steinbeck's California vividly to life.",Drama
 The Hand That Rocks the Cradle ,"Peyton Flanders seemed to be the perfect nanny, but secretly she was out to wreck the lives of the family she was supposed to be helping. Before becoming the nanny, Peyton had a miscarriage, and blamed it on Claire (the mother). Claire suspects nothing, having never met Peyton before.",Drama
 The Player ,A studio executive is being blackmailed by a writer whose script he rejected but which one? Loaded with Hollywood insider jokes.,Comedy
 The Cutting Edge ,"Two former Olympians, one a figure skater and the other a hockey player, pin their hopes of one last shot at Olympic glory on one another. That is, of course, if they can keep from killing each other in the process...",Drama
 3 Ninjas ,"Each year, three brothers Samuel, Jeffrey and Michael Douglas visits their Japanese grandfather, Mori Shintaro whom the boys affectionately refer to as Grandpa, for the summer. Mori is a highly skilled in the fields of Martial arts and Ninjutsu, and for years he has trained the boys in his techniques. After an organized crime ring proves to be too much for the FBI, it's time for the 3 brother NINJAS! To use their martial arts skills, they team up to battle the crime ring and outwit some very...",Action
 Honey I Blew Up the Kid ,"Wayne Szalinski is experimenting with his equipment again, but this time for a large company. When an accident in the lab fries some circuits, he is barred from the lab. But 2 year old Adam, was unknowingly zapped during the accident. But Wayne and the family soon discover that something is definitely wrong with Adam. He starts growing, and growing, and growing, and growing...",Adventure
 Lethal Weapon 3 ,"Martin Riggs finally meets his match in the form of Lorna Cole, a beautiful but tough policewoman. Together with Roger Murtaugh, his partner, the three attempt to expose a crooked formed policeman and his huge arms racket. The crooked cop (Jack Travis) thwarts them at every turn, mainly by killing anyone who is about to talk, but Murtaugh has personal problems of his own as his family are brought into the equation.",Action
" Jamón, jamón ","Jose Luis is an executive at his parents underwear factory where his girlfriend Sylvia works on the shop floor. When Sylvia becomes pregnant, Jose Luis promises her that he will marry her, most likely against the wishes of his parents. Jose Luis' mother is determined to break her son's engagement to a girl from a lower-class family, and hires Raul, a potential underwear model and would-be bullfighter to seduce Sylvia.",Comedy
 Boomerang ,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill. But then Jacqueline's more quietly attractive assistant Angela, who has been dating Marcus' best friend, shows herself more than a little concerned by his parlous state.",Comedy
 Sneakers ,"Martin Bishop is the head of a group of experts who specialise in testing security systems. When he is blackmailed by Government agents into stealing a top secret black box, the team find themselves embroiled in a game of danger and intrigue. After they recover the box, they discover that it has the capability to decode all existing encryption systems around the world, and that the agents who hired them didn't work for the Government after all...",Comedy
 Hellraiser III: Hell on Earth ,"Hell is about to be unleashed again. Reporter Joey Summerskill ('Terri Farrell') slowly begins to learn about the mysterious puzzle box, the unbearable pain opening it can bring, and Pinhead ('Doug Bradley'), the Black Pope of Hell, after viewing a young teenage club-goer get ripped apart by the box's chains in an ER room. She tracks the box and a young woman named Terri (Paula Marshall) down to a famous club called the Boiler Room, owned by the spoiled playboy J.P. (Kevin Bernhardt), who feeds...",Horror
 Deep Cover ,"The black policeman Russell Stevens applies for a special anti-drug squad which targets the highest boss of cocaine delivery to LA: the Columbian foreign minister's nephew. Russell works his way up from the bottom undercover, until he reaches the boss. First step is to get the lawyer and hobby dealer David Jason to trust him.",Action
 Fortress ,A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways,Action
 Toys ,"Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys.",Comedy
 C'est Arrivé Près de Chez Vous ,"A camera crew follows a serial killer/thief around as he exercises his craft. He expounds on art, music, nature, society, and life as he offs mailmen, pensioners, and random people. Slowly he begins involving the camera crew in his activities, and they begin wondering if what they're doing is such a good idea, particularly when the killer kills a rival and the rival's brother sends a threatening letter.",Comedy
Strictly Ballroom,"Scott Hastings is a champion caliber ballroom dancer, but much to the chagrin of the Australian ballroom dance community, Scott believes in dancing ""his own steps"". Fran is a beginning dancer and a bit of an ugly duckly who has the audacity to ask to be Scott's partner after his unorthodox style causes his regular partner to dance out of his life. Together, these two misfits try to win the Australian Pan Pacific Championships and show the Ballroom Confederation that they are wrong when they...",Comedy
 Leap of Faith ,"Jonas Nightengale is a fraudulent Christian faith healer who makes a living travelling around America holding revival meetings and conducting 'miracles' with the help of his friend and manager, Jane, and their entourage. One of their trucks breaks down in Rustwater, a town in desperate need of rain to save their crops. While waiting for spare parts, Jonas decides to hold a revival meeting in the town. The local sheriff, Will Braverman, is skeptical and tries to prevent his town and its people...",Comedy
 Forever Young ,A 1939 test pilot asks his best friend to use him as a guinea pig for a cryogenics experiment. Daniel McCormick wants to be frozen for a year so that he doesn't have to watch his love lying in a coma. The next thing Daniel knows is that he's been awoken in 1992.,Drama
El Mariachi,"While earning room and board for a song, a down-on-his-luck musician gets into deep hot water when he's mistaken for a guitar case-toting hitman in a small Mexican town. EL MARIACHI was produced by do-it-yourself Austin, Texas auteur Robert Rodriguez (FROM DUSK TILL DAWN, SPY KIDS) on a shoe-string budget for the Mexican video market but earned a major studio release. Winner of the Audience Award at the Sundance Film Festival.",Action
 Orlando ,"Sony Pictures Classics announces the re-release of the legendary Sally Potter film ORLANDO, back in theaters on July 23rd. The 1992 film, out of circulation and now back to impress theatergoers in its inventiveness, ORLANDO is the story of a journey through time, of someone who lives for four hundred years, first as a man, then as a woman. As a young nobleman, Orlando is granted favors and property by Queen Elizabeth 1. After her death, he falls passionately in love with a visiting Russian...",Drama
 Love Potion No. 9 ,"Paul Matthews, a geek biochemist with no luck at all with women, is persuaded by his friends to visit a gypsy. She gives him ""Love Potion No. 8"", an elixir which can potentially force anyone of the opposite sex to instantly fall in love with him. He shares the potion with his friend, Diane, and together they embark on a ""scientific evaluation"" that gets out of hand.",Comedy
