title,plot,genre
catch-22,"A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way cope with a crazy situation. Catch-22 is a parody of a ""military mentality"" and of a bureaucratic society in general.",comedy
carry on loving,"The Wedded Bliss computer dating agency aims to bring together the lonely hearts of Much-Snoggin-in-the-Green. Its owner, Sidney Bliss, has enough complications in his own love life, but still produces a pamphlet called ""The Wit to Woo"". The strange collection of hopefuls lead to some outlandish matches, and jealousies are bound to lead to trouble",comedy
kelly's heroes,"Kelly's Heroes is an offbeat 1970 war film about a group of World War II soldiers who go AWOL to rob a bank behind enemy lines. Directed by Brian G. Hutton, who also directed the 1968 World War II drama Where Eagles Dare.",action
mash,"Mobile Army Surgical Hospital. That's where two young surgeons, Duke and Hawkeye end up during the Korean War. There is no plot as such, but instead a series of episodes during which they put their stamp on the camp including a football game against a larger unit with thousands riding on it, a trip to Tokyo to operate on a congressman's son and play a little golf, and finding out if the head nurse is a natural blonde.",comedy
love story,"Harvard Law student/hockey jock (Oliver Barrett IV) meets Radcliffe music wonk (Jennifer Cavalleri), and the couple soon enter into a relationship. When the couple decide to get married, Oliver's father (Oliver Barrett III) threatens to disinherit him from the family will, leaving Oliver and Jennifer to start their marriage at rock-bottom. Jennifer and her dad (Phil Cavalleri) do what they can to bring father and son back together, but the two prefer to remain at war with one another. Years go...",drama
five easy pieces,"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",drama
lo chiamavano trinità...,"The simple story has the pair coming to the rescue of peace-loving Mormons when land-hungry Major Harriman sends his bullies to harass them into giving up their fertile valley. Trinity and Bambino manage to save the Mormons and send the bad guys packing with slapstick humor instead of excessive violence, saving the day.",comedy
carry on up the jungle," The Carry On team send up the Tarzan tradition in great style. Lady Evelyn Bagley mounts an expedition to find her long-lost baby. Bill Boosey is the fearless hunter and guide. Prof. Tinkle is searching for the rare Oozalum bird. Everything is going swimmingly until a gorilla enters the camp, and then the party is captured by an all female tribe from Aphrodisia... Written by Simon N. McIntosh-Smith <[email protected]> ",adventure
two mules for sister sara,"Hogan, on his way to do some reconnaissance for a future mission to capture a French fort, encounters Sister Sara, a nun in trouble. Before he knows it, Hogan is accompanying Sister Sara in the dangerous frontier while she seeks to achieve a hidden goal.",adventure
rio lobo,"After the Civil War, Cord McNally searches for the traitor whose perfidy caused the defeat of McNally's unit and the loss of a close friend.",adventure
airport,"Mel Bakersfeld is the hard-charging manager of Lincoln International Airport, trying to keep his airport open despite a raging Midwestern snowstorm and an angry wife. Meanwhile, his antagonistic brother-in-law, Vernon Demerest, may have his plans for a placid layover in Italy disturbed by unexpected news from Gwen Meighen, and by the plans of the D.O. Guerrero, the loose cannon on board.",drama
beneath the planet of the apes,"Astronaut Brent is sent to rescue Taylor but crash lands on the Planet of the Apes, just like Taylor did in the original film. Taylor has disappeared into the Forbidden Zone so Brent and Nova try to follow and find him. He discovers a cult of humans that fear the Apes' latest military movements and finds himself in the middle. Tension mounts to a climactic battle between ape and man deep in the bowels of the planet.",action
valerie a týden divu,"Inspired by fairy-tales such as Alice in Wonderland and Little Red-Riding Hood, ""Valerie and her Week of Wonders"" is a surreal tale in which love, fear, sex and religion merge into one fantastic world.",adventure
zabriskie point,"An epic portrait of late Sixties America, as seen through the portrayal of two of its children: anthropology student Daria (who's helping a property developer build a village in the Los Angeles desert) and dropout Mark (who's wanted by the authorities for allegedly killing a policeman during a student riot)...",drama
the conformist,"Bertolucci's famous 1970’s drama, based on the 1951 novel “The Conformist” by Alberto Moravia. About a sexually repressed man in 1930s Italy, who is consumed by an irresistible need to fit in with society. This leads him to embrace fascism as Mussolini rises to power. As his allegiance to the regime takes over his life, he agrees to assassinate his old teacher. The film is a case study in the psychology of fascism, and according to the political philosopher Takis Fotopoulos ""The...",drama
the railway children," The film opens in a happy, comfortable upper middle-class home in Edwardian London. One night in 1905, the three children see their father usher two strangers into his study. After an argument he leaves with them and does not return. They and their mother fall on hard times and eventually move to a cottage in the country. Yet they keep their spirits up and find ways to help others. Fascinated by the nearby railway, they wave to the passengers faithfully every day, and their vigilance and...",family
tora! tora! tora!,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",action
ryan's daughter,World War I seems far away from Ireland's Dingle peninsula when Rosy Ryan Shaughnessy goes horseback riding on the beach with the young English officer. There was a magnetic attraction between them the day he was the only customer in her father's pub and Rosy was tending bar for the first time since her marriage to the village schoolmaster. Then one stormy night some Irish revolutionaries expecting a shipment of guns arrive at Ryan's pub. Is it Rosy who betrays them to the British? Will...,drama
waterloo,"After defeating France and imprisoning Napoleon on Elba, ending two decades of war, Europe is shocked to find Napoleon has escaped and has caused the French Army to defect from the King back to him. The best of the British generals, the Duke of Wellington, beat Napolean's best generals in Spain and Portugal, but now must beat Napoleon himself with an Anglo Allied army.",action
the vampire lovers,"In the heart of Styria the Karnstein Family, even after their mortal deaths, rise from their tombs spreading evil in the countryside in their lust for fresh blood. Baron Hartog whose family are all victims of Karnstein vampirism, opens their graves and drives a stake through their diabolical hearts. One grave he cannot locate is that of the legendary beautiful Mircalla Karnstein. Years of peace follow that grisly night until Mircalla reappears to avenge her family's decimation and satisfy her...",horror
the owl and the pussycat,"Can a bickering odd couple in Manhattan become friends and maybe more? Owlish Felix is an unpublished writer who vents his frustration by reporting to the super that the woman in a neighboring flat takes the occasional payment for sex. She's Doris, more wildcat than pussycat, and when Felix's peeping-tom-tattle-tale routine gets her bounced from her apartment, she knocks at his door at 3 AM, aggressive and ticked off. They yell, lose another apartment, and pick up where they left off in a...",comedy
4 clowns,"Robert Youngson once again compiles scenes from the golden age of comedy's silent film era. Laurel and Hardy are shown battling a gum machine, and Hardy is a debaucherous Romeo whose amorous plans are thwarted by Rex, the Wonder Horse. Charley Chase is hampered by hiccups and a female professor, and he fleeces a drunken Oliver Hardy with a mannequin in a nightclub. The third part finds bachelor Buster Keaton desperately trying to get married by 7:00 PM in order to collect a $7-million-dollar...",comedy
a man called horse,In 1825 an English aristocrat is captured by Indians. He lives with them and begins to understand/accept their lifestyles. Eventually he is accepted as part of the tribe and becomes their leader.,adventure
a quiet place to kill," A race-car driver whose life, both personal and professional, is in a rapid downfall is invited by her ex-husband's new wife to stay at their plush estate. The two women form a bond, and it's not long before their mutual dislike for the husband culminates into a plan to kill him. As it turns out, though, they're not alone in plotting murder. Written by [email protected] ",drama
adam at six a.m.,"A disenchanted young Professor of Semantics at a California college learns of a distant relative's death in Missouri. He journeys cross-country to the funeral, then decides to spend the summer there and work as a laborer for a power-line company. In time, he meets a girl and falls in love but then faces an important decision as to which direction he wants his life to go.",drama
alex in wonderland,"Bohemian Alex Morrison has just finished directing his first feature length movie. In its previews, the movie is considered a critical...",comedy
angel unchained,"Angel is the biker who joins a commune of hippies near a small town. When the town rednecks attack them, Angel calls up some of his bad biker buddies to exact revenge.",action
ann and eve,"The story concerns the Yugoslavian holiday of two toothsome Swedish girls. One of the girls, played by Maria Liljedahl, is (metaphorically speaking) a world-champion in the promiscuity sweepstakes, bedding men (and women) in great profusion. Somehow, the movie also manages to be about film reviewers and film directors. Variety) commented '...the film's inherently good visual and physical qualities are themselves dissipated in [the director's] cynicism, ennui, and involuted intellectual mirror...",drama
aranyer din ratri,"Four friends from Calcutta who have very different personalities make a holiday excursion into the country, to a tiny village in the state of Bihar where they set themselves up in a bungalow. A series of minor events, all connected to their respective reactions to their new environment, reveals their characters more deeply.",drama
