title,plot,genre
alien,"On what should have been a trip back to Earth, the Nostromo, a mining freighter, is automatically re-routed to a desolate planet after receiving an SOS coming from it. After the crew is awakened, they investigate the source of the SOS, and discover a derelict alien ship on the planet. One of the crew members is put into a coma by an alien creature while investigating the ship. But the alien parasite dies and the crew think all is well. But the small ordeal was only a prelude for greater things...",horror
apocalypse now,"Based on Joseph Conrad's Heart Of Darkness, this is a controversial addition to the multitude of Vietnam war movies in existence. We follow Captain Willard on his mission into Cambodia to assassinate a renegade Green Beret who has set himself up as a God among a local tribe. Notes taken by Coppola's wife have recently been used to create ""Hearts Of Darkness"" - a fascinating and revealing account of the making of this movie.",drama
life of brian,"Monty Python delivers a scathing, anarchic satire of both religion and Hollywood's depiction of all things biblical with their second film. The setting is Judea 33 A.D, a time of poverty and chaos, with no shortage of messiahs, followers willing to believe in them, and exasperated Romans trying to impose some order. At the centre of it all is Brian Cohen (Graham Chapman), a reluctant would-be messiah who rises to prominence as a result of a series of absurd and truly hilarious circumstances...",comedy
caligula,"The perversion behind imperial Rome, the epic story of Rome's mad Emporer. All the details of his cruel, bizarre reign are revealed right here: His unholy sexual passion for his sister, his marriage to Rome's most infamous prostitute, his fiendishly inventive means of disposing those who would oppose him, and more.",drama
moonraker,"A Boeing 747 carrying a US space shuttle on loan to the UK crashes into the Atlantic Ocean. When the British examine the wreckage they can find no trace of the spacecraft and send agent James Bond to the shuttle's manufacturers, Drax Industries, to investigate.",action
the warriors,A gang called The Warriors are framed for killing a gang leader trying to unite all the gangs in the area. With other gangs gunning for them they must get back to the home turf of Coney Island... Alive.,action
stalker,"Near a gray and unnamed city is the Zone, an alien place guarded by barbed wire and soldiers. Over his wife's numerous objections, a man rises in the dead of night: he's a stalker, one of a handful who have the mental gifts (and who risk imprisonment) to lead people into the Zone to the Room, a place where one's secret hopes come true.",drama
norma rae,"Norma Rae is a southern textile worker employed in a factory with intolerable working conditions. This concern about the situation gives her the gumption to be the key associate to a visiting labor union organizer. Together, they undertake the difficult, and possibly dangerous, struggle to unionize her factory.",drama
all that jazz,"Bob Fosse's semi-autobiographical film celebrates show business stripped of glitz or giddy illusions. Joe Gideon (Roy Scheider) is at the top of the heap, one of the most successful directors and choreographers in musical theatre. But he can feel his world slowly collapsing around him--his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going.",drama
the black hole,"The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.",action
the cat and the canary," When an elderly man dies, some of his relatives gather to hear the reading of the will. When it is read by his attorney, the old man lets it be known how much he despised and loathed his worthless kin. As a result, his will is structured in such a way as to set up a dogfight between his potential heirs as to who will collect his fortune. Written by Alfred Jingle ",comedy
kramer vs. kramer,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy. When he has learned to adjust his life to these new responsibilities, Joanna resurfaces and wants Billy back. Ted however refuses to give him up, so they go to court to fight for the custody of their son.",drama
