title,plot,genre
Iron Man 3,"Marvel Studios’ Iron Man 3 pits brash-but-brilliant industrialist Tony Stark/Iron Man against an enemy whose reach knows no bounds. When Stark finds his personal world destroyed at his enemy’s hands, he embarks on a harrowing quest to find those responsible. This journey, at every turn, will test his mettle. With his back against the wall, Stark is left to survive by his own devices, relying on his ingenuity and instincts to protect those closest to him. As he fights his way back, Stark...",Action
About Time,"The night after another unsatisfactory New Year party, Tim's father (Bill Nighy) tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life—so he decides to make his world a better place...by getting a girlfriend. Sadly, that turns out not to be as easy as you might think.Moving from the Cornwall coast to London to train as a lawyer, Tim finally meets the beautiful but...",Comedy
Movie 43,"Take a hilarious director, add a brilliant cast, mix in some twisted jokes, remove all boundaries, and then stand back...way back. In Movie 43, comedy is served steaming hot (literally) by director Peter Farrelly of The Farrelly Brothers (Something About Mary, Dumb & Dumber) in one of the most shocking, original, and dangerous comedies ever made. Starring Johnny Knoxville, Gerard Butler, Anna Faris, Seann William Scott, Hugh Jackman, Richard Gere, Uma Thurman, Halle Berry, Emma Stone, Naomi...",Comedy
Oblivion,"Tom Cruise stars in Oblivion, an original and groundbreaking cinematic event from the director of TRON: Legacy and the producer of Rise of the Planet of the Apes. On a spectacular future Earth that has evolved beyond recognition, one man's confrontation with the past will lead him on a journey of redemption and discovery as he battles to save mankind.Jack Harper (Cruise) is one of the last few drone repairmen stationed on Earth. Part of a massive operation to extract vital resources after...",Action
Don Jon,"Jon Martello (Joseph Gordon-Levitt) is a strong, handsome, good old fashioned guy. His buddies call him Don Jon due to his ability to ""pull"" a different woman every weekend, but even the finest fling doesn't compare to the bliss he finds alone in front of the computer watching pornography. Barbara Sugarman (Scarlett Johansson) is a bright, beautiful, good old fashioned girl. Raised on romantic Hollywood movies, she's determined to find her Prince Charming and ride off into the sunset. Wrestling...",Comedy
The World's End,"20 years after attempting an epic pub crawl, five childhood friends reunite when one of them becomes hell bent on trying the drinking marathon again. They are convinced to stage an encore by mate Gary King, a 40-year old man trapped at the cigarette end of his teens, who drags his reluctant pals to their home town and once again attempts to reach the fabled pub, The World's End. As they attempt to reconcile the past and present, they realize the real struggle is for the future, not just theirs...",Action
The Conjuring,"Before there was Amityville, there was Harrisville. ""The Conjuring"" tells the true story of Ed and Lorraine Warren (Patrick Wilson, Vera Farmiga), world renowned paranormal investigators, who were called to help a family terrorized by a dark presence in a secluded farmhouse. Forced to confront a powerful demonic entity, the Warrens find themselves caught in the most horrifying case of their lives.",Horror
Kick-Ass 2,"Kick-Ass, Hit Girl and Red Mist return for the follow-up to 2010's irreverent global hit: Kick-Ass 2. After Kick-Ass' (Aaron Taylor-Johnson) insane bravery inspires a new wave of self-made masked crusaders, led by the badass Colonel Stars and Stripes (Jim Carrey), our hero joins them on patrol. When these amateur superheroes are hunted down by Red Mist (Christopher Mintz-Plasse)—reborn as The Mother F%&*^r—only the blade-wielding Hit Girl (Chloë Grace Moretz) can prevent their...",Action
Her,A lonely writer develops an unlikely relationship with his newly-purchased operating system that's designed to meet his every need.,Comedy
The Great Gatsby,"Nick Carraway, a Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",Drama
Man of Steel,"A young boy learns that he has extraordinary powers and is not of this Earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",Action
Blue Is the Warmest Color,"Acclaimed French filmmaker Abdellatif Kechiche’s latest, based on Julie Maroh’s graphic novel, was the sensation of this year’s Cannes Film Festival even before it was awarded the Palme d’Or. Adèle Exarchopoulos is a young woman whose longings and ecstasies and losses are charted across a span of several years. Léa Seydoux (Midnight in Paris) is the older woman who excites her desire and becomes the love of her life. Kechiche’s movie is, like the films of John Cassavetes, an epic of...",Drama
The Mortal Instruments: City of Bones,"When her mom is attacked and taken from their home in New York City by a demon, a seemingly ordinary teenage girl, Clary Fray, finds out truths about her past and bloodline on her quest to get her back, that changes her entire life.",Action
World War Z,"The story revolves around United Nations employee Gerry Lane (Pitt), who traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments and threatening to decimate humanity itself. Enos plays Gerry’s wife Karen Lane; Kertesz is his comrade in arms, Segen.",Action
Nymphomaniac Volume I,"Lars von Trier's upcoming film, Nymphomaniac, follows a self-diagnosed nymphomaniac, who recounts her erotic experiences to the man who saved her after a beating.",Drama
This Is the End,"Follows six friends trapped in a house after a series of strange and catastrophic events devastate Los Angeles. As the world unravels outside, dwindling supplies and cabin fever threaten to tear apart the friendships inside. Eventually, they are forced to leave the house, facing their fate and the true meaning of friendship and redemption.",Comedy
Oldboy,"A provocative, visceral thriller that follows the story of an advertising executive (Josh Brolin) who is abruptly kidnapped and held hostage for 20 years in solitary confinement. When he is inexplicably released, he embarks on an obsessive mission to discover who orchestrated his bizarre and torturous punishment only to find he is still trapped in a web of conspiracy and torment.",Action
Star Trek Into Darkness,"In the wake of a shocking act of terror from within their own organization, the crew of The Enterprise is called back home to Earth.  In defiance of regulations and with a personal score to settle, Captain Kirk leads his crew on a manhunt to capture an unstoppable force of destruction and bring those responsible to justice.  As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only...",Action
Grown Ups 2,"After Lenny Feder moves his family back to his home town, he and his friends learn some lessons from their kids on the last day of school.",Comedy
The Hobbit: The Desolation of Smaug,"From Academy Award®-winning filmmaker Peter Jackson comes “The Hobbit: The Desolation of Smaug,” the second in a trilogy of films adapting the enduringly popular masterpiece The Hobbit, by J.R.R. Tolkien.The three films tell a continuous story set in Middle-earth 60 years before “The Lord of the Rings,” which Jackson and his filmmaking team brought to the big screen in the blockbuster trilogy that culminated with the Oscar®-winning “The Lord of the Rings: The Return of the...",Adventure
The Wolverine,"Based on the celebrated comic book arc, this epic action-adventure takes Wolverine, the most iconic character of the X-Men universe, to modern day Japan. Out of his depth in an unknown world he faces his ultimate nemesis in a life-or-death battle that will leave him forever changed. Vulnerable for the first time and pushed to his physical and emotional limits, he confronts not only lethal samurai steel but also his inner struggle against his own immortality, emerging more powerful than we have...",Action
Snowpiercer,"An adaptation of the French graphic novel, the story takes place aboard the titular train as it travels around in an endless circle, filled with the remnants of humanity after a devastating war. There are separate sections for the separate classes, and obviously all is not harmonious within.",Action
Fast & Furious 6,"Vin Diesel, Paul Walker and Dwayne Johnson lead the returning cast of all-stars as the global blockbuster franchise built on speed races to its next continent in Fast & Furious 6. Reuniting for their most high-stakes adventure yet, fan favorites Jordana Brewster, Michelle Rodriguez, Tyrese Gibson, Sung Kang, Gal Gadot, Chris “Ludacris” Bridges and Elsa Pataky are joined by badass series newcomers Luke Evans and Gina Carano.Since Dom (Diesel) and Brian’s (Walker) Rio heist toppled a...",Action
The Purge,"In an America wracked by crime, the government has sanctioned an annual 12-hour period in which any and all criminal activity—including murder—is legal. The police can’t be called. Hospitals suspend help. It is one night when the citizenry regulates itself without thought of punishment. On this night plagued by violence and an epidemic of crime, one family wrestles with the decision of who they will become when a stranger comes knocking.",Horror
Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces...",Action
The Spectacular Now,"Sutter Keely lives in the now. It’s a good place for him. A high school senior, charming and self-possessed, he’s the life of the party, loves his job at a men’s clothing store, and has no plans for the future. A budding alcoholic, he’s never far from his supersized, whisky-fortified 7UP cup. But after being dumped by his girlfriend, Sutter gets drunk and wakes up on a lawn with Aimee Finicky hovering over him. Not a member of the cool crowd, she’s different: the “nice girl” who...",Comedy
The Hunger Games: Catching Fire,"The film begins as Katniss Everdeen (Lawrence) has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark (Hutcherson). Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow (Sutherland) prepares the 75th Annual Hunger Games, The Quarter Quell - a...",Action
Gravity,"Bullock plays Dr. Ryan Stone, a brilliant medical engineer on her first shuttle mission, with veteran astronaut Matt Kowalsky (Clooney) in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The shuttle is destroyed, leaving Stone and Kowalsky completely alone—tethered to nothing but each other and spiraling out into the blackness.The deafening silence tells them they have lost any link to Earth…and any chance for rescue. As fear turns to...",Drama
Dallas Buyers Club,"Matthew McConaughey stars in Dallas Buyers Club as real-life Texas cowboy Ron Woodroof, whose free-wheeling life was overturned in 1985 when he was diagnosed as HIV-positive and given 30 days to live. These were the early days of the AIDS epidemic, and the U.S. was divided over how to combat the virus. Ron, now shunned and ostracized by many of his old friends, and bereft of government-approved effective medicines, decided to take matters in his own hands, tracking down alternative treatments...",Drama
Rush,"Rush portrays the exhilarating true story of two of the greatest rivals the world has ever witnessed—handsome English playboy James Hunt (Chris Hemsworth) and his methodical, brilliant opponent, Niki Lauda (Daniel Brühl). Set against the sexy and glamorous golden age of Formula 1 racing, Rush follows the two drivers as they push themselves to the breaking point of physical and psychological endurance, where there is no shortcut to victory and no margin for error.",Action
The Internship,"Billy (Vince Vaughn) and Nick (Owen Wilson) are salesmen whose careers have been torpedoed by the digital world. Trying to prove they are not obsolete, they defy the odds by talking their way into a coveted internship at Google, along with a battalion of brilliant college students. But, gaining entrance to this utopia is only half the battle. Now they must compete with a group of the nation’s most elite, tech-savvy geniuses to prove that necessity really is the mother of re-invention.",Comedy
Riddick,"Riddick, the latest chapter of the groundbreaking saga that began with 2000's hit sci-fi film Pitch Black and 2004's The Chronicles of Riddick reunites writer/director David Twohy (A Perfect Getaway, The Fugitive) and star Vin Diesel (the Fast and Furious franchise, xXx). Diesel reprises his role as the antihero Riddick, a dangerous, escaped convict wanted by every bounty hunter in the known galaxy.The infamous Riddick has been left for dead on a sun-scorched planet that appears to be...",Action
Ender's Game,"70 years after a horrific alien war, an unusually gifted child is sent to an advanced military school in space to prepare for a future invasion.",SciFi
Red 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,Action
"The Way, Way Back","The funny and poignant coming of age story of 14-year-old Duncan’s (Liam James) summer vacation with his mother, Pam (Toni Collette), her overbearing boyfriend, Trent (Steve Carell), and his daughter, Steph (Zoe Levin).Having a rough time fitting in, the introverted Duncan finds an unexpected friend in gregarious Owen (Sam Rockwell), manager of the Water Wizz water park. Through his funny, clandestine friendship with Owen, Duncan slowly opens up to and begins to finally find his place in...",Comedy
The Secret Life of Walter Mitty,"Ben Stiller directs and stars in The Secret Life of Walter Mitty, James Thurber's classic story of a day-dreamer who escapes his anonymous life by disappearing into a world of fantasies filled with heroism, romance and action. When his job along with that of his co-worker (Kristen Wiig) are threatened, Walter takes action in the real world embarking on a global journey that turns into an adventure more extraordinary than anything he could have ever imagined.",Adventure
