title,plot,genre
harry potter and the goblet of fire,"The pivotal fourth novel in the seven-part tale of Harry Potter's training as a wizard and his coming of age. Harry wants to get away from the pernicious Dursleys and go to the International Quidditch Cup with Hermione, Ron, and the Weasleys. He wants to dream about Cho Chang, his crush (and maybe do more than dream). He wants to find out about the mysterious event that's supposed to take place at Hogwarts this year, an event involving two other rival schools of magic, and a competition that...",adventure
batman begins,"Explores the origins of the Batman legend and the Dark Knight's emergence as a force for good in Gotham. Christian Bale stars as Bruce Wayne/Batman; Michael Caine as his trusted butler Alfred; Gary Oldman as Lieutenant James Gordon, a detective on the Gotham police force; Katie Holmes as a childhood friend of Wayne's; Liam Neeson as Wayne's mentor, Henri Ducard; Ken Watanabe as the villainous Ra's Al Ghul; and Morgan Freeman as Lucius Fox, a former board member and sidelined employee of Wayne...",action
pride & prejudice,"Based on Jane Austen s beloved novel, the classic tale of love and values unfolds in the class-conscious England of the late 18th century. The five Bennet sisters including strong-willed Elizabeth (Keira Knightley) and young Lydia (Jena Malone) have all been raised by their mother (Brenda Blethyn) with one purpose in life: finding a husband. When a wealthy bachelor takes up residence in a nearby mansion, the Bennets are abuzz. Amongst the man s sophisticated circle of friends, surely there...",drama
kingdom of heaven,"Orlando Bloom stars as Balian, a blacksmith who has lost his family and nearly lost his faith. The religious wars raging in the far-off Holy Land seem remote to him, yet he is pulled into that immense drama. Amid the pageantry and intrigues of medieval Jerusalem he falls in love, grows into a leader, and ultimately uses all his courage and skill to defend the city against staggering odds.",action
the dukes of hazzard,"Set in present day, the story follows the adventures of ""good old boy"" cousins, Bo (Seann William Scott) and Luke (Johnny Knoxville) Duke, who with the help of their eye-catching cousin Daisy (Jessica Simpson) and moonshine running Uncle Jesse (Willie Nelson), try and save the family farm from being destroyed by Hazzard County's corrupt commissioner Boss Hogg (Burt Reynolds). Their efforts constantly find the ""Duke Boys"" eluding authorities in ""The General Lee,"" their famed 1969 orange Dodge...",action
charlie and the chocolate factory,"Acclaimed director Tim Burton brings his vividly imaginative style to the beloved Roald Dahl classic Charlie and the Chocolate Factory, about eccentric chocolatier Willy Wonka (Depp) and Charlie, a good-hearted boy from a poor family who lives in the shadow of Wonka's extraordinary factory. Long isolated from his own family, Wonka launches a worldwide contest to select an heir to his candy empire. Five lucky children, including Charlie, draw golden tickets from Wonka chocolate bars and win a...",adventure
the sisterhood of the traveling pants,"The movie is based on the young adult book, The Secret Sisterhood of the Traveling Pants, by Anne Brashares. As four best friends spend their first summer apart from one another, they share a magical pair of jeans. Despite being of various shapes and sizes, each one of them fits perfectly into the pants. To keep in touch they pass these pants to each other as well as the adventures they are going through while apart.",comedy
the 40 year old virgin,"40-year-old Andy Stitzer (Steve Carrell) has done quite a few things in his life. He's got a cushy job stamping invoices at an electronics superstore, a nice apartment with a proud collection of action figures and comic books, good friends, a nice attitude. But there's just one little thing he hasn't quite gotten around to doing yet--something most people have done by his age. Done a lot. Andy's never, ever, ever had sex--not even by accident. So is that such a big deal?",comedy
"the chronicles of narnia: the lion, the witch and the wardrobe","""The Chronicles of Narnia: The Lion, The Witch and The Wardrobe,"" a spectacular live-action/CGI motion picture adaptation of C.S. Lewis' beloved literary classic. Lewis' timeless adventure follows the exploits of the four Pevensie siblings - Lucy, Edmund, Susan and Peter - in World War II England who enter the world of Narnia through a magical wardrobe while playing a game of 'hide-and-seek' in the rural country home of an elderly professor. Once there, the children discover a charming,...",adventure
brokeback mountain,"Adapted from a short story by ""The Shipping News"" writer E. Annie Proulx, the story centers on two men (Ledger and Gyllenhaal) who meet one summer as sheepherders in Wyoming and form a bond and love that spans 20 years. The film tracks that time period and their evolving relationship.",drama
star wars: episode iii - revenge of the sith,"After three long years of relentless fighting, the Clone Wars are nearly at an end. The Jedi Council dispatches Obi-Wan Kenobi to bring General Grievous, the deadly leader of the Separatist droid army, to justice. Meanwhile, back on Coruscant, Chancellor Palpatine has grown in power. His sweeping political changes transform the war-weary Republic into the mighty Galactic Empire. To his closest ally, Anakin Skywalker, he reveals the true nature of power and the promised secrets of the Force in...",action
king kong,"Jackson will bring his sweeping cinematic vision to the iconic story of the gigantic ape-monster captured in the wilds and brought to civilization where he meets his tragic fate. The screenplay by Jackson, Walsh and Boyens is based on the original story by Merian C. Cooper and Edgar Wallace, which became the classic 1933 RKO Radio Pictures film, directed by adventurers Cooper and Ernest B. Schoesdack. Jackson will employ the latest motion picture technology to cinematically portray the timeless...",action
the descent," In a remote mountain range, six girlfriends meet for their yearly adventure, a caving trip into the arteries of the earth. The group makes their way through the remote cave system, enjoying the hazardous but beautiful surroundings. Then, deep inside the cave, disaster strikes when their route back to the surface is blocked by a rockfall. When they learn that Juno, always pushing herself that little bit further, has brought them to an unexplored cave, and that no one is coming to rescue them,...",adventure
serenity,"Joss Whedon- the Oscar®- and Emmy-nominated writer/director responsible for the worldwide television phenomena of Buffy the Vampire Slayer and Angel-now applies his trademark compassion and wit to a small band of galactic outcasts 500 years in the future in his feature film directorial debut, Serenity.The film centers around Captain Malcolm Reynolds, a hardened veteran (on the losing side) of a galactic civil war, who now ekes out a living pulling off small crimes and transport-for-hire...",action
