title,plot,genre
arctic,"A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.",thriller
bohemian rhapsody,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",drama
black panther,"After the events of Marvel's Captain America: Civil War, King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne from factions within his own country. When two foes conspire to destroy Wakanda, the hero known as Black Panther must team up with C.I.A. agent Everett K. Ross and members of the Dora Milaje, Wakanadan special forces, to prevent Wakanda from...",action
destroyer,"DESTROYER follows the moral and existential odyssey of LAPD detective Erin Bell, who, as a young cop, was placed undercover with a cult-like gang in the California desert with tragic results. When the leader of that gang re-emerges many years later, she must work her way back through the remaining members and into her own history with them to finally reckon with the demons that destroyed her past.",action
bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken. When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",action
fantastic beasts: the crimes of grindelwald,The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,fantasy
mortal engines,"Mortal Engines is set in a world many thousands of years in the future. Earth’s cities now roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive Traction Cities, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the Outlands who will change the course of his life forever.",scifi
venom,"A potential ""Spider-Man"" spinoff, Sony is developing the project, based on the villain who appeared in ""Spider-Man 3"" and is hoping the character could serve as an antidote to the aging ""Spider-Man"" franchise in the way that Fox has used Wolverine to add longevity to its ""X-Men"" franchise.Sony is also still developing a fourth ""Spider-Man"" film for 2011.",action
solo: a star wars story,"Board the Millennium Falcon and journey to a galaxy far, far away in Solo: A Star Wars Story, an all-new adventure with the most beloved scoundrel in the galaxy. Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian, in a journey that will set the course of one of the Star Wars saga’s most unlikely heroes.",action
ready player one,"Warner Bros. and De Line Pictures have secured the rights to Ernest Cline's debut novel Ready Player One. The book focuses on teen Wade Watts, who escapes his bleak surroundings by logging into Oasis, a globally networked utopia where users lead idyllic lives. The game’s eccentric founder dies and offers his billion dollar fortune as the grand prize in an elaborate treasure hunt. Watts competes against rival game players and corporate foes who’ll do anything, in the Oasis world and in the...",action
the meg,"A deep-sea submersible – part of an international undersea observation program – has been attacked by a massive creature, previously thought to be extinct, and now lies disabled at the bottom of the deepest trench in the Pacific… with its crew trapped inside. With time running out, expert deep sea rescue diver Jonas Taylor (Statham) is recruited by a visionary Chinese oceanographer (Winston Chao), against the wishes of his daughter Suyin (Li Bingbing), to save the crew – and the ocean...",action
mid90s,"Mid90s follows Stevie, a thirteen-year-old in 90s-era LA who spends his summer navigating between his troubled home life and a group of new friends that he meets at a Motor Avenue skate shop.",drama
the equalizer 2,"Plot unknown. A sequel to the the 2014 film, ""The Equalizer"", which is based on the TV series about a retired agent who's a hired gun for vengeance.",action
jurassic world: fallen kingdom,"It’s been three years since theme park and luxury resort Jurassic World was destroyed by dinosaurs out of containment. Isla Nublar now sits abandoned by humans while the surviving dinosaurs fend for themselves in the jungles.When the island’s dormant volcano begins roaring to life, Owen (Chris Pratt) and Claire (Bryce Dallas Howard) mount a campaign to rescue the remaining dinosaurs from this extinction-level event. Owen is driven to find Blue, his lead raptor who’s still missing in the...",thriller
hereditary,"When Ellen, the matriarch of the Graham family, passes away, her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry. The more they discover, the more they find themselves trying to outrun the sinister fate they seem to have inherited. Making his feature debut, writer-director Ari Aster unleashes a nightmare vision of a domestic breakdown that exhibits the craft and precision of a nascent auteur, transforming a familial tragedy into something...",horror
instant family,"When Pete (Mark Wahlberg) and Ellie (Rose Byrne) decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl (Isabela Moner), they find themselves speeding from zero to three kids overnight. Now, Pete and Ellie must hilariously try to learn the ropes of instant parenthood in the hopes of becoming a family. INSTANT FAMILY is inspired by the real events from the life...",comedy
the nun,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2,” as the abbey becomes a horrific battleground between the living...",horror
overboard,"Kate is a single, working-class mother of three who's hired to clean a luxury yacht that belongs to Leonardo -- a selfish, spoiled and wealthy Mexican playboy. After unjustly firing Kate, Leonardo falls off the boat and wakes up with no memory of who he is. To get payback, Kate shows up at the hospital and convinces the confused amnesiac that they're married. As Leonardo tries to get used to manual labor and his new family, Kate starts to wonder how long she can keep fooling her fake husband.",comedy
suspiria,Remake of Dario Argento's 1977 film about a newcomer to a fancy ballet academy who gradually comes to realize that the staff of the school are actually a coven of witches bent on chaos and destruction.,horror
bird box,"When a mysterious force decimates the world’s population, only one thing is certain: if you see it, you take your life. Facing the unknown, Malorie finds love, hope and a new beginning only for it to unravel. Now she must flee with her two children down a treacherous river to the one place left that may offer sanctuary. But to survive, they'll have to undertake the perilous two-day journey blindfolded. Academy Award winner Sandra Bullock leads an all-star cast that includes Trevante Rhodes,...",thriller
bad times at the el royale,"Seven strangers, each with a secret to bury, meet at Lake Tahoe's El Royale, a rundown hotel with a dark past in 1969. Over the course of one fateful night, everyone will have a last shot at redemption... before everything goes to hell. A young concierge greets the strangers: a down-on-his-luck priest, a singer, an impressionable Southern girl and her older sister, a vacuum cleaner salesman, and a charismatic cult leader.",drama
overlord,"Overlord was previous thought to be Cloverfield 4, but J.J. Abrams has insisted that it is not. As the story goes, on the eve of D-Day, a group of American paratroopers is dropped behind enemy lines to carry out a mission crucial to the invasion’s success. But as they approach their target, they begin to realize there is more going on in this Nazi-occupied village than a simple military operation.",thriller
tag,"One month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade—risking their necks, their jobs and their relationships to take each other down with the battle cry “You’re It!” This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming…and he’s ready. Based on a true story, “Tag” shows how far...",comedy
the kissing booth,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",comedy
