title,plot,genre
the karate kid,"In John G. Avildsen's THE KARATE KID, Daniel (Ralph Macchio) and his mother (Randee Heller) move from New Jersey to Southern California, where he's not too keen about his new home--until he meets Ali (Elizabeth Shue), an attractive girl who seems to like him. But trouble looms when Ali's ex-boyfriend (William Zabka) and his gang of ruffians start tormenting Daniel. One day, as Daniel is suffering a beating at the hands of these louts, Mr. Miyagi (Noriyuki ""Pat"" Morita), an elderly Japanese...",action
dune,"In the year 10,191, the world is at war for control of the desert planet Dune -- the only place where the time-travel substance Spice can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters.",action
this is spinal tap,"This is Spinal Tap's first tour in America in years but instead of playing the giant arenas they remember, the band is booked in smaller venues. Their first concert, in New York, is a smash, followed by a gala party hosted by Sir Denis Eton- Hogg (Patrick MacNee), president of Polymer Records and distinguished befriender of pale young boys. The new album Spinal Tap came to American shores to promote is being held back from record stores on the grounds that its cover art -as record company...",comedy
the terminator,"The plot begins in Los Angeles 2029 AD. The world was ravaged by nuclear holocaust and the surviving humans are fighting desperate war against sentient machines. From this world two time travellers arrive to Los Angeles in 1984. The first one is Terminator (played by Arnold Schwarzenegger), human looking but deadly and seemingly indestructible cyborg. His mission is to kill Sarah Connor (played by Linda Hamilton), future mother of John Connor, charismatic leader of human resistance. Another...",action
ghostbusters,"Dr. Peter Venkman and his colleagues are kicked out of their cushy university academic posts and decide to start private practice as paranormal investigators, or Ghostbusters.Although the three scientists have a hard time kicking-off their enterprise, soon business is booming and they are thrown into the paranormal invasion of the century.",comedy
the neverending story,"When young Bastian borrows a mysterious, ornately-bound book, he never dreamed turning a page would draw him into a shimmering fantasy world of racing snails, hang-glider bats, soaring luckdragons, puckish elves, a Childlike Empress, the brave warrior Atreyu and a slab-faced walking quarry called a Rock Biter.Follow The NeverEnding Story to the limits of the imagination, thanks to director/co-writer Wolfgang Petersen (The Perfect Storm) and a superstar team of technical tinkerers and...",adventure
indiana jones & the temple of doom,"Indiana Jones finds himself on a new adventure, trekking across Asia with a gold-digging woman and a young child to rescue a village's missing children and find a magic stone. But, along the way he must contend with an evil cult.",action
a nightmare on elm street,"Nancy and her friends are having violent nightmares which all feature one common element, a disfigured serial killer with a glove made of razors on his right hand. When one of the group is murdered in their sleep. Nancy realises that she must stay awake and try uncover the truth behind this phantasmic killer Freddy Krueger.",horror
red dawn,"It is the mid-1980s. From out of the sky, Soviet & Cuban troops begin landing on the football field of a Colorado high school. In seconds, the paratroops have attacked the school & sent a group of teenagers fleeing into the mountains. Armed only with hunting rifles, pistols & bows and arrows, the teens struggles to survive the bitter winter & Soviet KGB patrols hunting for them. Eventually trouble arises when they kill a group of Soviet soldiers on patrol in the highlands. Soon, they will wage...",action
police academy,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long,...",comedy
revenge of the nerds,"At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.",comedy
gremlins,"Minature green monsters tear through the small town of Kingston Falls. Hijinks ensue as a mild-mannered bank teller releases these hideous loonies after gaining a new pet and violating two of three simple rules: No water (violated), no food after midnight (violated), and no bright light. Hilarious mayhem and destruction in a town straight out of Norman Rockwell. So, when your washing machine blows up or your TV goes on the fritz, before you call the repair man, turn on all the lights and look...",comedy
nineteen eighty-four,George Orwell's novel of a totalitarian future society in which a man whose daily work is rewriting history tries to rebel by falling in love.,drama
romancing the stone,"The writer of romantic novels Joan Wilder travels to south America to look for and rescue her kidnapped sister. She finds herself stranded in the jungles and finds help in the form of the soldier of fortune Jack Colton. The two go through a number of adventures, deal with the bad villains Ralph and company, and end up falling in love.",action
friday the 13th: the final chapter,"After the confrontation with Chris, Jason presumed dead, is taken to the Wessex County Morgue. There he escapes killing an attendant and a nurse, making his way back to Crystal Lake Camp. Six teenagers rent a cabin next to the Jarvis' in Crystal Lake. Soon Jason finds his way to eliminate all who trespasses his way, but not for long. There are two survivors left, a girl and her little brother, Tommy Jarvis. The final battle will define their destiny, be prepared for the Final Chapter.",horror
footloose,"Classic tale of teen rebellion and repression features a delightful combination of dance choreography and realistic and touching performances. When teenager Ren (Kevin Bacon) and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock. Though he tries hard to fit in, the streetwise Ren can't quite believe he's living in a place where rock music and dancing are illegal. There is one small pleasure, however: Ariel (Lori Singer), a troubled but...",drama
beverly hills cop,"Detroit cop, Axel Foley, having recently watched his good friend die in front of him, heads to Beverly Hills to uncover the reason for his friend's murder. Axel slyly gains the cooperation of the Beverly Hills police department, specifically Taggart and Rosewood - two reluctant detectives, as he goes after Victor Maitland, the drug kingpin who had Foley's friend killed.",action
the adventures of buckaroo banzai across the 8th dimension,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension.",adventure
bachelor party,"Rick Gassko is about to marry Debbie Thompson. Her parents hate him. Her old boyfriend hates him. They all have money and he gets a cut of the crap games on the catholic school bus he drives. His friends decide to give him the bachelor party of all bachelor parties with an expensive hotel, booze, movies and hookers. As the players catch wind of the elements of the party, each adds a little monkey wrench so that one set of hookers ends up giving demos at the bride's shower, the brides friends...",comedy
the natural,"An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league in this magical sports fantasy. With the aid of a bat cut from a lightning struck tree, Hobbs lives the fame he should have had earlier when, as a rising pitcher, he is inexplicably shot by a young woman.",drama
the last starfighter,"The Last Starfighter tells the story of Alex, a young man trapped n the life of a trailer park mechanic. His mastery of a video game leads to being recruited as the only hope of an intergalactic civilization nearly wiped out by a merciless enemy.",action
"paris, texas","A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",drama
splash,"Allen Bauer is rescued from drowning as a young boy off Cape Cod by a young mermaid. Years later he returns to the same location, and once again manages to fall into the sea, and is rescued once more by the mermaid (Allen isn't sure what he's seen and what he's imagined). The mermaid decides to search for Allen in New York, sprouting legs when her tail dries. On finding Allen, they fall in love, but she has a secret, which will no longer be a secret if she gets her legs wet...",comedy
