title,plot,genre
 Jason and the Argonauts ,"Jason, a fearless sailor and explorer, returns to his home land of Thessaly after a long voyage to claim his rightful throne. He learns, however, that he must first find the magical Golden Fleece. To do so, he must embark on an epic quest fraught with fantastic monsters and terrible perils.",Adventure
The Birds,"Spoilt socialite and notorious practical joker Melanie Daniels is shopping in a San Francisco pet store when she meets Mitch Brenner. Mitch is looking to buy a pair of love birds for his young sister's birthday; he recognises Melanie but pretends to mistake her for an assistant. She decides to get her own back by buying the birds and driving up to the quiet coastal town of Bodega Bay, where Mitch spends his weekends with his sister and mother. Shortly after she arrives, Melanie is attacked by a...",Horror
The Great Escape,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocates them to a high-security ""escape-proof"" camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",Adventure
 Soldier In The Rain ," Sentemental military comedy revolves around two contemporary army buddies, Master Sergeant Maxwell Slaughter (Jackie Gleason), a smooth operator, who supply Sergeant Eustis Clay (Steve McQueen) idolizes and hopes will join him as a civilian in a private business enterprise. Clay endeavors to be a player in the military, just like Slaughter, but it seems as though Clay still has a lot to learn from his mentor. They are joined by Tuesday Weld as a shrill dizzy blonde teenager named Bobby Jo...",Comedy
 Charade ,"Audrey Hepburn stars as Reggie targeted by men for her murdered husbands fortune, Cary Grant plays Peter Joshua, a charming bachelor whom Reggie. With his help, Reggie tries to unravel the secrets to her husband's hidden fortune.",Comedy
 From Russia with Love ,"James Bond is back and on the loose in exotic Istanbul looking for a super-secret coding machine. He's involved with a beautiful Russian spy and has the SPECTRE organization after him, including villainess Rosa Klebb - she of the killer shoe. Lots of exciting escapes but not an over reliance on the gadgetry of the later films. The second James Bond feature, thought by many to be the best.",Action
 McLintock! ,"Cattle baron George Washington McLintock fights his wife, his daughter, and political land-grabbers, finally ""taming"" them all in this Western comedy with Taming of the Shrew overtones.",Comedy
 8½ ,With 8 ½ Frederico Fellini leaves a self-portrait where dreams and reality are a mix. With help from a most excellent cast and unique scenery this self reflecting film is one of his master works.,Drama
"It's a Mad, Mad, Mad, Mad World","After a long prison sentence Smiler Grogan is heading at high speed to a California park where he hid $350,000 from a job 15 years previously. He accidentally careers over a cliff in view of four cars whose occupants go down to help. The dying Grogan gives details of where the money is buried and when the witnesses fail to agree on sharing the cash, a crazy chase develops across the state.",Action
 The Pink Panther ,"A French detective, Inspector Clouseau, is obsessed with the capture of a glamourous jewel thief known only as ""The Phantom"". A lead takes Clouseau to Switzerland and to Sir Charles, a rich English playboy. During the course of his investigations the most unexpected of persons becomes a strong suspect.",Comedy
 The Terror ,"Set in France, a young officer sees a young woman who mysteriously disappears into the sea. He finds himself in a house where a portrait of the woman hangs and they say she has been dead for twenty years.",Horror
 Palm Springs Weekend ,"Set in Palm Springs during a long, fun-filled weekend where several Los Angeles college students flock to spring break, centering on Jim who finds romance with Bunny, the daughter of Palm Springs harred, stressful police chief. Jim's bumbling roommate, Biff, tries to get Amanda, a tomboyish girl's attention with a so-called love gadget. Meanwhile, Gayle Lewis is a high school senior posing as a wealthy college girl who is pursued by Eric Dean, a wealthy and spoiled college...",Comedy
 Lord of the Flies ,"Lord of the Flies is famed theater director Peter Brook’s daring translation of William Golding’s brilliant novel. The story of thirty English schoolboys stranded on an uncharted island at the start of the “next” war, Lord of the Flies is a seminal film of the New American Cinema and a fascinating anti-Hollywood experiment in location filmmaking. As the cast relived Golding’s frightening fable, Brook found the cinematic “evidence” of the author’s terrifying thesis: there is a...",Adventure
 Le mépris ,Contempt / Le Mépris is a film about filmmaking. Godard’s Masterfully staged melodrama tells of a woman’s love for a middle-class lifestyle and how a film maker must buy it for her while at the same time working as a writer for the film ‘The Odyssey’ to be directed by Fritz Lang.,Drama
 Il gattopardo ,"One of Luchino Visconti's most ambitious works. Based on the acclaimed novel by Giuseppe Tomasi di Lampedusa. In the 1860s, a dying aristocracy struggles to maintain itself against a harsh Sicilian landscape. The film traces with a slow and deliberate rhythm the waning of the noble home of the Prince of Salina and the corresponding rise to eminence of the wealthy peasant Don Calogero Sedara.",Drama
 The Haunting ,"Dr. Markway, doing research to prove the existence of ghosts, investigates Hill House, a large, eerie mansion with a lurid history of violent death and insanity. With him are the skeptical young Luke, who stands to inherit the house, the mysterious and clairvoyant Theodora and the insecure Eleanor, whose psychic abilities make her feel somehow attuned to whatever spirits inhabit the old mansion. As time goes by it becomes obvious that they have gotten more than they bargained for as the ghostly...",Horror
 Irma la Douce ,"Nester Patou, a naive police officer, is transferred to the red light district in Paris and organizes a raid on a dodgy hotel running as a brothel - inadvertently disrupting the corrupt system of the police and the pimps union, and netting his station superior. Fired from his job, Nester goes to the local bar for a drink and befriends a pretty young lady named Irma la Douce. Upon realizing she is a prostitute, Nester invents a crazy scheme to keep her from seeing other men.",Comedy
" Ieri, oggi, domani ","Stories about three very different women and the men they attract. Adelina sells black-market cigarettes in Naples, is married to the unemployed Carmine, and faces a jail sentence. She can avoid it as long as she's pregnant. Several years and seven children later, Carmine is exhausted, so jail looks inescapable as does her contempt for Carmine. In Milan, Anna drives a Rolls, is bored, and picks up a writer. She talks dreamily of running off with him until he dents her car; that gets her...",Comedy
Tom Jones,Tom loves Sophie and Sophie loves Tom. But Tom and Sophie are of differering classes. Can they find a way through the mayhem to be true to love?,Adventure
 Tystnaden ,"Two sisters stop at a hotel in an unidentified European country on the brink of war or insurrection. The older, more cultured sister, Ester (Ingrid Thulin), who translates literature, is terminally ill, and her fear of death clouds her relationship with her younger, beautiful sister Anna (Gunnel Lindblom), who's depicted as the fleshly side of the spirit/flesh dichotomy. - from Wikipedia",Drama
 Donovan's Reef ,"'Guns' Donovan prefers carousing with his pals Doc Dedham and 'Boats' Gilhooley, until Dedham's high-society daughter Amelia shows up in their South Seas paradise.",Adventure
 Hud ,"Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he...",Drama
 The Raven ,A magician who has been turned into a raven turns to a former sorcerer for help in this film loosely based on the Edgar Allen Poe poem.,Comedy
 Lilies of the Field ,"When an unemployed construction worker stops at a remote farm run by nuns, the strict mother superior believes he has been sent by God to build a church.",Drama
" ""The Outer Limits"" The Hundred Days of the Dragon "," The election draws near and William Lyons Selby seems destined to win. Elsewhere, the communist nation of dictator Li Kwan has achieved a remarkable breakthrough: a serum that renders human flesh plastic. A simple injection and a process of molding allows an agent to quietly murder Selby and take his place! America has elected a spy to the highest office in that nation. Selby's daughter and his aide suspect all is not right, but have no idea what the real problem is. One thing seems...",Fantasy
 13 Frightened Girls ," Thirteen girls in a Swiss boarding school, particularly one Candace Hull (""Kitten"", ""Candy""), stir up trouble on their vacation as they mess with the diplomatic affairs of their elders and get into serious trouble when a Russian spy is discovered murdered. Written by Robert B. DeSalvo <[email protected]> ",Adventure
 55 Days at Peking ,"Diplomats, soldiers and other representatives of a dozen nations fend off the siege of the International Compound in Peking during the 1900 Boxer Rebellion. The disparate interests unite for survival despite competing factions, overwhelming odds, delayed relief and tacit support of the Boxers by the Empress of China and her generals.",Drama
 A Child Is Waiting ,"Dr. Matthew Clark is the head of a state institution for mentally retarded children. Jean Hansen, a former music teacher anxious to give her life some meaning, joins the staff of the hospital. Jean, who tries to shelter the children with her love, suspiciously regards Clark's stern training methods. She becomes emotionally involved with 12-year-old Reuben Widdicombe, who has been abandoned by his divorced parents.",Drama
 A Gathering of Eagles ,"Rock Hudson plays an Air Force Colonel who has just been re-assigned as a cold war B-52 commander who must shape up his men to pass a grueling inspection that the previous commander had failed, and had been fired for. He is also recently married, and as a tough commanding officer doing whatever he has to do to shape his men up, his wife sees a side to him that she hadn't seen before.",Drama
