title,plot,genre
All About Eve,Director Mankiewisz’s tragic comedy about the American show business is one of the darkest and most cynical films ever made. Bette Davis is brilliant in her roll as a once Broadway Diva who takes care of the promotion for the talented actress Eve (played by Anne Baxter). All together the film won six Oscars in 1951.,Drama
 Harvey ,"The classic stage hit gets the Hollywood treatment in the story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",Comedy
 Rio Grande ,"Lt. Col. Kirby Yorke is posted on the Texas frontier to defend settlers against depredations of marauding Apaches. Col. Yorke is under considerable stress by a serious shortage of troops of his command. Tension is added when Yorke's son (whom he hasn't seen in fifteen years), Trooper Jeff Yorke, is one of 18 recruits sent to the regiment.",Romance
 Broken Arrow ,"Indian scout Tom Jeffords (James Stewart) is sent out to stem the war between the Whites and Apaches in the late 1870s. He learns (through an uncomfortably close encounter) that the Indians kill only to protect themselves, or out of retaliation for white atrocities.",Drama
 In a Lonely Place ,"Dixon 'Dix' Steele, a down-on-his-luck screenwriter needs to adapt a trashy novel. At a night club, the hat-check girl, Mildred Atkinson is engrossed reading it. Too tired to read the novel, he asks Mildred to go home with him, to explain the plot. Later that night, Mildred is murdered and Steele is a prime suspect, his record of violence when angry goes against him.",Drama
 Cyrano de Bergerac ,"Jose Ferrer reprises his stage role as the charming – if not handsome – swordsman/poet of the title. Cyrano helps his friend Christian (William Prince) woo the beauteous Roxanne (Mala Powers), who Cyrano himself loves.",Drama
 Treasure Island ,"A classic retelling of Robert Louis Stevenson's tale of piracy and swashbuckling adventure. Young Jim Hawkins discovers a map revealing the location of buried treasure, but he is not the only one trying to get his hands on it.",Adventure
 The Black Rose ,"In the time of the crusades, a Saxon youth is forced to run away from England. He goes with his loyal retainer who brings along a British long bow. The two go all the way to China where they become involved in intrigues in the court of Kubla Kahn.",Adventure
 A Ticket to Tomahawk ,"Comedy western about a cowboy who is hired by a stagecoach boss to stop the railroad reaching his territory and putting him out of business. He uses everything from Indians to dance hall girls to try to thwart the plan. But the railroad workers, led by a female sharpshooter and an ambitious salesman, prove tough customers. Featuring a brief early appearance by Marilyn Monroe.",Comedy
 A Woman of Distinction ,"Ice-cold college dean Susan Middlecott feels there's no room in her life for romance. Enter Prof. Alec Stevenson, British lecturer on astronomy, touring North America and in possession of a keepsake of Susan's he wants to return. Desperate for publicity, lecture bureau press agent Teddy Evans magnifies this into a great romance. The efforts of both dignified principals to quash the story have the opposite effect; matters get more and more involved.",Comedy
 Abbott and Costello in the Foreign Legion ,"Jonesy and Lou are in Algeria looking for a wrestler they are promoting. Sergeant Axmann tricks them into joining the Foreign Legion, after which they discover Axmann's collaboration with the nasty Sheik Hamud El Khalid. Bits include Lou's mirage sightings, one a New York newsboy (""they gave me a bad corner"").",Adventure
 At War with the Army ,"Martin and Lewis are former nightclub partners who are now enlisted in the Army. Sergeant Puccinelli (Martin) now ranks above his former partner, Private First Class Korwin (Lewis). Puccinelli is desperately trying to get transferred from his dull job to active duty overseas. Meanwhile, all Korwin wants is a pass to see his wife and new baby.",Comedy
 Atom Man vs Superman ," Columbia's 43rd serial finds Lex Luthor, secretly the Atom Man, blackmailing the city of Metropolis by threatening to destroy the entire community. Perry White, editor of ""The Daily Planet"", assigns Lois Lane, Jimmy Olson and Clark Kent/Superman to cover the story. Luthor invents a number of deadly devices to plague the city, including a disintegrating machine which can reduce people to their basic atoms and reassemble them in another place. But Superman manages to thwart each...",SciFi
 Born Yesterday ,"Uncouth, loud-mouth junkyard tycoon Harry Brock descends upon Washington D.C. to buy himself a congressman or two, bringing with him his mistress, ex-showgirl Billie Dawn.",Comedy
 Captive Girl ," Jungle Jim is asked to find a young woman who supposedly lives in the jungle with her pet tiger. It's believed that she may be the daughter of Mr. and Mrs. John Martindale, explorers who long ago who were looking for the lagoon of the dead, a place where legend has it witch doctors held human sacrifices. Some of the locals, particularly the witch doctor Hakim, believe she is a she-devil who is out to cause them harm. As well Barton, an gold-hunting explorer, is also looking for the girl...",Adventure
 Champagne For Caesar ,What happens when the man who knows everything goes on a quiz show that doubles your cash prize every time a you answer a question correctly? Beauregard Bottomly is that man & what happens is you end up with 40 million dollars at stake.  - Written byApril M. Cheek <[email protected]> ,Comedy
 Cheaper by the Dozen ,"""Cheaper by the Dozen"", based on the real-life story of the Gilbreth family, follows them from Providence, Rhode Island, to Montclair, New Jersey, and details the amusing anecdotes found in large families.",Comedy
" Davy Crockett, Indian Scout ","It's 1848 and a wagon train with an Army escort is heading west through Indian territory, It's scout is Davy Crockett, nephew of his more famous namesake. There is spy amongst them informing the Indians. They survive the first Indian attack and then push on. They have a choice of two passes through the mountains. Learing of the pass to be defended by the Indians, they head for the other. But upon ariving, the Indians attack. Somehow they have been informed.  ...",Action
 Destination Moon ,"Postulates the first manned trip to the moon, happening in the (then) near future, and being funded by a consortium of private backers. Assorted difficulties occur and must be overcome in-flight. Attempted to be realistic, with Robert A. Heinlein providing advice.",Adventure
