title,plot,genre
Willy Wonka and the Chocolate Factory,"A wry and amusing musical about a world famous candymaker who hides five golden tickets in candy bars for five lucky children. Young, good-natured Charlie (Peter Ostrum) wins one of the tickets hidden amongst thousands of Wonka chocolate bars. What have Charlie and the other four kids won? A tour through Willy Wonka's chocolate factory, led by the loveable, eccentric, but often mean-spirited Wonka (Gene Wilder) himself. The factory itself is like a fantasy world: crazy color schemes, wild...",Family
 The Devils ,"A dramatised historical account of the rise and fall of Urbain Grandier, a 17th-century Roman Catholic priest accused of witchcraft following alleged demonic possessions of sexually repressed nuns.",Drama
 Dirty Harry ,"When a madman dubbed the ""Scorpio Killer"" terrorizes San Francisco, hard-boiled cop Harry Callahan -- famous for his take-no-prisoners approach to law enforcement -- is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",Action
 The Omega Man ,"Robert Neville, a doctor, due to an experimental vaccine, is the only survivor of an apocalyptic war waged with biological weapons. The plague caused by the war has killed everyone else except for a few hundred deformed, nocturnal people calling themselves ""The Family"". The plague has caused them to become sensitive to light, as well as homicidally psychotic.",Action
 Diamonds Are Forever ,"After traveling the world in his quest to kill Blofeld, Bond returns triumphant, only to discover a case waiting for him: a large amount of diamonds has been stolen from the South African mines and two offbeat assassins are killing everyone in the smuggling ring one-by-one. Bond goes undercover as Peter Franks, diamond smuggler. What he discovers shocks him: the head of the smuggling ring is none other than Ernst Stavros Blofeld! Now, Bond must resist the wiles of a beautiful smuggler and...",Action
Fiddler on the Roof,"Film version of the stage musical, based on the stories of Sholom Aleichem. Tevye the Milkman is a Jewish peasant in pre-Revolutionary Russia, coping with the day-to-day problems of `shtetl' life, his Jewish traditions, his family (wife and daughters), and state-sanctioned pogroms.",Drama
 Walkabout ,"A teenage girl and her young brother are stranded in the Australian outback and are forced to cope on their own. They meet an Aborigine on ""walkabout"": a ritualistic banishment from his tribe",Adventure
 Carry On At Your Convenience , This is the tale of industrial strife at WC Boggs' Lavatory factory. Vic Spanner is the union representative who calls a strike at the drop of a hat; eventually everyone has to get fed up with him. This is also the ideal opportunity for lots of lavatorial jokes... Written by Simon N. McIntosh-Smith <[email protected]> ,Comedy
 Straw Dogs ,"Dustin Hoffman plays a regular American mathematician, who gets into some trouble with local bullies. He is made fun of and then his wife is raped. When they attack his home, he fights back. His outbreak of violence is extreme.",Drama
The French Connection,"Alain Chanier is a dapper businessman from Marseilles, France, who is in reality a drug lord working on a big score - to sell $32 million worth of 89% pure heroin to New York City. But his potential buyer - small-time hood Salvatore Boca - is being tailed by two undercover NYC cops, James ""Popeye"" Doyle and Buddy ""Cloudy"" Russo.",Action
 Bedknobs and Broomsticks ,Three children evacuated from London during World War II are forced to stay with an eccentric spinster (Eglantine Price). The children's initial fears disappear when they find out she is in fact a trainee witch.,Adventure
 Harold and Maude ,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,Comedy
 A New Leaf ,"Henry Graham is a man with a problem: he has run through his entire inheritance, and is completely unequipped to provide for himself. His childhood guardian, Uncle Harry (a deliciously mean-spirited James Coco), refuses to give him a dime, and Henry, completely unwilling to exercise the only solution he sees—suicide—devises a plan with the help of his imaginative butler: he can make money the old-fashioned way—he can marry it.",Comedy
Vanishing Point,"Kowalski works for a car delivery service. He takes delivery of a 1970 Dodge Challenger to take from Colorado to San Fransisco, California. Shortly after pickup, he takes a bet to get the car there in less than 15 hours.",Action
 The Beguiled ,"During the civil war, injured Yankee soldier, John McBurney is rescued on the verge of death by a teenage girl from a southern boarding school. She manages to get him back to the school, and at first the all-female staff and pupils are scared. As he starts to recover, one by one he charms them and the atmosphere becomes filled with jealousy and deceit.",Drama
