title,plot,genre
beetlejuice,"After Barbara and Adam Maitland were killed in a car crash, they find themselves trapped as ghosts in their beautiful New England farmhouse. Their peace is disrupted when a yuppie family, the Deetzs, buy their house. The Maitlands are too nice and harmless as ghosts and all their efforts to scare the Deetzs away were unsuccessful. They eventually turn to another ghost 'Beetlejuice' for help.",comedy
child's play,"When serial killer Charles Lee Ray is mortally wounded in a police shoot-out, he uses a voodoo spell to transfer his soul into Chucky, a ""Good Guys"" doll. Andy receives the doll as a birthday gift, and Chucky soon resumes his killing spree. However, Charles doesn't want to be trapped in the body of a doll forever. His only escape would be to transfer into the first human he revealed his true identity to... which places Andy in mortal danger.",horror
die hard,"New York cop John McClane, who has been a cop for 11 years, has just arrived in Los Angeles on Christmas Eve. For the past six months, John's wife Holly and their two kids Lucy McClane and John McClane Jr. have been living in Los Angeles without John. In New York, Holly had a good job that turned into a career, and Holly was promoted to a powerful position in the Nakatomi Corporation. The promotion called for Holly to move to Los Angeles to work in the Nakatomi Plaza, a 40-story skyscraper...",action
the great outdoors,"Suburbanite Chet Ripley takes his family to a lakeside resort for what he thinks will be a quiet vacation away from it all. But then his snobby brother-in-law Roman Craig shows up with his snooty brood, and unexpected mishaps ensue. The two families try to get along … but they didn't count on Mother Nature stepping in to add her two cents.",comedy
coming to america,It is the 21st birthday of Prince Akeem of Zamunda and he is to marry a woman he never saw before. Now the prince breaks with tradition and travels to America to look for the love of his life.,comedy
twins,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks when Julius discovers that he has a brother and begins looking for him.,comedy
willow,"In the dungeons of the castle of the evil Queen-sorceress Bavmorda, a prisoner gives birth to a child who, according to an ancient prophecy, will put an end to the reign of the Queen. A midwife saves the child from the wrath of Bavmorda, but is forced to throw her cradle in a river when reached by the Hounds of the Queen. The river brings the child near a village of nelwyns, and little Willow finds and adopts her. When the Hounds reach the village, Willow begins a difficult journey to bring the...",action
the last temptation of christ,"The carpenter Jesus of Nazareth, tormented by the temptations of demons, the guilt of making crosses for the Romans, pity for men and the world, and the constant call of God, sets out to find what God wills for him. But as his mission nears fulfillment, he must face the greatest temptation: the normal life of a good man. Based, not on the Gospels, but on Nikos Kazantzakis' novel of the same name.",drama
rain man,"Charlie Babbitt is a fast-talking L.A. wheeler-dealer, hard at work on his next ""big thing"" when he learns of the death of his father. Arriving in Ohio for the funeral, Charlie finds himself spurned by his father in his will -- leaving Charlie only a vintage Buick and not a penny of a small fortune of over $3 million.When Charlie learns that the money has been left to care for his autistic brother Raymond, Charlie kidnaps Raymond and takes off for L.A. in a desperate attempt to get a piece of...",drama
bloodsport,"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.",action
big,"A young boy makes a wish at a fairground machine to be big. He wakes up the following morning to find that his wish has been granted and his body has grown older over night. But he is still the same 12 year old kid on the inside. Now he must learn how to cope with the unfamiliar world of grown ups including getting a job, and having his first romantic encounter with a woman. What will he find out about this strange world?",comedy
they live,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",action
cinema paradiso: the new version,"A famous Italian director, Salvatore, returns to the tiny Sicilian village of his childhood after more than 30 years away, upon hearing that his old friend Alfredo has passed away. Once home, he is transported back into alternately warm, funny and bittersweet memories of his coming-of-age, most of it done against the backdrop of the stone-built local cinema, the Paradiso, where Alfredo was the projectionist and the inspirer of dreams. Salvatore recalls the innocence and insatiable curiosity of...",drama
dirty rotten scoundrels,"Lawrence and Freddie are con-men; big-time and small time respectively. They unsuccessfully attempt to work together only to find that this town (on the French Mediterranean coast) aint big enough for the two of them. They agree to a ""loser leaves"" bet. The bet brings out the best/worse in the two.",comedy
bull durham,"Veteran minor-league catcher Crash Davis is assigned to the Class A Durham Bulls to handle the team's star rookie, wild pitcher ""Nuke"" LaLoosh. Team groupie Annie Savoy romances both players, creating a comic triangle.",comedy
mississippi burning,Two FBI agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,drama
a fish called wanda,"Sexy American diamond lover Wanda, Jamie Lee Curtis, and her boyfriend Otto, Kline, are in England to plot alongside George and Ken the robbery of a diamond collection. Wanda and Otto want the stolen diamonds for themselves, and inform the police about George not knowing that he has already moved the diamonds to another secret place. Wanda thinks the best way to find out is by getting close to George's lawyer - Archie Leach, played masterfuly by Cleese.",comedy
she's having a baby,"Jake and Kristy Briggs are newlyweds. Being young, they are perhaps a bit unprepared for the full reality of marriage and all that it (and their parents) expect from them. Do they want babies? Their parents certainly want them to. Is married life all that there is? Things certainly aren't helped by Jake's friend Davis, who always seems to turn up just in time to put a spanner in the works.",comedy
cocktail,"After leaving the army, Brian Flanagan trys to get a job in New York. But without a degree, this was not possible. He then decides to start studying for a business degree and gets a part time job as a bartender. He realises its not that easy, but when boss Douglas Koglan teaches him the secrets of the trade they become the most famous bar-men in town. Brian wants his own top class cocktail bar and to get the necessary money travels to Jamaica where work is easier, and pay is good. There he...",drama
