title,plot,genre
 Captain America ,"Superhero Captain America battles the evil forces of the archvillain called The Scarab, who poisons his enemies and steals a secret device capable of destroying buildings by sound vibrations.",Adventure
 A Guy Named Joe ,"A sentimental, patriotic (if not propagandistic) Hollywood fantasy about a dead World War II bomber pilot, Maj. Pete Sandidge who becomes guardian angel to another pilot, Capt. Ted Randall, guiding Randall through battle and helping him to romance his old girlfriend, despite her excessive devotion to Sandidge's memory.",Drama
 Kismet ,"Hafiz, a rascally beggar on the periphery of the court of Baghdad, schemes to marry his daughter to royalty and to win the heart of the queen of the castle himself.",Adventure
 National Velvet ,"Mi Taylor was a young wanderer and opportunist whose father had given him ""all the roads in the Kingdom"" to travel. One of the roads, and a notation in his father's journal, leads him to the quiet English country-side home of the Brown family. The youngest daughter, Velvet, has a passion for horses and when she wins the spirited steed Pie in a town lottery, Mi is encouraged to train the horse...",Drama
 A Canterbury Tale ,"Three people arrive in a village in Southern England in the early years of World War 2. Alison Smith is a London girl who is due to start working on a farm as a 'Land Girl'. Peter Gibbs is an Englishman conscripted into the army, taking a few days leave before going abroad. Bob Johnson is a U.S. Army sergeant who wanted to go to Canterbury, but got off here by mistake. As they walk into the village, Alison is attacked by 'The Glue Man', a prankster who pours glue in women's hair. The three of...",Comedy
 Ali Baba and the Forty Thieves ,"Orphaned as a young child and adopted by a band of notorious thieves, now-grown Ali Baba sets out to avenge his father’s murder, reclaim the royal throne, and rescue his beloved Amara from the iron fist of his treacherous enemy.",Adventure
 And Now Tomorrow ," Emily Blair is rich and deaf. Doctor Vance, who grew up poor in Blairtown, is working on a serum to cure deafness which he tries on Emily. It doesn't work. Her sister is carrying on an affair with her fiance Jeff. Vance tries a new serum which causes Emily to faint... Will it work this time ? Written by Ed Stephan <[email protected]> ",Drama
 Andy Hardy's Blonde Trouble ,"Andy is going to Wainwright College as did his father. He sees a pretty blonde on the train and he is alternately winked at or slapped every time he sees her. Andy is clueless. On the train Andy meets Kay and Dr. Standish who are both headed for Wainwright. Andy likes Kay, but Dr. Standish also seems to take an interest in her. Things are going well at College with Kay, but the blonde is nice one minute and ignores Andy the next. When Andy finds out that the blonde is really identical twins, he...",Comedy
 Bees in Paradise ,"Classic comedy starring Arthur Askey. Askey plays a pilot who bales out over Paradise Island, not knowing that he is about to land in a bee-worshipping colony of women and that he is about to become a drone for the queen bee. When he finds out that, as custom demands, he is due to be sacrificed two months after the honeymoon, he soon starts thinking about escape. The women of course have other ideas.",Comedy
 Black Magic ,"Because Charlie Chan plans to return to Honolulu, he no longer needs the services of Birmingham, who gets a job as butler for William and Justine Bonner, two apparently phony psychics who regularly host occult activities in their home. When Charlie's pretty daughter Frances attends a séance out of curiosity, Mr. Bonner is shot, and she becomes an immediate suspect. Charlie postpones his trip home to help with the investigation, which is made problematic when no bullet can be...",Comedy
