title,plot,genre
 Applause ," This early example of the ""backstage"" musical genre tells the story of Kitty Darling, a fading burlesque star who tries to save her convent-educated daughter April from following in Mom's footsteps. Written by Anonymous ",Drama
 Bacon Grabbers ,"Stan & Ollie find work as debt collectors. Their first assignment is to collect a late payment on a radio set. The owner refuses to pay the debt, so Stan & Ollie decide to reclaim the set. The owner will not let the duo in to reclaim the radio, and a fight breaks out as Stan & Ollie try to break in while the owner tries his hardest to keep them out.  - Written byAndy Davidson ",Comedy
 Big Business ,"Stan and Ollie are Christmas tree salesmen in California. Business is slow and a simple argument with one grumpy prospective customer (James Finlayson) escalates from a simple argument into full scale mutual destruction with Stan & Ollie destroying the customers house and garden, whilst Finlayson reduces their car to scrap metal, all under the disbelieving gaze of a police officer and an assembled crowd.  - Written bySteve Smith ",Comedy
 Bulldog Drummond ,Hugh 'Bulldog' Drummond is a British WWI veteran who longs for some excitement after he returns to the humdrum existence of civilian life. He gets what he's looking for when a girl requests his help in freeing her uncle from a nursing home. She believes the home is just a front and that her uncle is really being held captive while the culprits try to extort his fortune from him.,Drama
 Desert Nights ,A con man with his beautiful accomplice and a hostage steals a half million dollars worth of diamonds but finds they're all lost in the desert without water.,Adventure
 Die weiße Hölle vom Piz Palü ,"A man climbs a 12,000-foot mountain to search for his wife, who was lost on their honeymoon. Another couple makes the dangerous climb with him.",Action
 Eternal Love ,"In the Swiss Alps of the early 19th century, a couple forced into loveless marriages struggle to find happiness with one another.",Drama
 Half Marriage ,"A young couple marries in secret. Judy's afraid her parents won't approve of Dick and she'll lose her generous allowance. Her parents bring her home from the city where she's been studying art and encourage the attentions of Tom, a persistent suitor. Judy and her jealous husband have an argument that leads her back to the city, a drunken, amorous Tom, and tragedy.",Drama
 Hallelujah ,"Hallelujah! was, for its time, an impressive achievement. Director King Vidor, anxious to make a ""personal"" project for the impersonal MGM studios, proposed to film a spiritual story set in the deep South with blacks as the main characters. The Texas-born Vidor was familiar with certain particulars of African-American life, having witnessed the mass baptisms and religious ceremonies of the employees of his father's lumber mills. MGM, concerned that it would lose the ""bigot trade,"" balked until...",Drama
 Hell's Heroes ,"Three bank robbers on the run happen across a woman about to give birth in an abandoned covered wagon. Before she dies, she names the three bandits as her newborn son's godfathers.",Drama
 Her Private Affair ,"A married society woman accidentally kills her would-be blackmailer and suffers a crisis of conscious when his disgruntled butler is charged with the crime. Even after his acquittal, however, the woman suffers guilt and paranoia.",Drama
 Laila ,"Ranged across several generations, the story begins with a wealthy merchant, Lind, and his wife travelling in the coldest depths of winter to christen their baby daughter. Attacked by wolves, they lose the baby, which is found by the Lapp Jaampa (a dominating performance by Tryggve Larssen) and subsequently raised by a rich reindeer herder,",Drama
 Lucky Star ," Mary, a poor farm girl, meets Tim just as word comes that war has been declared. Tim enlists in the army and goes to the battlefields of Europe, where he is wounded and loses the use of his legs. Home again, Tim is visited by Mary, and they are powerfully attracted to each other; but his physical handicap prevents him from declaring his love for her. Deeper complications set in when Martin, Tim's former sergeant and a bully, takes a shine to Mary. Written by Dan Navarro...",Drama
 Madame X ," Young Raymond Floriot, following in his father Louis Floriot's professional footsteps, he now France's attorney general, has just passed the bar exam. Raymond's first case, appointed to him by the courts, is a murder case. His pitiful and poor Jane Doe client, who refers to herself only as Madame X, admits to killing the scoundrel of a man named Laroque, but won't disclose why or in turn defend herself in court. Raymond knows nothing of her past, which includes once being a...",Drama
 Mother Krause's Journey to Happiness ,"Mutter Krause, her daughter Erna and her son Paul live in a tenement in the poorer section of Berlin's Wedding district. Along with them lives ""the Tenant"", his soon-to-be bride Friede, who works as a prostitute, and her child whose name isn't revealed in the film. Mutter Krause is a quiet, long-suffering old woman who earns what little she can delivering newspapers. However, Paul is an alcoholic and spends all her money on drink. Mutter Krause can't pay back the money she owes the man whose...",Drama
 Noah's Ark ," After a short split prologue showing riches as the root of evil in ancient and modern times, the film settles into 1914 France, where the Orient Express is about to be wrecked when a bridge washes out. Among those on board are Al and Travis, Americans who are traveling Europe spending Travis' money, and Marie, a German girl. The boys save Marie after the wreck and Travis falls in love with her. When World War I breaks out Al wants to enlist, but Travis can't, feeling loyal to Marie,...",Drama
 Paris Bound ,"Jim Hutton and Mary Archer are two liberals who are content to remain faithful to each other in spirit only. They are married with all the ritual of a church wedding, the bride believing that each should be allowed perfect freedom in personal contacts. Complications arise when these ideals are put into practice.",Drama
 So This Is College ,"Biff and Eddie are the best of friends. They are college seniors; roommates at the Fraternity; and star teammates on the USC Football team. Then a flapper named Babs enters the picture. Biff considers Babs his girl, and she does like him more than Eddie, but Eddie is persistent. Everywhere they go, Eddie and Biff are competing for Babs. When Eddie stops trying, Babs decides that she wants him and this causes the friendship of Eddie and Biff to end. This rivalry even affects their ability to...",Comedy
 Tarzan the Tiger ," After Tarzan's estate is destroyed by Arabs Jane is sold into slavery by a man posing as a friendly scientist. Tarzan develops amnesia after a blow to the head. When he recovers his memory (from a later blow) he defeats the villain, recovers the fabulous jewels of Opar, and rescues Jane. Written by Ed Stephan <[email protected]> ",Action
 The Bridge of San Luis Rey ,"This first cinematic version of the classic book is a part-talkie, although the only surviving print is silent (housed in the George Eastman House, Rochester, NY). It is a straight-forward telling of the intermingled lives of a group of strangers doomed to die in a collapsing bridge accident. The Art Direction, paltry and unremarkable, surprisingly won an Oscar over the far more remarkable work nominated in THE IRON MASK. The special effect scene of the lovers plummeting with the bridge into...",Drama
 The Cocoanuts ,"During the Florida land boom, the Marx brothers run a hotel, auction off some land, thwart a jewel robbery, and generally act like themselves.",Comedy
 The Divine Lady ,"A partly fictionalized account of history begins with the arrival of slatternly Emma Hart, a cook's daughter, at the home of Charles Greville. Greville takes her as his lover and grooms her until their relationship becomes an inconvenience. Greville then dupes Emma into traveling to Naples to live with his uncle, Lord Hamilton, ambassador to the court at Naples. Realizing that Greville has abandoned her, Emma agrees to marry Lord Hamilton. Soon, however, she meets Admiral Horatio Nelson of the...",Drama
 The Flying Fleet ,"Six friends are to graduate the next day from the United States Naval Academy. They all hope to become aviators. When the officer of the day becomes sick, Tommy Winslow (Ramon Navarro) has to take his place, while the others go out and celebrate.",Adventure
 The Four Feathers ,An Englishman (Richard Arlen) fights in the Sudan after receiving white feathers of cowardice from his fiancee (Fay Wray) and friends.,Adventure
 The Godless Girl ,"High school students led by the Girl and Boy turn from Christianity toward secret atheistic meetings. When a girl is accidentally killed by a stairway collapse, the Girl and Boy go to reform school where they are treated brutally.",Drama
 The Iron Mask ,"King Louis XIII of France is thrilled to have born to him a son - an heir to the throne. But when the queen delivers a twin, Cardinal Richelieu sees the second son as a potential for revolution, and has him sent off to Spain to be raised in secret to ensure a peaceful future for France. Alas, keeping the secret means sending Constance, lover of D'Artagnan, off to a convent. D'Artagnan hears of this and rallies the Musketeers in a bid to rescue her. Unfortunately, Richelieu out-smarts the...",Adventure
 The Letter ," Jeanne Eagels plays the bored and restless Leslie Crosbie who turns to another man, Geoffrey Hammond (Herbert Marshall) for attention when neglected by her husband Robert (Reginald Owen). Robert decides to go out for the evening to pick up a new rifle. Leslie's calm vanishes as she awaits an answer to a letter she has written Hammond. He has found a new love - a beautiful unscrupulous native woman Li Ti (Lady Tsei Mei) and has discarded Leslie. Written by Cheepnis ",Drama
 The Mysterious Island ,"On a volcanic island near the kingdom of Hetvia rules Count Dakkar, a benevolent leader and scientist who has eliminated class distinction among the island's inhabitants. Dakkar, his daughter Sonia and her fiance, engineer Nicolai Roget have designed a submarine which Roget pilots on its initial voyage just before the island is overrun by Baron Falon, despotic ruler of Hetvia. Falon sets out after Roget in a second submarine and the two craft, diving to the ocean's floor, discover a strange...",Adventure
 The New Babylon ," In the beginning of the industrial revolution, the Paris Commune was established in 1871 against the rich and the powerful, and violently repressed by the army that remained faithful to a tamer form of Republicanism. How could the love story between a young sales girl and a soldier unable to decide if he was pro or against the radical fashion? Two short months were needed for the answer to be found - in blood and tears, and under rain that washes all past memories. Any day, a New Babylon shop...",Drama
 The Trespasser ," A stenographer who works for a lawyer falls in love with and marries a wealthy young man. His family has the marraige annulled, after which she gives birth to a child. Her former boss helps her out to ensure the child's welfare, which starts gossip that she is a ""kept woman."" Written by [email protected] ",Drama
