title,plot,genre
 Modern Times ,"Playing a tramp struggling to survive in a modern industrial society, Charlie Chaplin created with ""Modern Times,"" one of the most elaborate cinematic critiques of the effects of mass production on 20th century life. With his usual charm and bad luck, Charlie Chaplin's most famous character The Tramp, executes some of his most famous slapstick routines around massive/glorified machines, accidentally ends up in the middle of a communist rally, and falls in love with a street waif played by...",Comedy
 The Green Pastures ,"God, heaven, and several Old Testament stories, including the Creation and Noah's Ark, are described supposedly using the perspective of rural, black Americans.",Drama
 Ace Drummond ,This 13 chapter serial is based on the comic strip character Ace Drummond created by Eddie Rickenbacker. Ace is a 'G-Man of the sky' working out of Washington D.C. He is sent to Mongolia to find out why a mysterious villain known only as 'The Dragon' is trying to prevent the newly formed International Airways from setting up an airport there. Ace meets Peggy Trainor (Jean Rogers) who is searching for her archaeologist father who has disappeared. Together they search for answers to the puzzles.,Adventure
 Adventure In Manhattan , Joel McCrea plays a hotshot reporter who thinks he knows everything and Jean Arthur plays an actress who puts one over on him. It turns out the financier of her play is a notorious art collector who steals what he can't buy and the play he's financing is just a front for a job he is planning. Written by joe robertson ,Comedy
 After the Thin Man ,"Selma asks Nick to find her missing husband. He had been seeing a bit on the side, and blackmailing a local criminal. David Graham claims he paid the missing husband to get rid of a former girlfriend. Will Nick locate him?",Comedy
 Anthony Adverse ,"Anthony Adverse is a 1936 American drama film directed by Mervyn LeRoy. The screenplay by Sheridan Gibney is based on the sprawling 1,224-page novel of the same title by Hervey Allen.",Adventure
 Anything Goes ,"A young man falls in love with a beautiful blonde. When he sees her being forced onto a luxury liner, he decides to follow and rescue her. However, he discovers that she is an English heiress who ran away from home and is now being returned to England. He also discovers that his boss is on the ship. To avoid discovery, he disguises himself as the gangster accomplice of a minister, who is actually a gangster on the run from the law.",Comedy
 As You Like It ," A duke usurps his brother's land and power, banishing him and his retinue into the forest of Arden. The banished duke's daughter, Rosalind, remains with her cousin Celia. She has fallen in love with Orlando, but he has his own tyrannical brother to contend with, so he joins those in the forest. Rosalind, now banished, disguises herself as a young man, with Celia as her servant, and follows Orlando into the forest. There, nature stirs love's fires in various rustics as well as in...",Drama
 Beloved Enemy ," Irish rebels launch an uprising against the British occupation of Ireland in the 1920s. One of the rebellion's leaders and a beautiful aristocratic Englishwoman meet and, despite the enormous class, cultural, political and social differences between them, fall in love. Written by [email protected] ",Drama
 Big Brown Eyes ," Dan Barr is a flatfoot on the trail of jewel robbers. Eve Fallon is his girl of 5 years. We meet them spitting and sparring, but never doubting they're in love. Eve is a manicurist, with an eye for news. Soon after we meet her, she's out of the beauty salon and into the news-room as an ace reporter. With Eve's help, Dan nabs one of the jewel gang members, Cortig, whose stray bullet killed a baby in the park. A spooked witness and a slick lawyer get Cortig off. Disgusted with the...",Comedy
 Black Gold ,"Wildcat riggers risk their lives in the pursuit of oil. Their jobs get even more dangerous when ruthless oil baron J.C. Anderson sets his sights on their territory. When longtime driller Dan O'Reilly falls to his death from a well tower sabotaged by Anderson's strong-arm thugs, his teenage son 'Fishtail' inherits the property and the troubles that come with it. With the help of his geologist pal, Hank Langford, the boy fights to bring in a gusher before the deed to the well-site expires.",Action
 Border Flight ,"Frances Farmer's second film is a typical B-programmer from the Paramount lot of 1936--up and coming stars (John Howard, Robert Cummings, Grant Withers, Farmer) in a concerning the Coast Guard and smugglers. The chief points of interest are the truly exceptional aerial sequences and Farmer's early performance.",Drama
 By the Bluest of Seas ,"Yussuf and Aliosha are two shipwrecked sailors on an island in the Caspian Sea. They start working as sailor and mechanic for the fishing boats of the ""Lights of the Communism"" kolkhoz. Here the two friends will fall in love with the beautiful Misha.  - Written bygiulienk ",Romance
 Camille ,"Life in 1847 Paris is as spirited as champagne and as unforgiving as the gray morning after. In gambling dens and lavish soirees, men of means exert their wills and women turned courtesans exult in pleasure. One such woman is Marguerite Gautier (Greta Garbo), the Camille of this sumptuous romance tale based on the enduring Alexandre Dumas story. Garbo's aloof mystique and alabaster beauty illuminate this George Cukor-directed film featuring what many call her finest performance. Her Camille is...",Drama
 Captain January ,"Shirley lives with a lighthouse keeper (Kibbee) who rescued her when her parents drowned. A truant officer (Haden) decides she should go to boarding school, but she's rescued by relatives. Buddy Ebsen dances ""At The Codfish Ball"" with Shirley.",Comedy
 Charlie Chan at the Circus ,"While visiting the circus with his family, Charlie is recruited by the big top's co-owner to investigate threatening letters that he's received.",Comedy
 Charlie Chan at the Opera ,A dangerous amnesiac escapes from a mental hospital and returns to the opera house to wreak revenge on those who tried to murder him seven years earlier.,Comedy
 Charlie Chan at the Race Track ,"When a friend of Charlie's is found kicked to death by his own race horse on board a Honolulu-bound liner, the detective discovers foul play and uncovers an international gambling ring.",Comedy
