title,plot,genre
high noon,High Noon is about a recently freed leader of a gang of bandits in the desert who is looking to get revenge on the Sheriff who put him in jail. A legendary western film from the Austrian director Fred Zinnemann.,drama
limelight,"Chaplin's final American film tells the story of a fading music hall comedian's effort to help a despondent ballet dancer learn both to walk and feel confident about life again. The highlight of the film is the classic duet with Chaplin's only real artistic film comedy rival, Buster Keaton.",drama
ikiru,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",drama
bend of the river,"Two men with questionable pasts, Glyn McLyntock and his friend Cole, lead a wagon-train load of homesteaders from Missouri to the Oregon territory...",action
cecil b. demille's the greatest show on earth,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",drama
monkey business,"Barnaby Fulton is a research chemist working on a fountain of youth pill for a chemical company. One of the labs chimps, Esther, gets loose in the laboratory and, having watched Dr Fulton do something similar, mixes a beaker of chemicals, but then pours the mix into the water cooler. Later, when trying one of his own samples sample, washed down with water from the cooler, Fulton begins to act just like a 20-year-old and believes his potion is working. Soon his wife and boss are also behaving...",comedy
mandy,"London, the early 1950's. Born deaf, Mandy is mute for most of her childhood. As she reaches school age her family itsel is in danger of breaking up. Christine (Phylis Calvert), Mandy'smother has heard of a residential school for the oral education of the deaf. A heart-rending adaptation of Hilda Lewi's novel The Day is Ours, from acclaimed director Alexander Mackendrick, Mandy is an Ealing Studios classic.",drama
androcles and the lion,"George Bernard Shaw’s breezy, delightful dramatization of this classic fable—about a Christian slave who pulls a thorn from a lion’s paw and is spared from death in the Colosseum as a result of his kind act—was written as a meditation on modern Christian values. And Pascal’s final Shaw production plays it broadly, casting comic character actor Alan Young as the titular naïf. He’s ably supported by Jean Simmons, Victor Mature, Robert Newton, and Elsa Lanchester.",comedy
abbott and costello meet captain kidd,Rocky and Puddin' Head are waiting tables at an inn on Tortuga when a letter given them by Lady Jane for delivery to Martingale gets switched with a treasure map. Kidd and Bonney kidnap them to Skull Island to find said treasure.,adventure
above and beyond,"The story of Colonel Paul Tibbets, the pilot of the Enola Gay, the bomber that dropped the atomic bomb on Hiroshima. Although unaware of the full potential of this new weapon, he knows that it is capable of doing tremendously more damage than any other weapon used before, and that the death toll resulting from it will be enormous. He is reluctant to be the person who will end so many lives, but if using it may bring an end to the war, then not doing so may result in even more...",action
actors and sin,"Two-part story--the first is about a washed-up Broadway actor and his tough daughter, who is a bigger star than he is; the second is about a literary agent whose newest client--a nine-year-old boy--is the author of a borderline pornographic book.  - Written by[email protected] ",comedy
angels one five,"'Septic' Baird has just joined a front line RAF squadron at the height of the Battle of Britain. This is the story of ""The Few"" and how they managed to fight off the might of the Luftwaffe despite overwhelming German air power.",drama
apache country," Cavalry scouts Gene Autry (Gene Autry) and Pat Buttram (Pat Buttram) are ordered by the President (of the whole U.S. of A.) to break up an Arizona frontier ring which uses Indian raids to cover up its bandit activities. Carolina Cotton (Carolina Cotton) works with Gene and Pat, seeking revenge against the gang's leader, Dave Kilgrain (Harry Lauter) , who murdered her father. Lots of talk and Indian tribal dancing and stuff before Carolina gets around to shooting Kilgrain and Gene and Pat...",action
april in paris,"In search of an emissary to represent the American theater at an arts expo in Paris, a State Department bureaucrat (Ray Bolger) invites Ethel Barrymore to appear -- too bad her invitation is sent to chorus girl Ethel ""Dynamite"" Jackson (Doris Day) instead! Not one to look a gift horse in the mouth, Miss Jackson hightails it to Paris -- with the bureaucrat in pursuit. A plethora of song-and-dance numbers ensues in this Sammy Cahn-scored musical.",comedy
at sword's point," France, 1648: Richelieu and Louis XIII are dead, the new king is a minor, and the Duc de Lavalle is in virtually open rebellion, scheming to seize power. As a last resort, Queen Anne summons the heirs of the original Musketeers to her aid...including Claire, daughter of Athos, who when she chooses can miraculously pass as a boy, and wields as fine a sword as any. All their skills will be needed for a battle against increasing odds. One for all and all for one! Written by Rod Crawford...",adventure
barbed wire," When the Texas cattle trails to Kansas are blocked, cattle buyer Gene Autry (Gene Autry) goes to Texas to investigate. There, he finds his friend, land-agent ""Buckeye"" Buttram (Pat Buttram)and pretty Gay Kendall (Anne James, a newspaper reporter, siding with the homesteaders in a rancher-settlers dispute instigated by speculator Steve Ruttledge (Leonard Penn), in a land-grab scheme in which he will benefit when the railroad is built across the land he hopes to control. Written by ...",action
belles on their toes," The ""Cheaper by the Dozen"" crew is back, sans Clifton Webb. Lillian is struggling to make ends meet without her husband's income, while Anne, Martha, and even Ernestine find romance. Written by Dan Weckerly ",comedy
"blackbeard, the pirate"," In 1674, ""reformed"" pirate Sir Henry Morgan is a high official in Jamaica, but Edward Maynard hopes to win a large reward by proving Morgan still dabbles in piracy. Maynard goes undercover as ship's surgeon with a Morgan henchman...who's been supplanted by notorious Blackbeard himself. Also on the ship is Edwina Mansfield, seemingly a damsel in distress, to whom there's much more than meets the eye. Written by Rod Crawford <[email protected]> ",adventure
bloodhounds of broadway,"A musical comedy based on several Damon Runyon short stories. When a bookie on the run, Robert 'Numbers' Foster, falls for a pretty country songbird, Emily Ann Stackerlee , he'll do anything to help her make it big -- including a stint in jail to pay for his crimes. But will the tough guy's sacrifice of the heart pay off when it comes to his girlfriend's singing career?",comedy
bomba and the jungle girl,Bomba decides to find out who his parents were. He starts with Cody Casson's diary and follows the trail to a native village. An ancient blind woman tells him his parents and the village's true ruler were murdered by the current chieftain and his daughter.,action
breaking the sound barrier," Tony successful fighter pilot during World War II marries into the family of a wealthy oil magnate who also designs airplanes. The movie traces the company's attempt to break the sound barrier, as well as tensions between father and daughter. Lots of footage of early 50s jet aviation in Great Britain as well as shots of the Comet airliner, world's first jet passenger plane. Written by Henry Brugsch <[email protected]> ",drama
captive women,"In a post-apocalyptic New York City, three tribes of mutants (the Norms, the Mutates and the Upriver people) battle each other to survive.",scifi
carrie," Carrie boards the train to Chicago with big ambitions. She gets a job stitching shoes and her sister's husband takes almost all of her pay for room and board. Then she injures a finger and is fired. This is the 1890s. Charles Drouet, a salesman she met on the train, comes to her rescue, invites her to dine at Fitzgerald's where the manager George Hurstwood sends over a bottle of champagne. Stay in Drouet's apartment. He will be on the road 10 days. When she leaves the apartment...",drama
colorado sundown,The Hurley's own a lumber mill and want to harvest all the timber in the valley. They kill the Forester and substitute their brother Dusty in his place. Dusty then says all the trees are infected and must be cut down. But Rex Allen is suspicious and writes to the Forestry Department.  - Written byMaurice VanAuken <[email protected]> ,action
"come back, little sheba","An emotionally remote recovering alcoholic and his dowdy, unambitious wife face a personal crisis when they take in an attractive lodger.",drama
crimson pirate,"Burt Lancaster plays a pirate with a taste for intrigue and acrobatics who involves himself in the goings on of a revolution in the Caribbean in the late 1700s. A light hearted adventure involving prison breaks, an oddball Scientist, sailing ships, naval fights, and tons of swordplay",action
diplomatic courier," Department of State courier Mike Kelly ends up in postwar hotbed Trieste after failing to collect a package from a colleague. The Military Police are happy for him to get more involved, but things get a bit tough. After all, he is just a postman. Written by Jeremy Perkins <[email protected]> ",drama
don camillo,"In a village of the Po valley where the earth is hard and life miserly, the priest and the communist mayor are always fighting to be the head of the community. If in secret, they admired and liked each other, politics still divided them as it is dividing the country. And when the mayor wants his ""People's House""; the priest wants his ""Garden City"" for the poor. Division exist between the richest and the poorest, the pious and the atheists and even between lovers. But if the people are hard as...",comedy
don't bother to knock,"Jed, an airline pilot, (Widmark) is resting in a hotel when he notices Nell (Monroe), a young woman babysitting for a wealthy couple. As Jed gets to know Nell better he realises that the woman is not as stable as perhaps she should be. A unique thriller featuring a rare dramatic performance from Monroe, illustrating a broader range than most people might expect..",drama
dreamboat,"Clifton Webb, a respected college professor, is plagued when his old movies are shown on TV and sets out with his daughter (Anne Francis) to stop it. However, his former co-star (Ginger Rogers), is the hostess of the TV show playing his films and she has other plans.",comedy
eight iron men,"Stanley Kramer's WW-II character study has Lee Marvin as the Sergeant of a small squad laid over during fighting in Italy. During the otherwise boring time between battles, tensions arise as they are ordered not to rescue a squad mate pinned down by the enemy, for fear of risking more lives. Based on the stage play ""A Sound of Hunting"", by Harry Brown.",drama
europa '51," Irene Girard is an ambassador's wife and used to always live in luxury. After the dramatic death of her son, she feels guilty of having neglected him and feels compelled to help people in need who cross her path. One day she offers shelter to a man who is evading justice, and she ends being arrested herself. Her husband, for the sake of social propriety, arranges for a doctor to declare her insane. Irene escapes one prison to enter another, and to reflect on what sort of society she lives...",drama
fan-fan the tulip," Fanfan is a young handsome peasant. He joins the army to escape marriage and because a gipsy girl predicted he will get glory and the king's daughter as a wife. But the gipsy girl was in fact Adeline, the daughter of the recruiting officer. Once he has discovered the stratagem, Fanfan refuses to forget this dream and decides to fulfill the destiny of the fake prediction. Fantastic swashbuckling adventures in a 18th century setting, with a light criticism of the war and the mighty. ...",adventure
feudin' fools,"Sach discovers that he is heir to a farm in rural hillbilly country. He and the boys go to the farm to check it out, and find themselves mixed up with feuding hillbillies and a gang of bank robbers.",comedy
flesh and fury," Deaf boxer Paul Callan captures the interest of gold-digging blonde Sonya Bartow and retired fight manager 'Pop' Richardson. For a time, Sonya has the upper hand with Paul, but ultimately a rival appears in the shape of upper-crust reporter Ann Hollis. With a 3-way fight under way for influence over Paul, he takes matters into his own hands, but learns that getting what he wanted isn't necessarily a happy ending. Written by Rod Crawford <[email protected]> ",drama
