title,plot,genre
 Blue Blazes Rawden ,"Rawden, a lumberjack in the North woods, fights with crooked dance hall owner 'Ladyfingers' Hilgard over the affections of Babette DuFresne. Hilgard is killed. When Hilgard's mother and younger brother arrive in the remote logging town, Rawden attempts to ease their suffering by creating the fiction that Hilgard had been a well-loved man who died naturally. But when young Eric Hilgard learns the truth of his brother's death, he comes gunning for Rawden.",Drama
 Branding Broadway ," A tough Westerner is run out of town and heads east to New York, where he takes a job as bodyguard and guardian to a wealthy young man. Sent to recover some sensitive love letters, the guardian falls for the young lady recipient, but honor demands that he help her in her presumed pursuit of his employer. Written by Jim Beaver <[email protected]> ",Comedy
 Eyes of the Mummy Ma ,"Jannings and Negri are Egyptians involved in a scam milking tourists out of their money, by having the girl lend her eyes to the ""mummy"" from inside an empty sarcophagus! When a British lord and adventurer comes to visit, she falls in love and leaves with him to England. Needless to say, Jannings – who, naturally, has feelings for Negri himself – follows them (conveniently in the employ of another English aristocrat and friend to Liedtke) in order to exact his revenge.",Drama
" Good Night, Nurse! "," An inebriated man stands in front of a drug store during a rain storm trying to light a cigarette. Back at his home, his wife and butler see a report on the No Hope Clinic's success curing alcoholics. When hubby arrives home, bringing two gypsies and their monkey, his wife insists it's time for the clinic. Once there, he gets a look at various surgeries, and he wants out - assisted at first by a woman who believes she's a mermaid. He pretends to drown, he dresses as a woman,...",Comedy
 I Don't Want to Be a Man ,"A teenaged tomboy, tired of being bossed around by her strict guardian, impersonates a man so she can have more fun, but discovers that being the opposite sex isn’t as easy as she had hoped. What ensues is a gender-bending comedy that was decades ahead of its time.",Comedy
 Johanna Enlists ,"A young girl, stifling on her father's backwoods farm, is reinvigorated by the arrival of an army regiment, come to train in the area.",Comedy
 Mickey ," As the surviving partner in a gold mining enterprise, Joe Meadows has also been raising his deceased partner's daughter, Mickey. Now that she is older, Joe plans to send her to live with her aunt Mrs. Drake in New York. Meanwhile, Mrs. Drake is hoping to have her daughter Elsie marry another mine owner, Herbert Thornhill, in order to alleviate the Drake family's financial struggles. When Thornhill goes to California to check on his mine, he meets Mickey and becomes fond of her....",Comedy
 Shifting Sands ," Marcia Grey is wrongly convicted on trumped-up evidence of a German. After serving her term, she rebuilds her life and marries well. The German then attempts to blackmail her into helping the German cause during WWI. Written by Herman Seifer <[email protected]> ",Drama
 Tarzan of the Apes ," The plot follows the novel more closely than does any other Tarzan movie. John and Alice Clayton take ship for Africa. Mutineers maroon them. After his parents die the newborn Tarzan is taken by a great Ape, Kala. Later the boy finds his father's knife and uses it to become King of Apes. Binns, the sailor who saved the Claytons and who has been held by Arab slavers for ten years, finds the young Tarzan and then heads for England to notify his kin. A scientist arrives to check out...",Action
 The Blue Bird ," Two peasant children, Mytyl and Tyltyl, are led by Berylune, a fairy, to search for the Blue Bird of Happiness. Berylune gives Tyltyl a cap with a diamond setting, and when Tyltyl turns the diamond, the children become aware of and conversant with the souls of a Dog and Cat, as well as of Fire, Water, Bread, Light, and other presumably inanimate things. The troupe thus sets off to find the elusive Blue Bird of Happiness. Written by Jim Beaver <[email protected]> ",Fantasy
 The Devil's Pawn ,"Lea, Damen Pola Negri, is a Jewish girl who wants to go to St. Petersburg to help her ailing foster father. She's learning to be a wise and independent girl (those kind of characters that Damen Negri was so fond of during her career) but she is warned by her teacher that because she is Jewish she will not be given the usual work/travel permits, if she wants to travel she will have to be given a special paper, a yellow ticket. These permits are usually given to a certain kind of woman...",Drama
 The Married Virgin ," In order to save her wealthy father from disgrace and a possible prison sentence, a daughter agrees to marry the gigolo who's been blackmailing him. What the daughter doesn't know, however, is that the gigolo is actually in cahoots with her father's new wife, a conniving schemer who plans to fleece her new husband for everything he has, then flee the country with her lover. Written by [email protected] ",Drama
 Triple Trouble ," As Colonel Nutt is experimenting with explosives, a new janitor is joining his household. The inept janitor proceeds to make life difficult for the rest of staff. Meanwhile, a foreign agent arrives at the house in hopes of getting Col. Nutt's latest invention. The inventor throws him out, so the agent then employs a thug to get the formula. When police head to the Nutt home to start an investigation, a complicated fracas ensues. Written by Snow Leopard ",Comedy
