title,plot,genre
Easy Rider,Easy Rider is the classic cult film from the 1960’s. A road movie that embodies the feeling of being a hippie as two friends head cross-country to Mardi Gras. A controversial period film by Dennis Hopper and Peter Fonda with some classic music from a generation of wanderers.,Drama
 Midnight Cowboy ,"A ""cowboy,"" Joe Buck, moves to New York City from Texas to make his fortune as a hustler servicing rich Park Avenue women. Shortly after arriving, he is hustled by homeless con man Ratzo Rizzo, who had said he would manage him for a $20 fee. Bent on getting his money back, Buck finds the rapidly deteriorating Rizzo, ends up feeling sorry for him, and moving into Rizzo's room in an abandoned building to care for him. The two remain hopeful of striking it rich with Rizzo managing Buck's career,...",Drama
Butch Cassidy and the Sundance Kid,"This revisionist Western comedy, which served as the prototype of the buddy film for years to come, stars Paul Newman and Robert Redford as Butch Cassidy and the Sundance Kid, respectively. At the turn of the 20th century, the twosome have become notorious for the skill with which they rob banks and trains--with the help of the Hole in the Wall gang. But their last few jobs have been botched, and after Butch and Sundance return from a brief vacation, Harvey Logan (Ted Cassidy) challenges...",Adventure
 Sweet Charity ,"Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.",Comedy
 On Her Majesty's Secret Service ,"James Bond tracks archnemesis Ernst Blofeld to a mountaintop retreat where he's training an army of beautiful but lethal women. Along the way, Bond falls for Italian contessa Tracy Draco -- and marries her in order to get closer to Blofeld. Meanwhile, he locates Blofeld in the Alps and embarks on a classic ski chase.",Action
True Grit,"A drunken, hard-nosed U.S. Marshal and a Texas Ranger help a stubborn young woman track down her father's murderer in Indian territory.",Adventure
 The Italian Job ,"Charlie 's got a 'job' to do. Having just left prison he finds one his of friends has attempted a high risk job in Italy, right under the nose of the mafia. Charlie's friend doesn't get very far, so Charlie takes over the 'job'. Using three Mini Coopers, a couple of Jaguars and a bus, he hopes to bring Torino to a standstill, steal a fortune in gold and escape in the chaos.",Action
 Battle of Britain ,"In 1940, the Royal Air Force fights a desperate battle against the might of the Luftwaffe for control of the skies over Britain, thus preventing the Nazi invasion of Britain.",Action
Hello Dolly!,"A matchmaker named Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City. In New York, she fixes Vandergelder's clerks up with the woman Vandergelder had been courting, and her shop assistant.",Comedy
 Carry on Again Doctor ,"Dr Nookey is disgraced and sent to a remote island hospital. He is given a secret slimming potion by a member of staff, Gladstone Screwer, and he flies back to England to fame and fortune. But others want to cash in on his good fortunes, and some just want him brought down a peg or two.",Comedy
 Mackenna's Gold ,"The gangster Colorado kidnaps Marshal McKenna. He believes that McKenna has seen a map which leads to a rich vein of gold in the mountains and forces him to show him the way. But they're not the only ones who're after the gold; soon they meet a group of ""honorable"" citizens and the cavalry crosses their way too - and that is even before they enter Indian territory.",Romance
 Women in Love ,"The battle of the sexes and relationships among the elite of Britian's industrial Midlands in the 1920s. Gerald Crich and Rupert Berkin are best friends who fall in love with a pair of sisters Gudrun, a sculptress and Ursula Brangwen, a schoolteacher. Rupert marries Ursula, Gerald begins a love affair with Gudrun, and the foursome embarks upon a Swiss honeymoon. But the relationships take markedly different directions, as Russell explores the nature of commitment and love. Rupert and Ursula...",Drama
 Paint Your Wagon ,"A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining.",Comedy
 Fellini Satyricon ,"Film is loosely based on Petronius's work, Satyricon, a series of bawdy and satirical episodes written during the reign of the emperor Nero and set in imperial Rome.",Drama
