title,plot,genre
Rocky,"Rocky Balboa is a struggling boxer trying to make the big time. Working in a meat factory in Philadelphia for a pittance, he also earns extra cash as a debt collector. When heavyweight champion Apollo Creed visits Philadelphia, his managers want to set up an exhibition match between Creed and a struggling boxer, touting the fight as a chance for a ""nobody"" to become a ""somebody"". The match is supposed to be easily won by Creed, but someone forgot to tell Rocky, who sees this as his only shot at...",Drama
A Star is Born,"Talented rock star John Norman Howard (Kris Kristofferson) has seen his career begin to decline. Too many years of concerts and managers and life on the road have made him cynical and the monotony has taken its toll. Then he meets the innocent, pure and very talented singer Esther Hoffman (Barbra Streisand). As one of his songs in the movie says ""I'm gonna take you girl, I'm gonna show you how."" And he does. He shows Esther the way to stardom while forsaking his own career. As they fall in...",Drama
Carrie,"Carrie White is a shy young girl who doesn't make friends easily. After her class mates taunt her about her horrified reaction to her totally unexpected first period one of them takes pity on her and gets Tommy Ross, her boyfriend and class hunk to invite Carrie to the senior prom. Meanwhile another girl who has been banned from the prom for her continued aggressive behaviour is not as forgiving and plans a trick to embarrass Carrie in front of the whole school. What she doesn't realise is that...",Horror
All the President's Men,"In the run-up to the 1972 elections, Washington Post reporter Bob Woodward covers what seems to be a minor break-in at the Democratic Party National headquarters. He is surprised to find top lawyers already on the defence case, and the discovery of names and addresses of Republican fund organisers on the accused further arouses his suspicions. The editor of the Post is prepared to run with the story and assigns Woodward and Carl Bernstein to it. They find the trail leading higher and higher in...",Drama
 King Kong ,"An expedition of the ""Petrox"" company, is exploring in search of petrol. A strange island where they arrive is the home of a giant ape, King Kong, that is captured by the expedition in order to make money exhibiting it to the world. When in the U.S. the huge gorilla becomes restless, trying to return home...",Adventure
The Omen,"Gregory Peck is the ambassador to the United States who's wife has a stillborn child. Without her knowledge, he substitutes another baby as theirs. A few years go by, and then grisly deaths begin to happen. The child's nanny hangs herself and a priest is speared to death in a freak accident. It turns out the child is the son of Satan and can only be killed with the seven daggers of Meggado.Nikki is on the downward slope of self-destruction. In need of a splash of good publicity after pushing...",Horror
 Marathon Man ,"A graduate student and obsessive runner in New York is drawn into a mysterious plot involving his brother, a member of the secretive Division. This film, famous for its excruciating ""Is it safe?"" torture scene by a Nazi dentist, is a spy classic with an all star cast.",Thriller
 Novecento ,"Set in Bertolucci's ancestral region of Emilia, the film chronicles the lives of two men during the political turmoils that took place in Italy in the first half on the 20th century.",Drama
 Robin and Marian ,"Whatever became of Robin Hood after his famed tale of good deeds ended? Now you can find out, in this sequel that takes place years after Robin and his merry men bested the Sheriff of Nottingham. After following Richard the Lionhearted to the crusades, Robin (Sean Connery) returns to Sherwood Forest to find things drastically changed. Audrey Hepburn plays the stalwart Marian … who's joined a nunnery!",Adventure
 Squirm ,"At the beginning of the film, we learn from one of the characters that earthworms can be called to the surface with electricity, but somehow it turns them into vicious flesh-eaters. Sure enough, a storm that night causes some power lines to break and touch the ground, drawing millions of man-eating worms out of the earth, and into town where they quickly start munching on the locals.",Horror
