title,plot,genre
 The Story of Seabiscuit ," Horse trainer Shawn O'Hara and his lovely niece, Margaret, come to America to escape the memory of an accident involving Margaret's brother, Danny. Working with thoroughbreds in Kentucky, Shawn takes a liking to a yearling named Seabiscuit, and fights to convince the horse's owner that the tiny horse with big knees will become a top-notch racehorse. Meanwhile, Margaret begins a tentative relationship with jockey Ted Knowles, but is haunted by her brother's death in a...",Drama
 It Happens Every Spring ,A college professor is working on a long term experiment when a baseball comes through the window destroying all his glassware. The resultant fluid causes the baseball to be repelled by wood. Suddenly he realizes the possibilities and takes a leave of absence to go to St. Louis to pitch in the big leagues where he becomes a star and propels the team to a World Series appearance.  - Written byJohn Vogel <[email protected]> ,Comedy
 The Secret Garden ," When Cholera takes the parents of Mary Lennox, she is shipped from India to England to live with her Uncle Craven. Archibald Craven's house is dark, drafty, with over 100 rooms built on the edge of the moors. Mary finds that her Uncle does not wish to see her, which is fine with Mary as she herself is rude and spoiled. While walking the gardens the next day, Mary notices that there is a area in the garden surrounded with a high stone wall and no doorway. Dickon, brother of a house maid,...",Drama
 The Heiress ,"Dull and plain Catherine (Olivia de Havilland) lives with her emotionally distant father, Dr. Sloper (Ralph Richardson), in 1840s New York. Her days are empty -- filled with little more than needlepoint. Enter handsome Morris Townsend (Montgomery Clift), a dashing social climber with his eye on the spinster's heart and substantial inheritance. William Wyler's Oscar-winning film is an adaptation of the Henry James novel Washington Square.",Drama
 She Wore a Yellow Ribbon ,"After Custer's defeat at the Little Big Horn, a US Cavalry Captain takes his troop out on a final patrol to handle a breakout from a nearby Indian reservation. His mission is further complicated by the commanding officer's wife and niece who accompany the patrol.",Drama
 A Connecticut Yankee in King Arthur's Court ,"Hank Martin (Bing Crosby), an American mechanic, is knocked out and wakes up in the land of King Arthur. Here he finds romance with Alisande La Carteloise (nicknamed Sandy) played by Rhonda Fleming, and friendship with Sir Sagramore (nicknamed Clarence) played by William Bendix, and King Arthur played by Cedric Hardwicke as a semi-perpetual, cold-in-the-nose invalid. But unfortunately, the heroic Hank also finds danger and enmity with both Merlin and Morgan Le Fay as well.",Comedy
 A Kiss for Corliss ,"After a brief encounter with the romantic and thrice divorced Kenneth Marquis, Corliss Archer decides to write in her diary that they are together in order to make her boyfriend Dexter jealous. Corliss' father had also served as attorney representing Kenneth Marquis' ex-wife during his most recent divorce trial. When Corliss and Dexter don't come home one evening until five in the morning, Corliss decides to pretend to have amnesia to avoid the inevitable punishment awaiting...",Comedy
 A Letter to Three Wives ,"Just as their boat sets off for the day, Deborah (Crain), Rita (Southern) and Lora Mae (Darnell) receive a letter from the alluring Addie Ross (narrator Celeste Holm) stating she has left town with one of their husbands. Each wife spends the fretful day pondering the state of her marriage and the affection each of their husbands has for Addie. By the end of the day, each woman is convinced she must surely be the betrayed wife.",Drama
 A Woman's Secret ,"Susan is in the hospital with a bullet near her heart. Marian has told the police that she shot Susan in a rage as Susan was giving up singing. Marian and Luke found Susan when she was a failure. A singer with a limited range, she was a diamond in the rough which Marian and Luke taught how to walk, dress and talk. With the singing lessons, Marian had hoped that she would have the career that Marian would have had if she had not lost her voice. Even though Susan is a scatterbrain girl, Luke does...",Drama
" Abbott and Costello Meet the Killer, Boris Karloff ","Lost Caverns Hotel bellhop Freddie Phillips is suspected of murder. Swami Talpur tries to hypnotize Freddie into confessing, but Freddie is too stupid for the plot to work. Inspector Wellman uses Freddie to get the killer (and it isn't the Swami).",Comedy
 Adam and Evelyne ," The father of a girl in an orphanage has been writing his daughter, who doesn't remember him, tales of his success in business. Actually, he is impersonating a friend, a handsome gambler. When the father dies, the gambler takes to girl from the orphanage and tells her the truth. But the girl is now a full-grown beauty and complications arise, including those provided by a black-sheep brother. Written by Les Adams <[email protected]> ",Comedy
 Adam's Rib ,"Spencer Tracy and Katharine Hepburn play Adam and Amanda Bonner, a husband-and-wife attorney team, both drawn to a case of attempted murder.",Comedy
 All the King's Men ,"All The King's Men is the story of the rise of politician Willie Stark from a rural county seat to the spotlight. Along the way, he loses his initial innocence, and becomes just as corrupt as those who he assaulted before for this characteristic. Also included is the romance between one of his ""right hand women"" and the up-and-coming journalist who brings Stark to prominence.",Drama
 Always Leave Them Laughing ,"Director Roy Del Ruth's 1949 film, about a self-absorbed comedian who steps all over his friends and colleagues in order to achieve success, stars Milton Berle, Virginia Mayo, Ruth Roman, Bert Lahr and Alan Hale.",Comedy
 Batman and Robin ," Antisocial Prof. Hammil's Remote Control device, which enables the user to take over any motor vehicle within 50 miles (!), is stolen by The Wizard, black-hooded mastermind, and his gang. Batman and Robin (who drive about in a standard convertible) must prevent the Wizard from obtaining diamonds, needed as fuel for the device, and rescue magazine photographer Vicki Vale from periodic perils. Where is the Wizard's base, reached only by remote controlled submarine? Which of several...",Action
 Battleground ,"The film concentrates on the camaraderie and the divisions between the troops as they ready for the big offensive. Told in a taut narrative, the men of the 101st, led by Van Johnson, wait out the winter in the Ardennes forest to confront the German army in what would be the last major offensive of World War II. The men are demoralized and trapped, with no hope of support from the Allies.",Action
 Beyond the Forest ,"""What a dump!"" That's the classic line delivered by Bette Davis at the halfway point of Beyond the Forest, her final Warner Bros. effort of the 1940s. Some Davis devotees feel as though this vituperative utterance is the high point of an otherwise turgid melodrama; others consider the line a succinct assessment of the entire film.",Drama
