title,plot,genre
The Matrix,"Computer hacker Thomas Anderson has lived a relatively ordinary life--in what he thinks is the year 1999--until he is contacted by the enigmatic Morpheus who leads him into the real world. In reality, it is 200 years later, and the world has been laid waste and taken over by advanced artificial intelligence machines. The computers have created a false version of 20th-century life--the ""Matrix""--to keep the human slaves satisfied, while the AI machines draw power from the humans. Anderson,...",Action
American Pie,"In this coming-of-age comedy, a group of friends at the end of their senior year make a pact to lose their virginity by prom night. In their outrageous attempts to fulfill this mission, they come to some surprising, hilarious and often touching realizations about themselves, their friendships, their notions of love, romance and their relations with the opposite sex.",Comedy
Fight Club,"You are not your job. You are not how much you have in the bank. You are not the contents of your wallet. You are not your khakis. You are not a beautiful and unique snowflake. What happens first is you can't sleep. What happens then is there's a gun in your mouth. And what happens next is you meet Tyler Durden. Let me tell you about Tyler. He had a plan. In Tyler we trusted. Tyler says the things you own, end up owning you. It's only after you've lost everything that you're free to do...",Drama
American Beauty,"Lester Burnham becomes intrigued by a young girl named Angela, and this fascination sparks him to make some major changes in his life. He relishes these changes, much to the exasperation of his wife Carolyn.",Drama
The Mummy,"In ancient Egypt, high priest Imhotep started a forbidden relationship with Anck-su-namun, Pharaoh Seti's Mistress. When Seti finds out about what's going on, Imhotep and his loved one stab him, but can't escape the trustworthy guards: Anck-su-namnun chooses to commit suicide while Imhotep is bestowed with the Hom-Dai, the most feared curse of all: He is mummified alive in Hamunaptra, the city of the Dead. More than thirty-six centuries later, in 1923, to be exact, adventurer Rick leads...",Action
Star Wars: Episode I - The Phantom Menace,"When the evil Trade Federation plots to take over the peaceful planet of Naboo, Jedi warrior Qui-Gon Jinn and his apprentice Obi-Wan Kenobi embark on an amazing adventure to save the planet. With them on their journey is the young queen Amidala, Gungan outcast JarJar Binks, and the powerful Captain Panaka, who will all travel to the faraway planets of Tatooine and Coruscant in a futile attempt to save their world from Darth Sidious, leader of the Trade Federation, and Darth Maul, the strongest...",Action
 Notting Hill ,"Anna Scott (Julia Roberts) is the world's most famous movie star. Her picture has been plastered on the cover of every magazine, and every time she makes a move, the entire world knows about it. William Thacker (Hugh Grant) owns a travel bookstore. His business is stagnant, he has the roommate from hell, and since his divorce, his love life is completely non-existent. For both, something or someone seems to be missing. And when Anna and William's paths unexpectedly cross in the eclectic...",Comedy
The Sixth Sense,"In this chilling psychological thriller, eight-year-old Cole Sear is haunted by a dark secret: He is visited by ghosts. A helpless and reluctant channel, Cole is terrified by threatening visitations from those with unresolved problems who appear from the shadows. Confused by his paranormal powers, Cole is too young to understand his purpose and too terrified to tell anyone about his torment, except child psychologist Dr. Malcolm Crowe. As Dr. Crowe tries to uncover the ominous truth about...",Drama
Eyes Wide Shut,Dr. William Harford (Tom Cruise) plunges into an erotic foray that threatens his marriage - and may even ensnare him in a lurid murder mystery - after is wife's (Nicole Kidman) admission of sexual longings.,Drama
 10 Things I Hate About You ,"Meet the Stratford sisters: pretty and popular Bianca (LARISA OLEYNIK), who has never had a date; and Kat (JULIA STILES), her older sibling, an ill-tempered harridan whose acerbic wit is matched only by her steadfast determination to alienate any guy who might be remotely interested in her.Unfortunately, strict rules in the Stratford household forbid Bianca from having a boyfriend until her odious sister has one of her own -- a situation that seems highly improbable considering Kat is a...",Comedy
Office Space,"Peter Gibbons (Ron Livingston) simply cannot endure another moment of the mind-numbing, soul-sucking routine and petty annoyances that assault him day after day at INITECH Corporation. When Peter finds a kindred spirit in a waitress, Joanna (Jennifer Aniston), who's suffering in her own employment purgatory, he realizes that life would be a lot more fun if he just got himself fired. So he hatches a scheme that surely will get him booted from his cursed cubicle and free him from the clutches of...",Comedy
 Never Been Kissed ,"Josie Geller (Drew Barrymore) wants more out of life. As a bright twenty-five-year-old copy editor at Chicago's revered newspaper, the Chicago Sun-Times, she yearns to be a reporter. Josie is skilled at her profession, but completely clueless in her personal life. She was a brainy nerd in high school, a geek to the core - kids called her ""Josie Grossie"" - and she has never had a serious relationship with a man. Josie has never, she laments, been really kissed. But things are about to change...",Comedy
Cruel Intentions,"It's summer break, and Kathryn (Sarah Michelle Gellar) has been dumped by her beau, Court Reynolds, for the innocent Cecile (Selma Blair). Desperate to get even, Kathryn challenges Sebastian (Ryan Phillippe) to ruin Cecile by deflowering her and turning her into a tramp -- thus humiliating Court by delivering Cecile to him as damaged goods. Sebastian has pretty much 'had' all of the girls in New York City up to this point, and he's gotten a bit bored of it all. Though this is too easy a...",Drama
 Election ,"Tracy Flick is the smartest student in all Carver High and the only one having an affair with a teacher. Her other teacher Mr. McAllister is the most involved teacher at Carver High and is messing around with his wifes best friend. Elections are coming up and Tracy Flick is the only one running and after seeing Tracy always winning something and doing everything right, Mr. McAllister bribes the dumb jock Paul to run against her for his own pleasure. Tracy is mortified that Paul is even trying...",Comedy
She's All That,"In a trendy Los Angeles high school, amidst the designer ensembles, the lavish parties, the hilarious high school pranks, the day-to-day rivalries and the peer pressure cooker of the senior prom, the social order is about to unravel. Senior class power hunk, Zack (Freddie Prinze Jr.) has taken an interest in social zero, Laney Boggs (Rachael Leigh Cook). His interest is in the form of a bet... that he can turn her into the prom queen. In the process of elevating her social status, Zack falls...",Comedy
The World Is Not Enough,"Greed, revenge, world dominance, high-tech terrorism - it's all in a day's work for James Bond, who races to defuse an international power struggle with the world's oil supply hanging in the balance in The World is Not Enough, the 19th installment in the longest-running and most successful film franchise in cinema history. From the banks of the Nervion River in Bilbao, Spain, to a spectacular high-speed boat chase up London's River Thames and through the highlands of Scotland, James Bond...",Action
Magnolia,"On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius , an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story.Magnolia is a mosaic of American life woven through a series of comic and poignant vignettes. It is a portrait of a lonely city sometimes called up short on love. It is a personal exploration of the hidden...",Drama
Varsity Blues,"In his 35th year as head coach, Bud Kilmer (Jon Voight) is trying to lead his West Canaan Coyotes to their 23rd division title. Uncompromising and omnipotent, Kilmer is deified in the small Texas town, as long as the team is winning. But when star quarterback Lance Harbor (Paul Walker) suffers a season-ending injury, the Coyotes are forced to regroup under the questionable leadership of second-string quarterback Jonathan Moxon (James Van Der Beek). His irreverent attitude and approach to...",Comedy
 Go ,"This unconventionally structured comedy is told from the decidedly off-center perspectives of three parties involved in the outrageous events that surround a botched drug deal: a duo of down-on-their-luck supermarket checkout girls, a pair of soap opera actors and an impetuous British expatriate-all of whom discover they are in way over their heads.",Comedy
Boondock Saints,"Irish brothers Connor & Murphy MacManus live and work in Boston. Feeling that God's will to rid Earth from all human Evil was given to them as a mission, they set out to do their divine deed. A public outcry is never heard, and even FBI agent Paul Smecker, who follows their trace of bloodshed, admits that the boys are doing exactly what he secretly always has wished to happen. Risking their lives for their beliefs of Veritas (truth) and Aequitas (justice), the Boondock Saints are hyped by...",Action
Big Daddy,"32-year-old Sonny Koufax (Adam Sandler) is a law school graduate who is steadfastly avoiding the pressures of adult responsibilities. As the lone holdout among his group of law school buddies, he eschews the career and marriage fast track for a part-time job, the neighborhood sports bar and endless take-out meals. Even his roommate and old law school buddy, Kevin (Jon Stewart), is joining the ranks of the grown-ups by proposing to his longtime girlfriend, Corinne (Leslie Mann), who's...",Comedy
Dogma,"Two renegade fallen angels attempt to jerry-rig the entire cosmological system -- unless a rag-tag group of humans can stop them. Loki (Matt Damon) and Bartleby (Ben Affleck) are searching for a way out of everlasting exile in Wisconsin when they stumble upon the perfect return-to-paradise plan: a loophole in church dogma that will allow them to re-enter Heaven if they pass under the blessed arch of a New Jersey cathedral. There's only one minor drawback: should they succeed, they'll also...",Adventure
