title,plot,genre
 The Shoes of the Fisherman ," Set in a futuristic vision of the late 1980's, Ukrainian Archbishop Kiril Lakota is set free after two decades as a political prisoner in Siberia. He is brought to Rome by Fr. David Telemond, a troubled young priest who befriends him. Once at the Vatican, he is immediately given an audience with the Pope, who elevates him to Cardinal Priest. The world is on the brink of war due to a Chinese-Soviet feud made worse by a famine caused by trade restrictions brought against China by the U.S....",Drama
 Once Upon a Time in the West ,Epic story of a mysterious stranger with a harmonica who joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,Adventure
 Where Eagles Dare ,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",Action
Barbarella,"""Barbarella"" tells the story of a female mercenary who roams across the universe in a distant future, undertaking missions that require her physical fearlessness, ingenuity and sensuality. In travels that span galaxies known and unknown, ""Barbarella"" will challenge tradition, startle the senses and take audiences on an epic adventure of discovery and wonder.",Action
 Planet of the Apes ,"An astronaut crew crash lands on a planet in the distant future where intelligent talking apes are the dominant species, and humans are the oppressed and enslaved.",Adventure
Rosemary's Baby,Rosemary’s Baby is a classic psychological horror film from Roman Polanski about a young couple who move into a New York apartment to start a family and have a baby. Things soon turn ugly as Rosemary believes her baby isn’t safe around their strange neighbors.,Drama
 Romeo and Juliet ,"Director Franco Zeffirelli's beloved version of one of the most well-known love stories in the English language, Romeo Montague (Leonard Whiting) and Juliet Capulet (Olivia Hussey) fall in love against the wishes of their feuding families. Driven by their passion, the young lovers defy their destiny and elope, only to suffer the ultimate tragedy. The film won two Oscars, for cinematography and costume design.",Drama
Chitty Chitty Bang Bang,"An eccentric professor invents wacky machinery, but can't seem to make ends meet. When he invents a revolutionary car, a foreign government becomes interested in it, and resorts to skulduggery to get their hands on it.",Comedy
Bullitt,Bullitt is an American action thriller from director Peter Yates from 1968. Steven Mcqueen plays the leading role as a mafia-chasing police officer who must protect a valuable witness. The film’s ten minute high speed pursuit is legendary.,Action
Night of the Living Dead,The fear of chemical warfare comes to a head when a young woman finds herself in the incredulous position of having the previously dead guests at her father's funeral come to life around her. Mayhem ensues. Soon she and a mismatched cross section of humantiy find themselves in a rural farmhouse besieged by the undead. There is no escape from the dead who come alive!,Horror
 Carry On... Up the Khyber ,"Sir Sidney Ruff-Diamond looks after the British outpost near the Khybar pass. Protected by the kilted Third Foot and Mouth regiment, you would think they were safe. But the Khazi of Kalabar has other ideas. He wants all the British dead! But his troops fear the ""skirted-devils""; they are rumoured not to wear anything underneath. Then one is caught with his pants on...",Adventure
 Oliver! ,Musical adaptation about an orphan who runs away from an orphanage and hooks up with a group of boys trained to be pickpockets by an elderly mentor.,Drama
 The Lion in Winter ,"1183 AD: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. They and his wife variously plot to force him.",Drama
 Hellfighters ,"The adventures of oil well fire specialist Chance Buckman (based on real-life Red Adair), who extinguishes massive fires in oil fields around the world.",Action
The Odd Couple,"Felix Ungar has just broken up with his wife. Despondant, he goes to kill himself but is saved by his friend Oscar Madison. With nowhere else to go, Felix is urged by Oscar to move in with him, at least for a while. The only problem is that Felix is neat, tidy, and neurotic, whereas Oscar is slovenly and casual.",Comedy
 Candy ," Candy Christian is an innocent young girl when she first hears NcPhito, an alcoholic Welsh poet, talk of love and self-sacrifice. Candy narrowly escapes McPhisto's attempt to rape her, only to succumb to her father's Mexican gardener, Emmanuel. When her father catches her with the gardener, he banishes her to a trip with his twin brother, Uncle Jack, and Jack's wife Aunt Livia, who are headed for New York City. As Candy makes her way to the airport, Emmanuel's three sisters...",Adventure
 The Swimmer ,"Neddy Merrill has been away for most of the Summer. He reappears at a friends pool. As they talk, someone notices that there are pools spanning the entire valley. He decided to jog from pool to pool to swim the whole valley. As he stops in each pool his interactions tell his life story.",Drama
The Green Berets,Col. Mike Kirby picks two teams of crack Green Berets for a mission in South Vietnam. First off is to build and control a camp that is trying to be taken by the enemy the second mission is to kidnap a North Vietnamese General,Drama
 The Love Bug ,"Herbie is a car - but no ordinary car. The story follows the Volkswagon Beetle with a mind of its own from the showroom to the race track, with various close escapes in between. Three further Herbie movies were to follow.",Comedy
 Coogan's Bluff ,Coogan (Clint Eastwood) an Arizona deputy sheriff goes to New York to pick up a prisoner. While escorting the prisoner to the airport he escapes and Coogan heads into the City to recapture him.,Action
 Teorema ,"A wealthy Italian household is turned upside down when a handsome stranger (Terence Stamp) arrives, makes love to every family member and then disappears. Each has an epiphany of sorts, but none can figure out who the seductive visitor was or why he came.",Drama
 Charly ,"A less than ordinary man is turned into a genius. He awakens to an exquisite love experience, but at an impossible price for CHARLY....",Drama
 A Dandy in Aspic ,"Double-agent Alexander Eberlin is assigned by the British to hunt out a Russian spy, known to them as Krasnevin. Only Eberlin knows that Krasnevin is none other than himself! Accompanying him on his mission is a ruthless partner, who gradually discovers his secret as Eberlin tries to maneuver himself out of a desperate situation.",Drama
 Aankhen ,"Shortly after independence India faces terrorists attacks in Assam, resulting in many deaths and casualties. A group of concerned citizens, who are not connected with the Government, decide to do something to stop this carnage. While Salim is already at work in Beirut, his cover is blown and he is shot dead. Now Sunil Mehra must travel to Beirut and take over from Salim. Once there, he meets a former flame, Meenakshi Mehta, and also a female admirer by the name of Zenab. The...",Action
 Ace High ,"After Cacopoulos manages to save himself from being hung on a false charge, he robs Cat Stevens and Hutch Bessy of a lot of money and steals their horses. This results in a merry chase and Stevens and Bessy become unwilling allies in Cacopoulus' revenge against the people who deserted him and framed him to get their money back.",Comedy
 Alexander The Great ,"An historical film that follows the life of Alexander the Great, the Macedonian king that united all ancient Greek tribes and led them against the vast Persian Empire. Alexander conquered most of the then-known world and created a Greek empire that spanned all the way from the Balkans to India.",Adventure
