title,plot,genre
the princess bride,"A kindly grandfather sits down with his grandson and reads him a bedtime story. The story is one that has been passed down through from father to son for generations. As the grandfather reads the story, the action comes alive. The story is a classic tale of love and adventure as the beautiful Buttercup is kidnapped and held against her will in order to marry the odious Prince Humperdinck, and Westley (her childhood beau, now returned as the Dread Pirate Roberts) attempts to save her. On the way...",adventure
the lost boys,A mother and her two sons move to a small coast town in California. The town is plagued by bikers and some mysterious deaths. The younger boy makes friends with two other boys who claim to be vampire hunters while the older boy is drawn into the gang of bikers by a beautiful girl. The older boy starts sleeping days and staying out all night while the younger boy starts getting into trouble because of his friends' obsession.,comedy
full metal jacket,"A two-segment look at the effect of the military mindset and war itself on Vietnam era Marines. The first half follows a group of recruits in basic training under the command of the punishing Sgt. Hartman. The second half shows one of those recruits, Joker, covering the war as a correspondent for Stars and Stripes, focusing on the Tet offensive.",drama
dirty dancing,"Baby is becoming a young woman in the summer where she meets Johnny Castle who teaches dance at a family Summer Camp and in his off hours Dirty Dances with the other dancers. She learns a routine so that one of the women can recover from an abortion and becomes Johnny's lover. As the summer winds down, Each must come to grips with responsibility and love and others' expectations.",drama
can't buy me love,"Ronald Miller is tired of being a nerd, and makes a deal with one of the most popular girls in school to help him break into the ""cool"" clic. He offers her a thousand dollars to pretend to be his girlfriend for a month. It succeeds, but he soon learns that the price of popularity may be higher than he expected.",comedy
hello mary lou: prom night ii,"When Hamilton High's Prom Queen of 1957, Mary Lou Maloney is killed by her jilted boyfriend, she comes back for revenge 30 years later. Bill Nordham is now the principle of Hamilton High and his son is about to attend the prom with Vicki Carpenter. However, she is possessed by Mary Lou Maloney after opening a trunk in the school's basement. Now Bill must face the horror he left behind in 1957.",comedy
the running man,"Set in 2019, an ex-cop framed and convicted of mass slaughter, becomes a contestant on the most popular game show in which convicted felons race for their lives in decimated L.A. in hopes of a pardon.",action
predator,"Sent to eliminate a gun running camp in Central America, United States Major Dutch Schaeffer and his commandos get more than they bargain for when they cross paths with a mysterious assassin.As members of their unit begin to disappear, Dutch, Dillon (Carl Weathers), Blain (Jesse Ventura) conclude that whatever is hunting them is not of this earth. Every attempt at a tactical defense is a defeated for Dutch and company and it is only in the end stretch of their race to safety that they?re...",action
overboard,"Rich bitch Joanna hires country carpenter Dean to build a closet on her yacht. When the two don't see eye-to-eye, Dean is left unpaid while Joanna sets sail. The following day, Joanna is fished out of the sea, after falling overboard, suffering from amnesia. Dean sees a neat way to regain the money she owes him... he tells her she's his wife; that way Dean gets a free housekeeper and mother for his four kids.",comedy
spaceballs,"King Roland of the planet Druidia is trying to marry his daughter Princess Vespa (Daphne Zuniga) to Prince Valium, but Vespa is kidnapped by the evil race of the Spaceballs. The Spaceballs ask Roland a tremendous ransom: all the air of Druidia (you see, the air of Spaceball had serious pollution problems...). The King decides to offer a generous amount of money to a space rogue, Lone Star, to persuade him to save Vespa. What follows is the parody of loads of sci-fi space adventure, including...",adventure
masters of the universe,"The world of Eternia in the aftermath of Skeletor's war on Castle Grayskull, which he has won after seizing Grayskull and the surrounding city using a cosmic key developed by the Thenorian locksmith Gwildor. The Sorceress is now Skeletor's prisoner and he begins to drain her life-force as he waits for the moon of Eternia to align with the Great Eye of the Universe that will bestow god-like power upon him.",action
robocop,"In the not-to-distant-future, a newly transfered Detroit police officer is remade into an indistructable cybornetic cop after being dismembered by a gang of thungs in an abandoned warehouse. Reborn as Robocop he is programed to serve and protect the citizens of Detroit and eliminate the rampant crime in the city streets so that a massive city-wide reconstruction project can get underway. But once he has completed his task, he sets his sites on the corruption inside Securities Concepts Inc.- the...",action
empire of the sun,"The novel recounts the story of a young English boy, Jim Graham, who lives with his parents in Shanghai. After the Pearl Harbour attack, the Japanese occupy the Shanghai International Settlement, and in the following chaos Jim becomes separated from his parents.",drama
dragnet,"Friday and Streebek are assigned to some very strange robberies, like i.e. the stealing of one bat, a 30 feet long snake and the mane of a lion from a zoo. All the latest BAIT magazines were also recently stolen, and some chemichals that when are mixed correctly develops a very deadly gas. All these thefts have one thing in common; visit cards with the word ""PAGAN"" left at the crime scenes. Solving these crimes, including why plenty of police vehicles have been stolen lately, involves the...",comedy
