title,plot,genre
iron man 2,"Paramount Pictures and Marvel Entertainment present the highly anticipated sequel to the blockbuster film based on the legendary Marvel Super Hero ""Iron Man,"" reuniting director Jon Favreau and Oscar nominee Robert Downey Jr. In ""Iron Man 2,"" the world is aware that billionaire inventor Tony Stark (Robert Downey Jr.) is the armored Super Hero Iron Man. Under pressure from the government, the press and the public to share his technology with the military, Tony is unwilling to divulge the secrets...",action
scott pilgrim vs. the world,"Meet charming and jobless Scott Pilgrim (Michael Cera). A bass guitarist for garage band Sex Bob-omb, the 22-year-old has just met the girl of his dreams...literally. The only catch to winning Ramona Flowers (Mary Elizabeth Winstead)? Her seven evil exes are coming to kill him. Genre-smashing filmmaker Edgar Wright (""Hot Fuzz,"" ""Shaun of the Dead"") tells the amazing story of one romantic slacker's quest to power up with love in ""Scott Pilgrim vs. the World.""Scott Pilgrim has never had a...",action
inception,"Acclaimed filmmaker Christopher Nolan directs an international cast in an original sci-fi actioner that travels around the globe and into the intimate and infinite world of dreams. Dom Cobb (Leonardo DiCaprio) is a skilled thief, the absolute best in the dangerous art of extraction, stealing valuable secrets from deep within the subconscious during the dream state, when the mind is at its most vulnerable. Cobbs rare ability has made him a coveted player in this treacherous new world of...",action
shutter island,"The film, based on the novel ""Shutter Island"" by Dennis Lehane, is an atmospheric psychological thriller set in a 1950s asylum for the criminally insane. It's 1954, and up-and-coming U.S. marshal Teddy Daniels is assigned to investigate the disappearance of a patient from Shutter Island's Ashecliffe Hospital. He'd been gunning for an assignment on the island for reasons of his own -- but before long he wonders whether he hasn't been brought there as part of a twisted plot by hospital doctors...",drama
black swan,"A supernatural thriller set in the world of New York City ballet. ""Black Swan"" centers on a veteran ballerina (Portman) who finds herself locked in a competitive situation with a rival dancer, with the stakes and twists increasing as the dancers approach a big performance. But it's unclear whether the rival is a supernatural apparition or if the protagonist is simply having delusions.",thriller
legion,God loses faith in humanity and sends his legion of angels to wipe out the human race for the second time. Mankind's only hope lies in a group of misfits holed up in a diner in the desert who are aided by the archangel Michael.,action
alice in wonderland,"From Walt Disney Pictures and visionary director Tim Burton comes an epic 3D fantasy adventure ""Alice in Wonderland,"" a magical and imaginative twist on some of the most beloved stories of all time. Johnny Depp stars as the Mad Hatter and Mia Wasikowska as 19-year-old Alice, who returns to the whimsical world she first encountered as a young girl, reuniting with her childhood friends: the White Rabbit, Tweedledee and Tweedledum, the Dormouse, the Caterpillar, the Cheshire Cat, and of course,...",adventure
kick-ass,"A twisted, funny, high-octane adventure, director Matthew Vaughn brings Kick-Ass to the big screen.Kick-Ass tells the story of average teenager Dave Lizewski (Aaron Johnson), a comic-book fanboy who decides to take his obsession as inspiration to become a real-life superhero. As any good superhero would, he chooses a new name -- Kick-Ass -- assembles a suit and mask to wear, and gets to work fighting crime. There's only one problem standing in his way: Kick-Ass has absolutely no...",action
harry potter and the deathly hallows - part 1,"""Harry Potter and the Deathly Hallows,""is a much-anticipated motion picture event to be told in two full-length parts. The long-feared war has begun and Voldemort's Death Eaters seize control of the Ministry of Magic and even Hogwarts, terrorizing and arresting anyone who might oppose them. But the one prize they still seek is the one most valuable to Voldemort: Harry Potter. Harry's only hope is to find the Horcruxes before Voldemort finds him. As he searches for clues, he uncovers the legend...",adventure
prince of persia: the sands of time,"From the team that brought the ""Pirates of the Caribbean"" trilogy to the big screen, Walt Disney Pictures and Jerry Bruckheimer Films present ""Prince of Persia: The Sands of Time,"" an epic action-adventure set in the mystical lands of Persia. A rogue prince (Jake Gyllenhaal) reluctantly joins forces with a mysterious princess (Gemma Arterton) and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time—a gift from the gods that can reverse...",action
tron: legacy,"“TRON: Legacy” is a 3D high-tech adventure set in a digital world that’s unlike anything ever captured on the big screen. Sam Flynn (Garrett Hedlund), a rebellious 27-year-old, is haunted by the mysterious disappearance of his father Kevin Flynn (Oscar®- and Golden Globe®-winner Jeff Bridges), a man once known as the world’s leading video-game developer. When Sam investigates a strange signal sent from the old Flynn’s Arcade—a signal that could only come from his father—he finds...",scifi
true grit,"Fourteen-year-old Mattie Ross's father has been shot in cold blood by the coward Tom Chaney, and she is determined to bring him to justice. Enlisting the help of a trigger-happy, drunken U.S. Marshal Rooster Cogburn, she sets out with him -- over his objections -- to hunt down Chaney. Her father's blood demands that she pursue the criminal into Indian territory and find him before a Texas Ranger named LeBoeuf catches him and brings him back to Texas for the murder of another man.",adventure
a serbian film,"Milos, a retired porn star, leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",horror
the expendables,"The Expendables is a hard-hitting action/thriller about a group of mercenaries hired to infiltrate a South American country and overthrow its ruthless dictator. Once the mission begins, the men realize things arent quite as they appear, finding themselves caught in a dangerous web of deceit and betrayal. With their mission thwarted and an innocent life in danger, the men struggle with an even tougher challenge one that threatens to destroy this band of brothers.",action
valentine's day,The film is a comedy about 10 people in Los Angeles whose lives intersect on the romantic holiday. The film is being fasttracked with hopes for a release on Valentine's Day 2010.,comedy
easy a,"After a little white lie about losing her virginity gets out, a clean cut high school girl (Emma Stone) sees her life paralleling Hester Prynne's in ""The Scarlet Letter,"" which she is currently studying in school – until she decides to use the rumor mill to advance her social and financial standing.",comedy
percy jackson & the olympians: lightning thief,"Poseidon's son, a 12 year old boy, sets out on a quest in present-day America to rescue his mother, return Zeus' stolen lightning bolt and prevent a civil war from erupting among the gods.",adventure
love and other drugs,"Maggie is an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love. Based on Jamie Reidy's memoir ""Hard Sell: The Evolution of a Viagra Salesman.""",comedy
